,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_76_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"1,2-Benzenedicarboxylic acid",7.0746432406931365,7.482488152849226,7.045027491917225,7.186237151244224,7.384116304755044,7.474867784353064,7.4527919129650275,7.112218044050363,7.135237597967922,7.42785117569025,3.619635637316663,3.5649515682365407,3.673847179682326,3.200090558579068
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0.0,0.0,0.0,5.03999686970169,0.0,0.0,4.0915019055858055,0.0,0.0,0.0,4.741561474974335,0.0,0.0,0.0
"1,2-Butanediol",0.0,0.0,0.0,0.0,5.993619054325782,6.149109830107363,0.0,0.0,6.101563068653544,6.191628938980522,0.0,5.777719630201347,0.0,0.0
"1,2-Cyclohexanedicarboxylic acid, dinonyl ester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3351340225431496
"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",4.352552889959463,4.476217496557789,4.787832828142654,4.4361063526233355,4.597067397638811,4.861981650407882,4.728593604884232,4.9967260721313576,4.566267752066263,4.136264353919543,0.0,0.0,0.0,0.0
"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",4.294932381053464,4.6930118765953965,0.0,4.755522750213185,5.150767963396908,4.596915728431078,4.745031222864559,4.905959732015123,4.88118216648097,4.649823308169747,0.0,0.0,0.0,0.0
"1,2,3-Butanetriol",0.0,5.831510601010299,0.0,0.0,0.0,4.656046760667772,5.971841963397622,5.185576388262038,6.026887147115618,6.0481890759134345,5.573158828764147,5.792645202981313,5.329899903649156,4.369495279801285
"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",6.450128726767031,6.4006159452481,6.481763702663521,6.2786164903725945,6.372609217194021,6.468416012641669,6.356993854471331,6.40679922675201,6.429810541461745,6.54186584536608,7.107428280748215,6.638981934477979,6.966674190971086,6.606620701081173
"1,3-bis[(Trimethylsilyl)ethynyl]benzene",5.863243390940608,5.996199388331603,5.653147461337634,6.729789283192724,5.346424053445899,5.439137800018095,6.161107089904964,5.793620140008311,5.880590754795256,5.885619281538627,4.5013121953623285,0.0,0.0,0.0
"1,3-Cyclohexanebis(methylamine)",0.0,0.0,5.424697204364776,6.772176058521243,0.0,0.0,0.0,0.0,5.8952815088277575,5.89228811599154,6.682395216182283,6.593837622271359,6.747822027188303,5.710663747057278
"1,3-Dioxane-4-methanol, 4,5-dimethyl-",4.672103084037743,5.053379470854876,4.7244821345809696,4.746864796098044,5.0402170643731194,5.057018212543339,5.030373957255324,4.6833670239237675,4.7532757412989595,5.064017414062379,5.754219100418935,6.205852016031074,5.5478385400166035,0.0
"1,3,5-Benzetriol",0.0,0.0,0.0,4.45895354398886,0.0,3.343594244847691,4.061636337110341,0.0,0.0,3.6926021423708897,0.0,4.618245560363341,4.722024503660065,4.158617700518884
"1,3,5-Trimethyl-1H-pyrazol-4-amine",4.060298423795815,4.005691963332532,4.101008769732105,4.201539348588013,3.176195104400781,3.975734310612185,4.21841751259449,4.017819604638851,4.232578216396309,4.171119750003553,1.9969908799458072,1.9184497917099277,1.772950925746387,0.0
"1,4-Butanediol",3.112391802105003,0.0,4.152382907827428,4.1971346721703995,2.554037345298726,3.701760287701528,0.0,0.0,0.0,3.5681064639198348,3.107469450926736,2.880890400353402,0.0,0.0
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",4.782130595344892,5.112360555985837,4.695503916789081,5.816029544336446,0.0,4.450276847454483,5.114306468420682,4.751339957544081,4.91728233881469,4.545466366683811,6.4560876015246516,5.9611039141089375,6.148803931410074,0.0
"1,4-Dioxaspiro[4.5]decane",7.745443490396714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80684216535276,0.0,0.0,0.0,0.0,3.75853840747011
"1,5-Anhydroglucitol",5.53367459001298,5.515778933509421,0.0,5.534525493550104,5.414014369978399,5.49954909083862,5.527519647086918,5.496313226887956,5.508516358116861,5.491022578797366,5.973100073803935,5.9787923988060285,5.938876270390707,5.534503787637202
10-Heptadecenoic acid,5.120598578363349,5.297628760301847,5.239224586283481,4.697087003576665,4.867279912046305,5.16216588937419,0.0,5.300983223972758,5.182514578318605,5.236120700331562,5.86727843504047,5.905606015443042,5.468963102434756,5.0181972713385505
10-Nonadecenoic acid,3.7838956689695737,0.0,3.9841465618119223,0.0,3.4930815176211416,3.906841510700552,0.0,0.0,0.0,0.0,4.449626098064339,4.37525318387009,4.2123934434397805,0.0
12-Hydroxyoctadecanoic acid,0.0,5.475117079163888,5.531275557413995,5.473487470488308,0.0,5.529203736628835,5.481464715899986,5.48981902025699,5.492342445850865,5.527794714377028,6.358370769334943,6.230306638018249,0.0,0.0
12-Oxooctadecanoate,4.551350688845843,4.653834567635263,3.770485204107212,4.65221158686536,4.590283716967855,4.586762257925433,4.597223963450614,0.0,0.0,4.688609491533513,4.3333304095769325,4.296566079971548,4.2651352786593195,4.265356456800196
13-Docosenamide,6.655508043016527,6.997384675877713,6.616258668148298,7.360247357523789,6.550769483630002,6.750732861294957,6.848435676542086,6.841284902136573,6.936742458723932,6.797998243539931,4.743981506098205,4.818647093549873,0.0,0.0
"15-Oxo-11Z,13E-eicosadienoic acid",3.618090964066328,2.930744863657538,0.0,4.305329492923598,2.9523493801059253,0.0,0.0,0.0,0.0,4.080425955293709,4.171249325201253,4.190440519012929,4.312535994820556,4.390705071374845
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl- ",4.371065862294841,4.986362098060879,5.897341553932714,4.840824986956189,0.0,5.239267767212849,5.107659596006761,5.35179446674413,4.82334919376785,4.847494536295466,0.0,0.0,0.0,0.0
"1H-Indole, 1-(trimethysilyl)-2,5-bis[(trimethylsilyl)oxy]-",0.0,4.8406372227344105,4.9335778791124945,0.0,0.0,0.0,0.0,4.909711211193995,4.969701427960005,0.0,4.631320519553722,5.087164059654669,4.818422868016062,0.0
"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.0,4.705696210733856,0.0,4.6628695415513715,4.171877193769733,4.257722108669498,0.0,4.561264205917986,4.784091719885143,4.465556510868111,4.939021406624169,0.0,0.0,4.856387306515831
"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",5.303103051617704,5.0590053845334895,5.789067804228116,5.4286871355228925,5.517102557639982,5.55692873080462,5.626014467179766,5.455850280651728,5.590173661798744,5.818165960998432,5.991250005235284,5.882668465989367,5.962468154884732,4.918487319457422
2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,5.715104314550238,5.864986275731629,5.636927162293768,5.654630878059384,5.7815427872376475,5.691748300583524,5.648808286390123,5.974022015624514,5.757257772297562,5.446653804057103,0.0,0.0,0.0,6.118896121372104
"2-(Decanoyloxy)propane-1,3-diyl dioctanoate",0.0,0.0,4.698547307645675,0.0,0.0,0.0,0.0,0.0,4.418485701669773,4.741192345270292,0.0,0.0,0.0,0.0
"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",3.564915386810793,4.504896346596753,3.43927540313511,3.9039651268445352,3.5376372348963065,0.0,0.0,4.013899171794183,4.2463746867794585,3.532583786077237,0.0,0.0,0.0,0.0
2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,0.0,3.4742277033588413,0.0,0.0,0.0,0.0,0.0,2.7252724437874485,0.0,0.0,2.9659666557442628,2.940800383706362,2.6278575845918,2.0157616246624506
"2-Allyl-1,4-dimethoxybenzene",3.964545857012332,0.0,0.0,0.0,0.0,0.0,0.0,3.9088217666586154,0.0,0.0,5.264310885925708,5.180229816587828,5.253436116440916,4.088840642378681
2-Amino-4-methylphenol,6.047799889258693,5.9694510923701545,4.845165340517336,0.0,6.116178450927579,6.138638908697311,6.229766499225087,6.414196791694484,5.701785893281787,6.296729560874144,0.0,0.0,0.0,0.0
"2-Amino-4,6-dihydroxypyrimidine",4.682060930122386,5.164547981503977,0.0,5.688538322395647,5.052132932098525,4.631726572991982,5.192282315391944,0.0,0.0,0.0,4.60039147049444,0.0,0.0,0.0
2-Aminoadipic acid,6.322846344008519,6.482815652718617,6.39961330328263,6.481805056080084,6.431679055407022,6.356022138889427,0.0,6.5107875443288785,6.489714582147894,6.072464342006919,6.393893001581069,6.498984781364709,6.16541244450835,6.29328889035213
2-Aminobutanoic acid,8.187490153607518,8.939773816981845,8.368741038237026,9.12851448171279,6.949482044240837,7.965928599143467,8.219883761490262,8.255968783972042,8.277810664630264,8.310438288994007,9.13528183788003,8.868817531483264,8.282009965538638,8.733152634600062
2-Butenedioic acid,7.634575064684879,7.96663741077437,8.155111402058607,8.238950162914525,8.128430158753064,7.531470123511841,7.69833946944564,7.979983623650989,8.166561312830325,7.835082243429343,8.933702640409741,8.767405677169792,8.538211476419596,7.119645126793526
"2-Butenoic acid, 2-[(trimethylsilyl)oxy]-",4.716063995138267,4.797935228024786,4.822247865931726,4.842442550862319,4.717953320969859,4.725804660227863,4.849276435877476,4.824701813646743,4.780847406318542,4.753687337711679,0.0,0.0,5.958106815398603,5.783054250760489
2-Ethyl-3-hydroxypropionic acid,0.0,4.292631142882028,4.310764639513693,3.899392946319507,4.331805814644366,3.938915005086129,4.065526616648294,4.104078095726544,4.395256993907656,4.350764776353822,0.0,0.0,0.0,3.3489664542435507
2-Furoic acid,3.9702788908961346,4.05365143243393,0.0,4.387840196579064,0.0,0.0,0.0,3.655588801147872,3.7755680226076263,0.0,0.0,0.0,0.0,3.8853417658607974
"2-Heptanone, 4,6-dimethyl-",0.0,4.92035778337004,5.780178268835836,0.0,5.134757372434351,5.759299372485301,5.7339708962929965,5.1277653331561615,5.803994974444658,5.717266807272536,0.0,0.0,0.0,0.0
2-Heptenoic acid,2.948357373260573,4.683935864754763,4.198004726719686,3.4046772618958454,3.8397860481946378,3.6298594588410538,3.57531314194662,3.771859958016021,4.606735657958677,3.6350415504296785,0.0,5.1572069772876885,0.0,0.0
2-Hexen-1-ol,5.229371881429895,5.440599062830139,6.507162976697996,0.0,5.521203511256409,6.055166503436212,5.8222381252227,5.639741760959203,6.238711352487932,5.309885414980448,5.95825845971094,6.054806930655464,5.790572373495636,5.316269257465032
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",0.0,2.902705731843129,3.674167844156362,0.0,2.9644260324552705,0.0,0.0,3.0841354444717504,3.3754000337233787,0.0,0.0,0.0,0.0,0.0
2-Hydroxy-2-methylbutyric acid,0.0,0.0,0.0,0.0,5.1180094254922635,0.0,0.0,0.0,0.0,0.0,5.7884083953103,5.2846051232226445,4.928288048011652,5.195986285240442
2-Hydroxy-3-methylbutyric acid,8.454136252088349,8.493418042056216,8.444878172408705,8.167217651839112,8.288411383038826,8.349657129990218,8.211519414564183,8.389027561155979,8.345161749400072,8.54405359711791,0.0,9.125099515124738,0.0,9.18332668270325
2-Hydroxy-5-methoxybenzaldehyde,7.050666262062239,7.040139876094347,7.167288540660388,6.903629829631111,7.054350803992168,7.112879961949875,7.091841346846899,7.147747325739216,7.24457166879032,7.170632884684369,7.626287235638818,7.5810588936101935,7.603203711712167,7.0727995741942795
2-Hydroxybutyric acid,5.689152666559751,5.905628651489752,4.964801113572805,5.588975199393333,2.916748313743979,0.0,5.280635018203479,0.0,5.6063832552549755,0.0,6.201586206109071,5.970365803756807,6.148150043346428,5.709864079297459
2-Imidazolidinone,4.949218647280645,0.0,4.912099786488738,5.183230730357251,0.0,4.903389172852814,0.0,4.984302490620314,5.039670506470017,4.964759299104088,0.0,0.0,0.0,0.0
2-Isopropyl-5-methyl-1-heptanol ,6.366250941241914,6.420677419248658,6.351410950971015,0.0,6.431583337796336,6.315753928130564,6.360380204243362,6.34001081474802,6.376148004849009,6.408360295034328,0.0,0.0,0.0,0.0
2-Ketoisocaproic acid,0.0,4.185735931607227,4.693364965397963,0.0,4.141877894574788,0.0,4.344370755334297,4.372656685339414,4.799506214157322,4.385175006359077,4.184334537980014,4.143669963018014,3.5693017648513385,0.0
2-Methyl-4-pentenoic acid,3.9373700916533743,4.000741086291191,4.098790786593946,4.039224763582942,4.025999482460722,3.938233464563716,4.235280844138634,3.8810455855623784,3.921033838513084,3.8158409215485505,4.228688246706406,4.32497751403858,4.1827974295645385,3.8794065539012217
2-Methyl-E-7-hexadecene,0.0,2.650163664959423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Methylglutaconic acid,5.488394984139889,5.550407185489843,5.550927823609511,6.266433237842082,5.850194922424934,5.467156992168725,5.640248215963996,5.724049808516176,5.744348982920179,5.64766408928713,5.64232731790467,5.672137782455516,5.830140803712372,5.941473134470796
2-Naphthol,5.073230148580526,4.938696055413709,4.871462733466653,5.1890609483918,4.577364994797442,5.086342211844584,5.197306119532958,4.888304587994265,4.939100496494571,5.117926213303215,0.0,4.973362316526127,4.889800093800851,5.011694697051337
2-Oxooctanoic acid,4.623533147410253,5.4042376360959015,3.867610417992968,5.865683109996407,3.8124833329900225,3.980774476025297,5.078046070584034,4.379299636873879,5.30748710419129,2.9815276213938295,1.3967670647944526,2.341173401869434,0.5391008659259545,0.0
"2-Pentenedioic acid, 3-methyl-",0.0,0.0,2.4980425559545907,3.3166357029516327,0.0,3.055512702936409,0.0,0.0,0.0,0.0,1.2832604021985523,0.7169546590581688,0.9172220024438232,0.0
2-Pentenoic acid,6.958913228095679,6.975854902518855,7.328774979641058,6.734263674878413,6.942148978419146,7.084538327874662,6.813166067681295,7.128730340507069,7.223513067091204,6.9484414397443315,0.0,0.0,6.7835613406253445,0.0
2-Piperidinone,5.217703942601438,5.9064840762266435,5.517030514846527,5.9278168882935,4.934954417448596,5.349489669210056,6.390509987145961,5.2679441884949485,0.0,5.606206662110868,7.083906255836959,7.416813083470375,0.0,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",5.660141175987877,5.726678437951193,5.775257951504417,5.755108746916337,5.729719631834613,5.738730520122465,5.69560224940704,5.721948084658381,5.764487645320971,5.700674005022311,0.0,6.577317377543342,0.0,6.5489324661325234
"2-Propenamide, 3-phenyl-N-2-propenyl-",5.74104618996257,5.199087260219791,5.2759945728482505,6.488922058978441,0.0,0.0,5.816395606711621,5.2903717224058635,5.9259977032850255,5.435697168862862,0.0,0.0,6.568738780812118,0.0
"2-Propenoic acid, 2-[(trimethylsilyl)oxy]-3-[4-[(trimethylsilyl)oxy]phenyl]-",0.0,0.0,3.8761458577661414,3.422621874207137,3.695355245297072,3.507423439866592,3.536526493229795,0.0,4.103823452181665,3.6431827299127617,0.0,0.0,0.0,0.0
"2-Propenoic acid, 2,3,3-tris[(trimethylsilyl)oxy]-",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231424450709784,0.0,0.0,0.5864256894917464,0.0,0.0
2-Pyrrolidinone,7.096831221020252,7.390084322397259,7.261380682258349,7.259682206547485,7.025534487344663,7.162581300070578,7.445246678023545,7.300178578074543,7.454705378339782,7.217252662679459,8.299867624932375,8.536183562957616,8.043142925145306,6.627964705075071
2-Trimethylsilyloxysebacic acid,0.0,5.587598380624222,0.0,0.0,0.0,0.0,0.0,0.0,4.877309520340972,0.0,0.0,0.0,0.0,0.0
"2,2-Diallylpyrrolidine",5.104803612680164,5.365752018369418,5.038933514528547,5.533816144533516,4.877877214155268,4.662154809615352,5.592215120898277,4.9869886495351885,5.0402041088969485,5.620435591413003,0.0,6.6221608762700175,0.0,0.0
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.0,3.4067656857455595,3.253355515135295,0.0,3.427122723983,3.4892405337360217,3.4902944135634706,3.058637905433136,3.169691390312138,3.511022409588038,3.3274344956656092,3.281221796754158,3.2552492750353,3.2307437312606355
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene",6.398604758206687,6.503563339562032,6.5729569033097555,6.393858417776507,0.0,0.0,6.1474688064776934,0.0,0.0,6.749004418695036,6.836126617934454,6.610974041886622,6.596765794839255,0.0
"2,2'-Biphenyldiol",8.549447025396745,8.546502414235636,8.285922050025215,8.673859792526606,8.47480976116634,8.593868444723075,8.584313653068062,8.620837783893435,8.50088682116131,8.58106932279709,10.32892849978472,9.099060720951645,0.0,0.0
"2,3-Butanediol",5.739546633218377,6.123802077628274,5.89396852014973,6.465980376403361,6.544872052176637,4.7922920719341935,4.767555654536756,5.510274748317744,4.626100479409636,4.9120687650458805,0.0,0.0,5.915298352482262,0.0
"2,3,4-Trihydroxybutyric acid tetrakis",0.0,0.0,4.814907424607032,0.0,0.0,0.0,4.3844685041310605,0.0,0.0,0.0,4.563874315583268,4.5350516851732054,4.519624890266012,3.913488395014834
"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357421320771674,7.335912817006386,7.342803926246797,6.258259367855024
"2,4-Decadienal",5.110727748218819,5.168857822867565,5.235316214682321,0.0,4.939811239794263,5.133444499733181,5.15803817562903,5.26094086560908,5.324101955263331,5.2299102365038515,5.624837865195134,5.691420171023904,5.454619341828355,5.410930265786058
"2,4-Diamino-6,7-dimethylpteridine",5.295192202750655,5.3170036054168355,5.345282981961895,5.378645450377509,5.304233169969013,5.336938672198393,5.348468260046483,5.323153431699973,5.333201336559441,5.329396735141053,5.373768178827632,5.367362074357419,5.34803263148848,5.350353452235211
"2,4-Imidazolidinedione, 5,5-dimethyl-",3.6487046806680214,3.819696591119839,3.804447971503533,4.369412804084158,4.531422871810711,0.0,0.0,3.8749129867389,4.068341377395366,3.5741044658892145,0.0,0.0,0.0,4.2390536845152536
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",5.482405069102235,5.5611971298968434,5.4589057872305515,0.0,5.792718020492483,5.7689993260141375,5.510015549500653,5.549283881386685,5.491100925535933,5.610321657788547,0.0,4.9421444566984825,4.646957225291205,5.206437940429996
"2,5-di-tert-Butyl-1,4-benzoquinone",3.4452120286330885,0.0,3.918633720307844,4.157570864096191,4.177995539388752,4.065378086954753,3.605616085498666,4.147283057182893,4.1483711527127,0.0,5.171499731660651,5.099838544727548,0.0,0.0
"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",7.210205237145361,7.408518967557808,7.472534731020292,7.388297354063901,7.3377496578688275,7.389106876773253,7.448401429522743,7.411998257673188,7.546025427454364,7.453726429414202,7.923630435924451,7.852359519315269,7.743588092786942,7.328933028740639
"2,5-Di-tert-butylhydroquinone",5.52203067569697,5.483382024425784,5.580545180995588,5.408061066493065,5.241642189898153,5.3502592299668095,5.362198351544573,5.454547269400708,5.508139870664709,5.327772244656014,0.0,0.0,0.0,0.3508386486662685
"2,5-Dimethoxy-4-(n)-propylphenethylamine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137691539754104,0.0,5.893243600328268,0.0,0.0
"2,5-Dimethoxy-4-methylamphetamine",8.885005156096048,8.940546068244368,9.132638986732443,8.734671098504302,8.99842305271556,9.07886792204131,8.889375892159164,8.987485754603288,9.029978157755115,8.982245375733546,9.12106684408829,9.096211952428128,9.006037405061944,8.695425253331287
"2,5-Dimethoxybenzhydrazide",6.602238527287581,6.852544467918139,7.1452450148425015,5.731184878158975,6.825773218366034,6.919581334903211,6.283425208639559,6.947667824286832,7.002730823861092,6.515021781956009,7.269483104827018,7.296575693566005,7.2127508450734545,6.304267132882479
"2,5-Dimethoxybenzonitrile",5.49722395420822,6.387240112043532,6.388318037541827,5.426113079058739,6.244342435759901,6.263505621964508,5.506273043807359,6.289275925234172,6.3475617400617175,6.052633402671106,6.573466857177753,6.218763653375917,6.226820956123474,0.0
"2,5-Dimethoxymandelic acid",3.680904215092123,3.8949509731803498,4.0741109238702755,3.247948475045596,3.939750618870402,3.907714847730931,3.55361302725618,4.077405259181388,4.228171433656508,3.86133490087222,0.9386938684628132,1.0124924880645247,0.8200311773482966,0.3687881700879932
"2,5-Dimethoxyphenol",7.127158941464464,7.213642849789512,7.467687249022095,6.608405804224093,7.182049904525199,7.311794150698525,6.927078484487833,7.351181784763208,7.468700381584676,7.115458218667611,7.656500101165976,7.615985509144071,7.557956369660531,7.139711273437038
"2,5-Dimethyl-1-aza-bicyclo[2.2.1]heptane",4.261999829393657,6.176602300349338,6.152764371408563,4.291769167781852,6.342765721646961,5.611547009194042,4.48293727522408,6.061875752097476,6.533004805159924,5.202114746827325,4.982227862181821,4.87253727878446,0.0,0.0
"2,5-Piperazinedione, 3-(phenylmethyl)-",0.0,0.0,0.0,6.849248851232221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.183645298226048
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",0.0,0.0,0.0,3.0400412169774063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,5-Piperazinedione, 3-methyl-6-(phenylmethyl)-",0.0,0.0,0.0,5.770564807780702,0.0,0.0,0.0,0.0,0.0,0.0,7.417508080075937,5.987468594512055,7.165662275137079,0.0
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",1.1410997600560877,1.1742322035391646,1.5968257658941982,0.0,1.0443997629157695,1.152377002362471,1.251509117505638,0.0,0.0,0.0,1.6519515343406306,1.4844286196067142,0.0,0.0
"2,6-Dimethoxybenzylamine",5.373111110233209,6.281505983469355,4.721507685192055,6.438985227935903,5.982158386004257,5.31644250458777,5.169351514524063,6.010796779644469,5.89622357812131,4.943046657789745,0.0,0.0,0.0,0.0
"2,6-Dimethoxyhydroquinone",5.040459075249774,5.181428033382679,5.4303311813292545,4.5893322987520895,5.0399912072460555,5.203504620930366,4.162949711331503,5.300397234079941,5.395849641487943,5.0508517355879015,5.71491111998956,5.6252779053724336,5.511809500182405,4.624027312042844
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",4.43041328857577,3.304019429062576,5.446458954716639,5.6297728918512595,5.548479216401768,4.749257909242647,5.703391115679809,3.68260240734811,5.191018686961884,5.786558930763837,5.588784404505725,5.20584134720287,5.437371837817739,5.332346312445183
"2,6,10-Trimethyltridecane",6.5199053222735115,0.0,0.0,0.0,0.0,0.0,5.779800524720087,5.47436273346136,6.422434550008708,0.0,0.0,0.0,0.0,0.0
2'-Deoxyribolactone,1.3930584487504614,0.0,5.124876064587062,5.027234917276091,0.0,0.0,0.0,5.6492823374537835,0.0,3.4131197895364327,6.878503812809719,6.61797951211686,6.583695104852268,0.0
"2',2,3,6'-Tetramethoxychalcone",6.796508172911475,6.83988362542878,7.179635611963891,6.362923548364967,6.928202219873563,7.048275482369422,6.6405899037261165,6.962008670572401,6.904806816058494,6.851522050242633,0.0,0.0,0.0,6.987419852838245
3-(2-Hydroxyethyl)imidazole-2-thione,5.211740898437728,4.675743466152037,4.977347867581115,5.143485636033335,4.896829669735008,5.050321118680744,5.121617529960576,5.266470702730673,5.048497642151054,5.058349556461491,3.57053243099575,3.366365806476138,3.44210024281723,4.431437300234576
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",6.702264862693299,7.010500118142197,5.936741449419236,7.770590322285108,6.111943257476552,6.197060969655383,7.066795362345941,6.648226794580956,0.0,6.7934337613689735,7.766311552175334,7.5947974297093985,7.916334817079931,7.684230584331396
3-Amino-2-piperidone,5.897953294877131,6.186499967398872,6.146046309898562,7.18045177491035,5.637070720766897,5.582610241654742,6.631053233357201,5.621340592915208,6.459718760543962,6.561673452770165,8.012528285511967,7.785600324195807,7.648551715045633,5.971465624858606
3-Amino-5-morpholinomethyl-2-oxazolidinone,0.0,0.0,6.649631142088202,0.0,6.5570154752762795,6.2890326426043055,6.041628025178985,0.0,0.0,0.0,6.040393723453885,5.896494742730327,6.143758509479969,6.362020873257012
3-Aminobenzoic acid,6.985367907387123,7.25030440262066,7.085424539020949,6.264532180944777,6.984542741775,7.072373369360898,6.947275464086552,7.0802819175900105,7.211913073380978,6.935240150025176,7.321292826310984,7.365991451710908,7.37178117792155,7.723985206157181
3-Aminobutanoic acid,0.0,6.034436827127735,0.0,6.6928626430955935,0.0,0.0,0.0,0.0,0.0,0.0,5.534792096292491,5.665097876803262,5.568783044590531,5.8417569548753505
"3-Buten-2-one, 3-trimethylsilyloxy-",6.607214272747201,6.613801814009139,6.5720103231130285,6.397429236786512,6.447073955115455,6.608749449386627,6.64653784251,6.468638978791787,6.577786331751627,6.640001875065092,6.605218109466248,6.641375242721927,6.5681773055841095,6.513694383569092
"3-Buten-2-one, 4-(4-methoxyphenyl)-",6.637091816489352,6.598332411986411,7.0687916269478155,6.01858032848342,6.681559051402289,6.724993749309004,6.51038652305221,6.795212618937189,7.008857982694,6.757629300031081,7.388264715176104,7.281524805490442,7.325453519504499,5.419436329272589
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",8.747261981680959,8.989897550116506,8.603115263192375,9.416990841311764,8.216200672965547,8.320331839823382,9.058338860324664,8.510767923796811,9.039937878074154,8.866565601485215,10.080558944116545,9.986469948700472,9.887894583982757,8.389444082458398
3-Ethylphenol,4.840886437458754,4.811363609443212,5.077921116166582,4.661085874122282,4.811862432315559,4.801575006501982,4.920522826465865,4.615792350680954,4.720216904571446,5.347678277607174,0.0,4.836672989781448,0.0,0.0
3-Hexenedinitrile,5.068613183925987,5.366097068733266,5.777975062346933,5.364918233476135,5.739072779486085,5.7566068830468335,5.087965707260981,5.254186148886821,5.6640811234490425,5.007455213288365,5.74283831513653,5.743919182091624,5.771727499906605,5.692087755982793
"3-Hydroxy-2,3-dihydromaltol",0.0,3.980653210951126,0.0,5.500753160615218,0.0,3.4794315553529005,0.0,4.237098506689711,3.9408688636985825,0.0,4.985180877008211,4.937095048047941,4.941486575073394,3.366262848825257
3-Hydroxybutyric acid,8.121933711543573,8.182115929749582,8.20850697294762,8.260848071123885,8.404193378890499,8.103113476500171,8.106594104309504,8.272503478582237,8.313134789490633,8.145957793932409,8.766509330232678,8.619714233041496,8.623891134826417,8.215505666703734
3-Hydroxyisovaleric acid,4.094239419474846,4.339008056588741,4.13383511560195,4.047528789973802,4.138687092765152,4.044321973745509,4.121034017850576,4.166165577557603,4.132203278829137,4.286278629945508,3.3004627596937586,2.9763534119339536,0.0,2.547240999371198
3-Indoleacetic acid,0.0,4.414519184487015,4.236833727986548,5.277550523747063,0.0,0.0,5.254056019293312,4.464435559217592,5.010717969963055,4.7745629871186,0.0,0.0,0.0,0.0
3-Indolepropionic acid,4.483520026461282,3.989751237116491,3.7973963961417008,5.154375411589818,3.9950395863030064,3.8979893257238416,5.147558911926965,4.162040880950696,5.023536810063371,4.390063208630613,0.0,0.0,0.0,0.0
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",8.449899244717972,8.445217391763011,8.073772033155969,8.429159093627218,8.110455829669718,8.30444044379528,8.45565178807178,8.473463942065772,8.532049562833953,8.51517805943727,0.0,0.0,0.0,0.0
3-Methoxysalicylic acid,7.898536921620836,0.0,8.20336625447453,7.090604815554454,7.079703023211583,7.665046953066236,7.151948399795246,0.0,8.157817449638515,7.674952638874113,0.0,0.0,0.0,5.4205987731217125
