ID,87.0,53.0,54.0,55.0,56.0,62.0,63.0,64.0,65.0,91.0
ENSMUSG00000027374-P,7.2748320374574496,6.561515769033234,6.7376996189268015,6.50496586674294,6.307489070984026,6.854571443032723,6.798146916377919,5.910311749663849,6.885563890964352,
ENSMUSG00000042626-P,2.4736573828062896,2.668878559790152,2.66883693921542,2.387436260408818,2.8656951094128735,2.6576491440889884,2.3851576547086752,2.1798973870477254,2.5204821910081803,
ENSMUSG00000055681-P,3.215216579526555,3.169917401811379,3.1400301789315734,3.116870336782085,3.1080509897818693,3.1095280029105856,3.127040674535934,3.155639304505322,3.1482350843132814,
ENSMUSG00000028412-P,2.851064447446427,2.9579158935179892,2.939457731277951,2.8684936979116427,3.0288812402768235,2.875475978682505,2.8451258465804905,2.99067837944958,2.8732022687438894,
ENSMUSG00000054484-P,2.059097703333544,2.679315304710069,2.655748699930017,2.4519290008060404,2.45438483334543,2.5842830242522568,2.310442190707191,2.660991586216835,2.575561860324429,
ENSMUSG00000024425-P,3.4561056720332175,3.506139012637748,3.4486928487148685,3.4436394219263256,3.471508977204728,3.447179747864922,3.4204002758330088,3.4919977789878525,3.4195334204607755,
ENSMUSG00000032216-P,3.425435146871329,3.4804317226672605,3.522771868635023,3.551494009582953,3.523703150701488,3.5117589584017788,3.4667236603368203,3.527052941119484,3.4980571515856673,
ENSMUSG00000025979-P,3.0340971226758757,3.1469383649973204,3.05875947192719,3.0677148873522917,3.1326526893965125,3.155665182189035,3.1895216143299696,3.0966109987778188,3.164423850927115,
ENSMUSG00000051343-P,2.623716564651281,2.5960234349320706,2.736103543103516,2.710866805005294,2.7662405442146922,2.6974018752745654,2.5872666076104593,2.754820966812037,2.7464086151554747,
ENSMUSG00000035443-P,3.2633317815318965,3.238458493705321,3.1915740079267234,3.2645752984465353,3.266370851101815,3.1701358457478257,3.2335445645887573,3.279704439846105,3.242201428068029,
ENSMUSG00000028991-P,2.786962248982754,2.7867347663242032,2.8298804040490264,2.801993192354188,2.8835529302987446,2.8415472397736523,2.8833140734229024,2.8493897809389757,2.8051500983497157,
ENSMUSG00000036948-P,2.775731193621462,2.9478657686559706,3.0133146438671408,2.6458603619269927,2.8800874414988975,2.8309046124900132,2.7502912214994537,2.6137288427833036,2.856848537373114,
ENSMUSG00000033900-P,2.877700950925119,2.9579158935179892,2.9436828051240025,2.92528549097385,2.9156532373345825,3.0258674227205256,3.063611644250306,2.8186112884592722,2.9936878645583773,
ENSMUSG00000041936-P,2.5627559333212035,2.476782541667392,2.698989167641105,2.4213772540856966,2.6007675567240196,2.4641864352726017,2.4798321454957453,1.954244542762785,2.411588518625596,
ENSMUSG00000034584-P,1.567836924758993,2.2333168235817853,2.233263561722847,1.9234129885941444,1.8494506549669796,2.3927234730728317,2.4065847868169468,1.0285133463837146,1.8948002787884692,
ENSMUSG00000068921-P,2.867400654169309,2.7998627496757864,2.9838474574072142,2.653122464620175,2.9095768731967,2.8081149866459936,2.823486246875066,2.8452251278933423,2.7184872139006226,
ENSMUSG00000049670-P,2.738684659273657,2.377994504994133,2.5787676471132697,2.5700250769284048,2.673416658433114,2.6109770984753724,2.6087850614144483,1.7592760765445898,2.411588518625596,
ENSMUSG00000044224-P,2.751643318134368,2.689356848292404,2.7260306771038176,2.809911372051725,2.630330845192165,2.8197749122953617,2.8724864436162956,2.940709808240208,2.825242468341528,
ENSMUSG00000030216-P,2.851064447446427,3.0415668878319995,2.997431888212265,3.116870336782085,2.9542116675287127,3.0327410222012405,2.9310153116390616,3.1886216310378837,3.063108115799094,
ENSMUSG00000071072-P,3.110628104946831,3.0050204365069573,3.04332034912417,3.039485809406526,3.0544372056437323,3.1593820376529522,3.0957127523621506,3.04053730300717,3.091610836479687,
ENSMUSG00000021243-P,2.9815672916385165,2.726070843067651,2.9147161588267116,2.8684936979116427,2.943842425348597,3.0327410222012405,3.1150743474261082,2.788750797378906,3.026191570200688,
ENSMUSG00000016495-P,2.6846882925091524,2.7867347663242032,2.7101449930582437,2.722141168517422,2.736774487485953,2.7694285211782317,2.6810866038074286,2.390785225274258,2.64202946199894,
ENSMUSG00000026803-P,2.8242737747907034,2.9373505689830774,2.839854913109508,2.849398767246705,2.6007675567240196,2.892890291469441,2.8142619776809457,2.6238607061551176,2.7033086914262814,
ENSMUSG00000036188-P,2.80800985975306,2.910760434990395,2.8010998417956356,2.7329449051095334,2.7489730057831534,2.776306878786755,2.7314000151483953,2.917171850652323,2.7944540748987925,
ENSMUSG00000068284-P,2.887571708886531,2.7426456505851,2.6199487399914196,2.809911372051725,2.7239672702579956,2.94858566258677,2.8724864436162956,2.914053073370062,2.958329926224239,
ENSMUSG00000033237-P,2.830488162733452,2.9263284303264467,2.8010998417956356,2.789619666484967,2.730450456593924,2.82540321848172,2.7314000151483953,3.0910684769913845,2.7998598398585544,
ENSMUSG00000063894-P,2.5359951607887976,2.634882056081084,2.459386844013193,2.6063195579551115,2.6483997942520685,2.7237128192820954,2.2489365042860654,2.9594863455143683,2.4884210231794786,
ENSMUSG00000027536-P,2.0973887538462113,1.1527959782567831,2.259461788711665,1.8500310265448465,0.0,2.218944264128877,2.128792534594303,1.0285133463837146,2.203119519748955,
ENSMUSG00000069727-P,0.0,0.0,0.0,2.16393774455586,2.436596668387806,2.3338972878868285,2.128792534594303,1.0285133463837146,2.1084099612878693,
ENSMUSG00000042118-P,1.9682762565557073,1.7326598984527934,2.4456822116394243,2.282066169597295,1.9360448687801106,1.8568055752458452,1.8610774872357454,2.1352095530411557,2.4709773841103573,
ENSMUSG00000094002-P,0.0,0.0,0.0,0.9149293377684729,0.0,0.0,0.0,0.0,0.0,
ENSMUSG00000039253-P,2.9334916415745322,3.007656927619761,3.0193588243542124,3.054736629235262,3.089854246034758,3.069920157626504,3.090229669103885,3.0609217116463494,3.0579603162305045,
ENSMUSG00000031916-P,2.8751674867780497,2.8566672871739103,2.924023720363947,2.6670833404683822,2.9126349506743052,2.8415472397736523,2.8761509463422867,2.500937694481236,2.8438057789610913,
ENSMUSG00000025477-P,3.077364574567352,2.9827110179522305,2.935153015281521,2.932374244615873,3.0623204266609396,2.935000665731479,2.9394789085694386,2.9542783682083558,2.996010938658271,
ENSMUSG00000036371-P,3.3990782006491114,3.4222444103862,3.4084670732916433,3.4401638788517235,3.3923309721387582,3.4324652002658507,3.447432741098633,3.391837494092683,3.460623138401668,
