ID,81.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,86.0
ENSMUSG00000027374-P,6.6229882298119955,6.405062709152161,6.615488087556025,6.359462826882996,6.731443787784425,6.659604391096504,6.442986421406114,6.825285165053963,6.575085749865443,6.844618859895456,
ENSMUSG00000042626-P,2.4118463808793393,2.2785974902960113,2.6570567603238033,2.5709578747426756,2.7444633249390167,2.641027309995238,2.266191231183497,2.5795858086201315,2.405476419443692,2.3930427230256948,
ENSMUSG00000055681-P,3.1402678376432744,3.145477809434023,3.1396386097217834,3.185609525871631,3.1681531752653274,3.0355902178904572,3.0763318649648212,3.103930988108127,3.1508696390650983,3.1437736012849204,
ENSMUSG00000028412-P,2.879775088814304,2.9712358646152364,2.8775285506709305,2.785910327094259,2.8710787634139727,2.855231207607117,2.9924687665728227,2.8563037334431267,2.9184125930877975,2.9135119406236782,
ENSMUSG00000054484-P,2.6591511580148706,2.839138558617027,2.595423785264301,2.5907799002138447,2.571304368288538,2.4508490066885806,2.6145497086705825,2.446566449393941,2.600060141709006,2.5112016905493073,
ENSMUSG00000024425-P,3.4833386828554334,3.505721140075718,3.4858373874274875,3.450866183909184,3.47060731024,3.508554508694977,3.5090460065516056,3.4281917404725037,3.4514456477126174,3.42904445224064,
ENSMUSG00000032216-P,3.4735204333471565,3.501777978772953,3.3881527615043106,3.3343119408498807,3.4593986519945923,3.4565246632298265,3.4968401745675,3.461760513123376,3.513091097642073,3.503907365681048,
ENSMUSG00000025979-P,3.0809375071797622,3.0165183145053573,3.104325637169555,3.137329518114233,3.1165246816648744,3.1483270447636844,3.1733964746478,3.1496269581614227,3.063290294125095,3.042456850013172,
ENSMUSG00000051343-P,2.5763646547814383,2.85147033128327,2.595423785264301,2.5907799002138447,2.7380370889497767,2.7240866292219725,2.7508763190188583,2.682081644721936,2.600060141709006,2.5951396599621233,
ENSMUSG00000035443-P,3.1911039069174243,3.222393175527072,3.2667426698669373,3.2459448355550213,3.244309701317466,3.2823071595260167,3.218059649744354,3.2070986431620994,3.202984310077266,3.2210196809044267,
ENSMUSG00000028991-P,2.7684961316793792,2.8743805861999276,2.8533469828413747,2.9321987883701395,2.82055953701661,2.8132438936689708,2.9172133702951815,2.7778005948588294,2.848811821737381,2.8963312933072887,
ENSMUSG00000036948-P,2.7049423514354647,2.839138558617027,2.9631311591780425,2.8077473212779824,2.9586781015737635,2.9715691372058766,2.887351825564477,2.895571637261848,2.8637428587733615,2.8357087694542726,
ENSMUSG00000033900-P,2.920584980077232,2.920509664705687,2.88507123432509,2.9729069901619565,2.925106444093625,2.848119084196498,2.9673522656918325,3.060598707218071,3.061794150450129,3.0353705535522577,
ENSMUSG00000041936-P,1.2911358947108442,2.2463730105616486,2.7555773428079937,2.6656871483659326,2.7686600184732413,2.7959916634062356,2.6681581521784556,2.6356304474686527,2.5049571381194977,2.6227577638255934,
ENSMUSG00000034584-P,2.458720466081874,1.3880232506381893,2.197995308564363,2.330161347902804,1.403008416028832,0.9559436888190841,1.7730690703506513,2.1409941759101065,2.424501324981227,2.0782217325348102,
ENSMUSG00000068921-P,2.9327360253526567,2.7294580247017555,2.7618021966125847,2.7766094341044085,2.9095259350138662,2.8517014557869484,2.922253427234886,2.868201510711209,2.8022567983784894,2.75477131361721,
ENSMUSG00000049670-P,2.5950307516893054,2.5961262581281317,2.6279751478654028,2.7619785712457037,2.626061338480764,2.587370526109766,2.688216578527896,2.5516280742475903,2.685921921750426,2.5644742327530263,
ENSMUSG00000044224-P,2.5116138907251915,2.5851446165382783,2.558552283290118,2.794877045418506,2.4709201209280116,2.4662507492620462,2.729805425227094,2.7735641909578077,2.8202294157249987,2.857672235963162,
ENSMUSG00000030216-P,3.0247141991759228,2.9564066135256577,2.873665068277966,2.9087567729459254,2.878552268508399,2.9111580050187715,2.9924687665728227,2.954560012216103,2.989302302474485,2.9901638562501347,
ENSMUSG00000071072-P,3.0797292058077748,3.0165183145053573,3.0667403234836574,3.106383693052475,3.042222075259219,3.04489956355435,3.0860179677214226,3.086131404879987,3.080464810698637,3.060283297942448,
ENSMUSG00000021243-P,2.9397293614782702,2.9486100379385802,3.081059083633728,3.053466900542725,2.81583314308783,2.9798973460532117,2.872411446580786,3.1008984554622794,2.982921821929792,3.023017860971152,
ENSMUSG00000016495-P,2.7490132478677336,2.7543781944163475,2.5836636374332405,2.5265906947061323,2.7105973572633615,2.624280410687325,2.7840049614131916,2.693990867794948,2.654772956157306,2.6478442406034337,
ENSMUSG00000026803-P,2.651915936924124,2.7876942576751724,2.749196066704111,2.7813030890878765,2.703258878196305,2.7868930576189483,2.8132526275338363,2.86232669930208,2.8158579754619852,2.951585004020683,
ENSMUSG00000036188-P,2.790904937459521,2.5617994531337605,2.8959508728445504,2.8077473212779824,2.703258878196305,2.7959916634062356,2.8463653917032916,2.840550217068891,2.782874923342635,2.7917457319446775,
ENSMUSG00000068284-P,2.8913720852585274,2.7659800017601155,2.606706636553831,2.8118925120806084,2.6452372248946667,2.678844284813487,2.779531062614117,2.929196698816034,2.884519907805591,2.9050799363354884,
ENSMUSG00000033237-P,2.790904937459521,2.8076683391121247,2.6914956110670563,2.827806479027491,2.899649592291619,2.881734452893779,2.912061066352177,2.868201510711209,2.7618636821936495,2.8357087694542726,
ENSMUSG00000063894-P,2.5116138907251915,2.4431162397134494,2.3597550867125756,2.44399603341584,2.3457012147120677,2.5081773253680897,2.3380846416000267,2.446566449393941,2.424501324981227,2.530077622678098,
ENSMUSG00000027536-P,1.770029588402452,1.8580390904899369,2.1537000593009172,0.0,2.0277492858643726,2.16114414194887,1.9967145517730716,2.1034669621672157,2.287912187588724,2.0782217325348102,
ENSMUSG00000069727-P,0.0,2.015127702048463,1.7807414073271164,2.01339884891904,1.0320306801742105,0.9559436888190841,2.137493660177932,2.1749376513162897,1.36080573017253,1.9965362163403348,
ENSMUSG00000042118-P,2.289517244448642,1.3880232506381893,1.635627251815757,2.189819980175559,2.1380835386794943,1.6890500565304944,2.4750568067132988,2.3284792340031646,2.052292844444681,2.1450287609357224,
ENSMUSG00000094002-P,1.2911358947108442,0.0,1.4225886161902916,0.9462937079331355,0.0,1.540426459211321,0.0,0.8877504913598372,0.9909625173324894,0.0,
ENSMUSG00000039253-P,3.0398480504417846,3.0369653710072355,2.9996551398707356,2.990794669837705,3.056009872691626,2.9879257512772672,3.154820663621901,3.0123983974179844,3.052589488439691,3.044768022199218,
ENSMUSG00000031916-P,2.841144738441585,2.85147033128327,2.8575511701244523,2.966611392011887,2.8748449588683904,2.875380543288275,2.9146515396047303,2.859334168686157,2.713784149033123,2.857672235963162,
ENSMUSG00000025477-P,2.9573923304339362,2.9432594943371946,2.8775285506709305,3.014320288013694,2.978577953391719,3.0049919371100833,2.9247327725556738,2.910582573053868,2.877794564338351,2.925611051052122,
ENSMUSG00000036371-P,3.4007424894137737,3.4344608358497437,3.413700151493633,3.434306897957918,3.4426759351055147,3.408534647112144,3.4126374581506824,3.442724778245822,3.4499150806904115,3.447931998030782,
ENSMUSG00000094595-P,2.566544186502761,1.9443600535000258,0.0,1.3142154498924596,1.403008416028832,1.6890500565304944,1.5111922393673562,2.1409941759101065,1.8335322595648302,1.89264962151601,
ENSMUSG00000041126-P,3.156751801347284,3.161687221771578,3.1407935393616384,3.138284528529397,3.205168323121014,3.2091653739335224,3.2155869961521395,3.16357767552981,3.1849061413431565,3.136496230283695,
ENSMUSG00000034064-P,2.9552582152224676,3.0024313191941805,3.0548932090178966,2.827806479027491,3.042222075259219,2.9469355167156843,2.9041116656934958,2.8469758032849346,2.9268579952050318,2.9295070067380213,
ENSMUSG00000004591-P,3.003321037451294,2.914452602897287,2.821668800359001,3.0019658057039265,2.7507319323948414,2.9271776026750644,2.893072641106936,3.0783376634758604,3.069171545991535,3.053771353290373,
ENSMUSG00000035295-P,1.2911358947108442,2.015127702048463,1.05127614128515,1.6794904396020587,1.9573547604778292,2.0744304410906786,1.660764359131243,1.8979522464444043,1.72329325697681,1.5449433375537043,
ENSMUSG00000085558-P,2.205287657187245,1.9443600535000258,2.1537000593009172,2.01339884891904,2.0870578063901295,2.3993059787258506,1.7730690703506513,2.260439845577068,2.189660735056445,2.291797059239126,
ENSMUSG00000057421-P,2.989039254523102,2.937780289424921,2.9162997575706213,2.9194701843439104,2.8385996562587685,2.8721385162948816,2.950370415235429,2.9896703691143047,2.971864113675169,2.925611051052122,
ENSMUSG00000022781-P,3.0833334603247753,3.078727176155267,2.9809225310964393,3.063260398433606,2.9761849552276143,2.997569290794083,3.1062983060270266,3.1496269581614227,3.1566440683297254,3.127405100101873,
ENSMUSG00000030060-P,2.4118463808793393,2.2785974902960113,2.3597550867125756,2.488171624136404,2.654338980356183,2.359449090949931,2.049811868198619,2.366998632733507,2.3151293779747677,2.249559533855343,
ENSMUSG00000015112-P,2.758941831777872,2.802823808718636,2.7290365064033546,2.897525770846077,2.85538859394353,2.8785788265483196,2.859742730623456,2.922391051468884,2.848811821737381,2.9480506984041432,
ENSMUSG00000042426-P,2.55637007027024,2.802823808718636,2.7962275529773266,2.7813030890878765,2.936854249607653,2.8132438936689708,2.866161261878205,2.853234489936517,2.8114072266459535,2.8239314383148737,
ENSMUSG00000027642-P,3.2821641958986927,3.3316460611244607,3.3063350555679953,3.298084223184663,3.2811380986247403,3.2516974423720435,3.277278699971824,3.242161545314624,3.227634004870731,3.2488897111785304,
ENSMUSG00000105382-P,1.6576259071438952,1.7486868677434952,1.4225886161902916,0.9462937079331355,0.0,0.0,0.0,1.8238788293767503,1.9920693841419619,1.1741805972012378,
ENSMUSG00000024081-P,2.8304329792250904,2.7602455217217936,2.7618021966125847,2.9442579967777256,2.7177347940662178,2.767637414090511,2.839387240135382,3.0517843912573026,2.924077093163726,2.9901638562501347,
