NAME,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL
Pinosylvin,298430.6818,199017.7609,863051.3855,1984222.27,35765.02722,94678.16641
Pipecolic acid,424735.515,1235618.035,660023.1813,285815.513,866764.3944,1262444.865
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",0,0,0,0,0,0
Praziquantel,0,0,0,0,0,289.1722002
Pro-Ala-Lys,0,0,0,0,0,0
Prometryne,0,0,2.8791E+11,12902747182,0,0
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",8878803.883,27726755.95,20117236.98,10681402.8,8191022.551,14934821.08
"Propanoic acid, dimethyl(isopropyl)silyl ester",151637.8505,195298.9604,250479.6538,450049.109,138869.9557,3928147.313
Propanoic acid,3770926.139,0,3347922.598,3412706.604,2296683.516,2689949.458
"Propionic acid, 3-iodo-, octadecyl ester",0,0,0,0,0,0
Propylene glycol,246049.2175,252001.1879,379636.5889,594640.9843,231032.0884,332778.7376
Prostaglandin,71414.6909,0,75040.29937,0,0,0
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",0,0,0,0,0,0
"Quinoxaline, 2,3-diphenyl- ",0,0,0,0,13878687461,0
Salsoline,0,1819722.071,8128725.548,47346.49131,6014239.382,0
Sarcosine,0,3141115.731,0,0,0,2987214.61
Simetryn,0,0,0,0,0,0
Spiroxamine,2053661.168,249389.553,0,2579698.536,2768457.819,3524303.013
Stearic acid,177900612.4,388601111.6,0,966870318.2,0,226689983
Suberic acid,495478.6316,555525.4615,677362.1279,111196.3901,449138.5691,575746.1674
Succinamide,0,0,4473293.091,0,0,5490435.118
Sulindac,286147.6,601084.8136,0,74706.57188,0,0
Supraene,1471441.007,0,6139865.056,2380080.025,3313039.23,2890575.565
Synephrine,1074910.337,716062.1129,1076257.14,1608592.093,546932.2345,906897.7304
Taurine,0,0,126869.4461,0,0,0
tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,127103.5328,230416.6621,0,89643.3656,0,266666.9453
tert-Butylamine,0,0,0,0,0,0
"Tetrahydro[2,2']bifuranyl-5-one",0,0,0,0,0,0
Tetrahydro-solasodine triacetate,323937.4091,240713.8581,405296.5653,678576.882,325485.6384,376604.6467
Theobromine,0,0,0,0,0,0
Thymol,147383.6926,116620.1786,149442.1515,204060.0545,108904.2184,0
Triethyl citrate,40927.08083,0,0,87291.30376,35002.61077,39472.24593
Trimethylolpropane,32083.72851,39652.46999,0,54361.03688,20979.43415,59161.71225
Tromethamine,0,91022.90569,129552.1625,1311433.493,234218.8899,45483.57261
Tyr-Val,0,0,0,0,0,0
Uracil,39636926.58,61554086.25,73636441.83,94474366,24843639.34,36499959.78
Urea,2016078474,1210171861,385419453.7,2747191615,324656639.3,1125191175
Vanillylmandelic acid,862.4633549,409.4983567,421.2075335,419.4859625,5.444717259,0
"Weberine, 5-desmethoxy-",0,0,0,0,0,0
Xylazine,2180270.028,3123284.554,4813920.613,4147045.748,2752113.136,2290776.449
Yangonin,64081.07806,70626.88505,99694.01355,140959.9138,41866.99585,60416.54098
