NAME,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224
,VECPAC_CTRL,VECPAC_CTRL,VECPAC_CTRL
2-Pyrrolidone-5-carboxylic acid,28.303120231249636,29.232369943768116,28.908802235380648
"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,
"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",21.083309099605064,19.65280614591544,20.906165404992844
3-(4-Methoxyphenyl)coumarin,,14.499004868446482,
"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,
"3,3-Dimethylacrylic acid",,,20.457355419691964
"3,4-Dihydroxybenzaldehyde",23.06642888752889,24.389137691228346,22.965590065563305
"3,4-Methylenedioxyamphetamine",27.157313963463174,27.87963770648367,13.006580303890942
"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,28.908802235380648,
"3,5-Dimethylphenol",14.539196144512877,15.128756944157338,14.804659900589067
3-Amino-5-methylisoxazole,21.30633542423544,,21.769151124853973
3-Aminobenzoic acid,20.71367342942292,22.965590065563305,
3-Buten-2-one,17.518360617765577,18.75091054080895,18.925273783882567
3-Heptanol,23.31483369473179,23.54870444647409,21.232186363203713
"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,4.592314109764268,9.247167466757874
3-Hydroxymethyl-2-trimethylsilyloxypentane,,,
3-Methyl-3-buten-1-ol,14.146110925614629,,14.146110925614629
3-Nonene,,,
3-Phenyl oxindole,,21.30633542423544,
"4,4'-Dichlorobenzophenone",,,
"4,5-Dihydro-1H-pyrazole",,,22.61627306191433
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",20.566103265614817,21.9387950284444,21.673211307886447
4-Aminobutanoic acid,17.368297203599507,16.941932741726962,14.539196144512877
4-Hydroxybutanoic acid,,,
4-Methoxyphenol,26.52763770788856,26.300535851727332,27.87963770648367
"4-Methylquinoline-2,7-diol",,,
4-Methylvaleric acid,18.286433311445407,18.433557831442,18.150121932246005
4-Oxohexanoic acid,19.03244293442009,19.13666301077063,19.0191024793466
"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,17.518360617765577,
4-tert-Butyldimethylsiloxy-3-penten-2-one,,,
5-Aminovaleric acid,,,
5-Azacytosine,18.84371313947397,16.8283801416721,18.353113049672597
"5-Chlorovaleric acid, nonyl ester",23.36579388981717,23.930159100806648,23.930159100806648
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",22.61627306191433,23.687067908006373,22.672558279696855
5-Ethyl-5-methylnonadecane,,,
5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,26.300535851727332
5-Nitroso-8-quinolinol,,,23.001398695341393
"5-Nonanol, tert-butyldimethylsilyl ether",19.248437476089595,19.32912753583042,19.13666301077063
5-Oxohexanoic Acid,19.2066564889374,17.401494163617084,18.20013887370956
"6,7,4'-Trihydroxyisoflavone",17.054512189434774,17.45421621377722,17.401494163617084
"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",14.97924147966909,14.21110358485972,14.97924147966909
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,22.836015096270188,
6-Methyluracil,17.220542149616133,18.925273783882567,16.301603031468108
6-Nitroveratryl alcohol,,,16.612190595968144
6-Oxoheptanoic acid,21.232186363203713,21.232186363203713,20.566103265614817
"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,
7-Hydroxy-4-(methoxymethyl)coumarin,,3.6255388754845392,
8-Acetyl-7-hydroxycoumarin,,,
8-Methylnonanoic acid,23.41656692689848,23.77449497586909,23.36579388981717
"9,12-Octadecadienoic acid (Z,Z)",,,
9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,
"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,,
"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",17.248024452122166,,17.555141805759803
Acetic acid,36.162109475767046,33.26651329355668,36.162109475767046
Aceturic acid,22.944878768783884,23.41656692689848,23.49136383865361
Aconitic acid,23.90296081958898,24.06935517874814,24.168354099314715
Adenine,,13.51269608401671,
Adipic acid,,,
Adipoyl-L-carnitine,24.06935517874814,,
alpha-Hydroxyisobutyric acid,,,
Allylescaline,30.27727187960454,29.4086003487746,30.681866011269875
Aminoguanidine,,,
Aniline,17.80661793447376,18.84371313947397,18.25169974843867
Azelaic acid,18.093450300951073,18.05454177485193,17.96116682496773
"Aziridine, 1-(2-buten-2-yl)",,,
"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,25.477784361783865
"Benz[c]acridine, 5,10-dimethyl",,,
"Benzaldehyde, 2,5-dimethoxy",36.918073258141455,36.162109475767046,36.918073258141455
"Benzene, 1,4-dimethoxy",21.87413422317921,21.48058278405837,21.87413422317921
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,
"Benzene, 1-ethyl-3,5-dimethyl",20.10185011613234,,
Benzeneacetic acid,18.25169974843867,,20.15164530505824
Benzenepropanoic acid,23.77449497586909,24.313046134599382,23.41656692689848
"Benzenesulfonamide, N-butyl",13.8092263866789,13.89073071507533,13.51269608401671
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",27.87963770648367,27.68514794557801,27.991458308351564
"Benzoic acid, methyl ester",22.65231301575314,20.71367342942292,22.944878768783884
Benzoic Acid,28.431176060889925,28.759556219068088,28.759556219068088
Benzophenone,14.804659900589067,14.146110925614629,
Benzyl alcohol,24.56230034372368,24.83242295383012,24.710929088012687
Biphenyl,21.769151124853973,21.673211307886447,21.30633542423544
Butachlor ESA,4.592314109764268,,0.1019823934428785
Butanedioic acid,29.4086003487746,29.612067975475767,29.232369943768116
Butylmethylamine,23.687067908006373,23.49136383865361,23.54870444647409
Butyric Acid,26.191536273070653,27.483002061356142,26.569609571755606
Chlorobenzilate ,,,
Cholesterol,22.03155120473743,22.672558279696855,15.38009071029868
cis-2-Decenoic acid,,16.682894124211078,
Citramalic acid,14.21110358485972,14.539196144512877,14.21110358485972
Crotonic acid,22.312776908720007,22.557862029665497,21.9387950284444
Curcumin,16.682894124211078,16.23889988850308,16.414130604549147
Cyclobutylamine,24.710929088012687,24.56230034372368,24.73479689879308
Cyclocurcumin,,12.0714919356224,
Cycloheptanol,22.222040813936474,23.36579388981717,23.948967138890385
"Cyclohexanone, 3,3,5-trimethyl",22.557862029665497,21.87413422317921,22.771642313653143
Cyclooctylamine,23.977410028035916,23.841538318298777,24.313046134599382
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",19.18142426558167,16.000326511460838,19.2066564889374
"Cytosine, N-(tert-butyldimethylsilyl)-",13.702153166295764,13.102861747547983,13.702153166295764
Desmethylverapamil,,,
Diacetyl monoxime,16.941932741726962,17.054512189434774,17.054512189434774
Dibutyldodecylamine,,,
Diclofenac,,,16.000326511460838
Diethylamine,18.662893946616123,18.286433311445407,18.72590147586187
DL-Glyceraldehyde,25.593365452910735,25.593365452910735,25.811373082201495
DL-p-Hydroxyphenyllactic acid,17.137956348076372,17.63086404421254,17.45421621377722
"Dodecanoic acid, 1-methylethyl ester",13.006580303890942,11.701649732015762,12.0714919356224
Dodecanoic acid,23.080045942523043,23.63885021566139,23.31483369473179
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",8.660191290277544,6.618077965181936,7.593886277186237
Durapan,,16.074059244053746,
"Erythrono-1,4-lactone",23.131502976099725,23.81481827918549,23.687067908006373
Ethanolamine,28.759556219068088,28.431176060889925,27.68514794557801
Formamide,30.681866011269875,31.335945176299273,30.96609667021176
Frangulin,11.29450051609524,4.394165157151983,7.96412063909095
Glabridin,16.000326511460838,15.767177969321471,
Glyceric acid,23.73250224282098,,
Glycerol,16.23889988850308,15.861591489377451,15.861591489377451
Glycine,27.21388617922145,26.773300188563905,26.85295152884662
"Glycine, tert.-butyldimethylsilyl ester",28.67107149373031,28.303120231249636,28.431176060889925
Glycolic acid,27.68514794557801,28.169044150866835,28.126918502392517
Guanosine,,,8.881126703359557
Heptanedioic acid,,,
Heptanoic acid,24.389137691228346,24.86526940541148,24.56230034372368
Heptylamine,,11.29450051609524,
Hexacosanoic acid,12.56887192409179,10.89946094216796,
Hexanoic acid,26.05112251410409,26.569609571755606,26.08805669870927
Hydracrylic acid,23.437013974942232,23.977410028035916,23.63885021566139
Hydroxylamine,,,
"Hymexazole, tert-butyldimethylsilyl ether",24.168354099314715,25.033422795340005,23.841538318298777
Hypoxanthine,23.63885021566139,26.85295152884662,23.81481827918549
Iminodiacetic acid,9.64970125945218,8.660191290277544,4.592314109764268
Indoprofen,,,
Isobutanol,19.059206799579357,18.150121932246005,18.662893946616123
Isonicotinic Acid,25.696283141894924,25.77189921675274,26.01079251454732
Isopropyl palmitate,11.701649732015762,9.64970125945218,9.64970125945218
Isopropylamine,23.81481827918549,23.437013974942232,23.080045942523043
Isosorbide,21.68608947470163,20.566103265614817,20.784396009977108
Ketamine,29.49145347153453,30.681866011269875,30.17354460493097
"Kojic acid, bis(tert-butyldimethylsilyl) ether",18.20013887370956,18.951030935562223,17.248024452122166
L-(+)-Threose,,,
Lactic acid,28.169044150866835,30.27727187960454,29.4086003487746
L-Alanine,7.593886277186237,7.593886277186237,6.618077965181936
L-Asparagine,,20.457355419691964,
L-gamma-Glutamyl-L-glutamic acid,,18.25169974843867,
Leucylglycine,,23.001398695341393,
Levulinic acid,23.6616549966062,23.90296081958898,23.90296081958898
L-Glutamic acid,,,
L-Glutamine,8.881126703359557,1.7301886525305437,4.394165157151983
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",23.49136383865361,24.001472999335004,23.34174391061788
Lignoceric acid,15.767177969321471,17.013817183224848,16.074059244053746
L-Leucine,19.77908237213038,18.72590147586187,19.03244293442009
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",31.335945176299273,,33.26651329355668
L-Lysine,23.930159100806648,,23.06642888752889
L-Norleucine,,,29.612067975475767
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",27.483002061356142,,
L-Ornithine,14.499004868446482,,17.220542149616133
L-Pyroglutamic acid,23.841538318298777,,21.083309099605064
L-Serine,25.033422795340005,25.405475180660023,24.83242295383012
L-Threonine,,,
L-Tryptophan,13.89073071507533,13.8092263866789,13.89073071507533
L-Tyrosine,25.477784361783865,25.93542616790786,25.33803340356212
Luciferin,12.0714919356224,,
Lupinine,,22.03155120473743,
L-Valine,21.9387950284444,23.080045942523043,21.48058278405837
L-Val-L-Leu,,,
Malic acid,20.457355419691964,22.44008888849032,20.36359690017306
Maltol,,,
Methanesulfonic acid,20.906165404992844,21.37622246162084,
Methyl lactate,17.555141805759803,17.248024452122166,
Methylsuccinic acid,,,
Methylthiouracil,20.275886633279356,21.68608947470163,
Mevalonolactone,16.612190595968144,13.702153166295764,16.8283801416721
Monocaproin,26.6560757115046,27.21388617922145,25.89251207335902
m-Toluic acid,17.013817183224848,17.368297203599507,17.63086404421254
Myristic acid,19.441590778670484,20.275886633279356,19.65280614591544
"N,N-Dimethyl-2-aminoethanol",29.612067975475767,30.17354460493097,28.303120231249636
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,
N-Acetylaminoethanol,30.17354460493097,30.023863725677423,30.023863725677423
N-Acetylaspartic acid,18.925273783882567,19.059206799579357,14.499004868446482
N-Acetyl-L-alanine,19.13666301077063,19.248437476089595,19.18142426558167
"Naringenin 4',7-dimethylether",,,
N-Caffeoyl-O-methyltyramine,9.247167466757874,,
N-Ethylamphetamine,26.569609571755606,26.05112251410409,26.52763770788856
N-Ethyldiethanolamine,22.161978752423863,22.61627306191433,22.222040813936474
Niacin,16.414130604549147,16.612190595968144,15.767177969321471
Niacinamide,26.680191924817876,,25.12069417538897
N-Isobutyrylglycine,23.948967138890385,26.680191924817876,24.389137691228346
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,13.51269608401671,12.56887192409179,13.8092263866789
N-Methylacetamide,25.811373082201495,26.01079251454732,25.93542616790786
Nonanoic acid,27.991458308351564,28.126918502392517,28.169044150866835
Norephedrine,25.93542616790786,26.118559951146683,26.6560757115046
Norketamine,7.96412063909095,7.96412063909095,1.7301886525305437
"Norleucine, N-trimethylsilyl-",31.588852210056046,,
Octacosanol,25.181961415655053,,
"Octadecanoic acid, octyl ester",,,
Octadecanoic acid,13.102861747547983,,12.56887192409179
Octanoic acid,,,
Octocrylene,,10.233023452229114,
Oleamide,24.313046134599382,23.948967138890385,23.77449497586909
Oleic Acid,22.44008888849032,23.06642888752889,22.44008888849032
Olomoucine,,,
Oxalic acid,29.232369943768116,29.49145347153453,29.49145347153453
"Oxalic acid, di(cyclohexylmethyl) ester",,,
"Oxymorphone, bis(trimethylsilyl) ether",26.773300188563905,27.157313963463174,27.157313963463174
Palmitic Acid,26.300535851727332,26.6560757115046,23.437013974942232
Pentadecanoic acid,,,
Pentanedioic acid,21.48058278405837,21.769151124853973,21.37622246162084
Pentanoic acid,22.965590065563305,23.73250224282098,22.836015096270188
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",22.672558279696855,23.131502976099725,22.161978752423863
Phenol,26.85295152884662,26.52763770788856,27.483002061356142
Phenoxyethanol,22.771642313653143,23.242024148591835,23.131502976099725
Phosphoserine,,,
Phthalazin-1-one,33.26651329355668,,
Phthalimide,,,
Phytanic acid,20.36359690017306,20.36359690017306,20.18118553938643
Picolinic acid,27.066313751719058,27.378909575895676,27.066313751719058
Pinosylvin,,16.414130604549147,
Pipecolic acid,18.72590147586187,20.10185011613234,19.441590778670484
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,
Praziquantel,,,
Pro-Ala-Lys,,,
Prometryne,,,
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",20.18118553938643,24.168354099314715,15.128756944157338
"Propanoic acid, dimethyl(isopropyl)silyl ester",,22.161978752423863,
Propanoic acid,,20.18118553938643,
"Propionic acid, 3-iodo-, octadecyl ester",,,
Propylene glycol,17.63086404421254,17.80661793447376,18.05454177485193
Prostaglandin,,,10.233023452229114
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,
"Quinoxaline, 2,3-diphenyl- ",,,
Salsoline,15.128756944157338,23.6616549966062,24.001472999335004
Sarcosine,,18.093450300951073,22.312776908720007
Simetryn,18.05454177485193,,
Spiroxamine,19.0191024793466,,18.84371313947397
Stearic acid,28.126918502392517,28.67107149373031,28.67107149373031
Suberic acid,,19.18142426558167,18.951030935562223
Succinamide,,,
Sulindac,,,
Supraene,,22.65231301575314,21.68608947470163
Synephrine,18.4850770891874,15.22713610208696,18.433557831442
Taurine,,,
tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,
tert-Butylamine,,,
"Tetrahydro[2,2']bifuranyl-5-one",,,
Tetrahydro-solasodine triacetate,18.025217628795037,17.96116682496773,18.025217628795037
Theobromine,,,
Thymol,15.22713610208696,17.555141805759803,14.671424886602871
Triethyl citrate,14.885713691800296,14.885713691800296,14.885713691800296
Trimethylolpropane,,13.006580303890942,
Tromethamine,,,17.80661793447376
Tyr-Val,28.908802235380648,,30.27727187960454
Uracil,24.86526940541148,25.33803340356212,24.06935517874814
Urea,27.834474566875745,30.96609667021176,27.21388617922145
Vanillylmandelic acid,,,
"Weberine, 5-desmethoxy-",,,
Xylazine,20.784396009977108,20.97547969704068,20.275886633279356
Yangonin,15.38009071029868,14.97924147966909,15.22713610208696
