ID,87,53,54,55,56,62,63,64,65,91,81,35,36,37,38,39,40,41,42,43,86,0,2,32,33,78
ENSMUSG00000000326-C,7.119058668855816,7.351824631997019,6.844359256029119,6.987224935519179,6.9590417194514576,6.876388114449808,7.128501061041534,6.816404410561486,6.815958657317895,,7.370780748426784,7.028629552994313,,6.627640855690067,6.9000625784282255,7.466219252213952,7.189479453766316,,,6.812187383856947,6.376770227494831,7.0003263381647525,7.038022802266285,6.882981278402186,6.915628892750969,6.502247374735299
ENSMUSG00000000827-C,6.095409897585464,5.678914279734958,6.241528092247083,6.10933303827233,5.955568965857139,5.915809403712013,6.1846673903767755,5.724184104635114,6.026103746009668,,6.372699991629672,6.653429004663466,,6.354506408712426,5.885576709257968,6.314527637390168,6.320410688967,,,6.436457459027397,6.4896196945628715,5.786261195066062,6.105593201412625,5.75744698025978,5.820855716163159,6.015676672065246
ENSMUSG00000000881-C,8.554253729971105,8.768273153920267,8.644444884638423,7.806238248507494,8.336210872528117,8.528482060194255,8.331453224979452,8.605749603982874,8.515741818650108,,9.040286049287952,8.889997545122108,,9.088903631563587,9.185373410370593,9.150893115345788,9.05519232191917,,,8.96730900599604,9.109873395639273,8.187247163898286,7.812021752040061,8.04017277862577,7.9303144025797,8.590791445801289
ENSMUSG00000000976-C,5.326297240154299,5.461207771779612,4.694204739759362,5.499053189622769,5.36712533199982,4.646706835650986,5.1359318331393675,4.54479128052225,5.029788150157312,,4.356974111377557,5.714079731355354,,4.972823382048754,5.299435004031162,5.259169758845276,5.368619331410525,,,5.132480833986183,5.038874041043755,4.879022494802222,5.697522569606737,5.5394925955974985,4.971132415647945,4.474635734333427
ENSMUSG00000001128-C,4.200634153951173,3.181526091046473,3.265291998573044,2.9641894307294048,3.5100788664663383,3.5262732991065455,1.712571527584626,3.5074880852801837,3.922871459374952,,2.2922982217170365,3.836809399741955,,3.5996739263906603,3.442207073065027,2.937387202743914,4.039144331588991,,,3.659499454058248,4.040370727438164,3.16909592802699,4.249847212866186,3.807671678595564,3.977209313575297,3.5381083444262007
ENSMUSG00000001521-C,4.019154570446448,4.310064786369203,2.753466800942782,5.198506277052428,5.120075235611372,4.510633550458227,3.6307810679510832,4.4946112912842064,4.333940744587301,,4.512909815519537,3.560363063339314,,4.8296828663221545,3.82367468051064,4.390989664416049,4.830306502063456,,,4.550986184927251,4.858501443322066,3.927235633890971,4.5401851281720536,4.755215989089559,5.086141117429719,4.2245212201096525
ENSMUSG00000001666-C,5.761510440637426,6.384059417281859,6.49220604402276,5.386231883212921,5.761930135269792,5.76446585468158,5.430711149982712,5.888646924206125,5.7857662384178505,,6.274407359333947,6.5161683114734315,,6.033717124436005,6.471324811191249,6.578564827849169,6.522382900724791,,,6.422545572628353,5.881485573556099,5.739052799301063,5.4400375353927535,6.114078360254188,5.192654615378477,5.848536292524873
ENSMUSG00000001773-C,1.0612255463732776,2.673957838819107,1.5432246700768597,2.138137563504853,2.292011360782609,1.3237104085262597,1.0967492717572764,2.3188822613527895,2.9386360600829815,,2.855466091184482,0.8722754939741469,,1.987732424191134,1.0680554872113692,1.2215959129652292,2.8082760478821935,,,1.4126867783113457,2.764530519215672,0.9170989779381862,2.6557086783107344,2.4153146650526867,1.451648137705705,1.7481309203774251
ENSMUSG00000002228-C,2.090890740391519,1.4822933651173062,0.0,0.0,0.0,1.3237104085262597,0.0,0.0,1.8073849903108583,,0.8316110494662632,2.3653396025461224,,3.194853116705421,0.0,0.0,0.8935808599904828,,,1.4126867783113457,0.0,0.0,0.0,1.0590710812829067,1.451648137705705,0.0
