ID,101.0,100.0,102.0,896.0,897.0,T0.5,T0.6,T0.7,T0.8,UNK12,939.0,934.0,935.0,936.0,937.0,938.0,940.0,941.0,942.0,943.0,UNK8,29.0,3297.0,3353.0,3354.0,3675.0,3678.0,3679.0,3681.0,3687.0,3680.0,UNK5,UNK6,UNK11,73.0,76.0
ENSMUSG00000000384-B,5.743000392659326,6.028418936376032,5.689512323391463,6.486256975517023,5.8327612178333474,5.504119984897862,5.956770056209975,5.545779044309034,5.868937452889393,,6.26729795002494,5.919522534529891,5.9716966745628905,6.143889893186952,6.0082504087257105,5.8906627881871225,6.378690264951743,6.202811287750556,5.884569353957416,5.903783585000353,,5.49404675139127,5.89359067967369,6.0996740609599165,6.674202629845268,5.9523300843823765,5.728538058144582,5.485098301245737,5.652457392263169,5.6283768867473585,5.627675158848069,,,,,
ENSMUSG00000000555-B,1.1902200583207372,0.6736669986596555,1.6161776226610136,2.246663788354165,1.115406628546921,1.6622445327945392,1.0779974755575148,1.667597390739755,0.0,,0.0,1.0064368404211144,0.0,0.0,0.8835379103768013,1.542219655406604,1.0677332679087532,1.4381060961904937,0.900604630476427,1.0234847419496351,,0.0,1.1490616944061631,1.0171445588206196,0.0,1.3920587302015612,0.0,0.996549794818076,1.516186176602071,0.950129500962719,1.6351455009376972,,,,,
ENSMUSG00000000562-B,1.1902200583207372,2.1924257090957218,0.0,2.583628536214724,0.0,1.0583461571255826,0.0,1.2935081824757793,1.918179767477204,,0.0,1.0064368404211144,0.0,1.5948577153675143,0.8835379103768013,0.0,2.4288256427473347,1.8336891264456736,2.159433125265605,2.359322344576064,,1.8050621101133713,0.0,2.0256410358124612,2.1919237639606233,2.339514651745793,0.7298921553575857,1.994821593098696,0.9487275708515492,0.950129500962719,1.26551241128293,,,,,
ENSMUSG00000000627-B,5.70804976619561,6.041512970342731,5.878658778141378,5.311322345944074,5.677003810536825,6.2828204445193485,5.574899467553379,5.792367944689754,5.6468474578057855,,6.455086674834077,6.222125632704279,6.167283630040462,6.406959402893037,5.848194676091759,6.345569260888688,6.397570939102394,5.986460914069973,6.350795720662249,6.068255577737103,,5.985524350486924,5.80209820933566,6.03356129291538,5.88986315062242,5.749459283491698,6.0486066619847945,5.721142432420951,5.255756822274886,5.922458312048323,5.87206928076996,,,,,
ENSMUSG00000001021-B,0.0,1.4778673043098092,2.359306004945279,0.0,1.115406628546921,1.6622445327945392,1.0779974755575148,2.2104153203182793,0.0,,2.0746496728099992,1.5935385883724542,1.0089201542886188,0.0,2.130791176299231,0.0,0.0,0.0,1.450853040369649,1.0234847419496351,,0.0,2.5535532966333583,0.0,0.0,0.0,0.0,0.996549794818076,0.9487275708515492,1.924532526736355,2.173228063769997,,,,,
ENSMUSG00000001029-B,2.276683176088846,2.1924257090957218,3.211396859945394,2.583628536214724,1.115406628546921,3.272074344080515,2.444777031038329,2.6039096794870713,1.51246595043351,,2.0746496728099992,3.011245693620101,1.5968438254781343,1.0074277664920572,2.385284659426389,2.7521635760954424,2.921593280130662,0.0,2.4152830223730466,1.0234847419496351,,2.5822871989377965,1.7804748308724707,1.0171445588206196,2.5257827605687417,2.741111574405524,2.1018435249754197,3.315711772380074,2.238994121667222,2.2412862735978982,1.9291288239055664,,,,,
ENSMUSG00000001418-B,5.874905040375505,6.377243000370542,6.403566013348874,6.360362342820388,5.918734307883194,5.99520145474155,6.126981773100274,6.142806111774644,5.868937452889393,,6.5405450800589024,6.726968810586011,6.146815970260121,6.184537728388995,6.298846080989826,6.184197829231927,6.107698686243186,6.420004594339444,6.795581545700528,6.235789659983958,,6.180055102104422,6.034257418147882,6.355594698040503,6.001236335682759,5.771079210065869,6.185433412507735,6.037590362254681,6.306230170180291,6.309101053298977,6.125199899182586,,,,,
ENSMUSG00000001555-B,4.034084119125271,3.127070169664964,3.743483083968696,3.613239691404382,4.857854419519998,3.913900100449989,2.444777031038329,3.6564816778911298,3.072430133264163,,3.791781206314401,2.5956746681947314,4.104208177392387,2.5973209506378527,2.9558989561580975,2.531333104209074,4.295306854158293,3.6968334167431,3.807635516468859,3.363929204552695,,2.366644885419965,3.7199457983154702,4.031980716191823,4.486383661200133,3.806966865794717,3.257115710974149,2.993956715289905,3.0774748161582,3.2308815678057554,3.124773465189077,,,,,
ENSMUSG00000001767-B,6.080178481016298,5.769798253883068,6.521791414011427,5.837630861277877,5.741338340539466,5.3970029277829195,6.149737685025233,5.714762188283145,5.673281182073652,,5.651256206613075,6.035016149247322,5.661288114362257,6.45759152826845,5.155451869157071,5.867221271111648,5.988226363743798,5.585423892173066,5.383423187753583,6.000049927262916,,4.551514675891402,6.388935774164417,5.916159716976274,5.830777122583726,5.989692628531782,5.577566980608663,5.2786710971260185,6.144917498853833,5.544431530255338,5.333263547603595,,,,,
ENSMUSG00000001864-B,5.302182452109122,4.524786055719716,4.999290198784934,5.739896020683038,5.303652970849152,5.01764321255696,5.317905703021179,5.429140046423259,5.619920348556439,,5.418239699789188,5.297919371482572,5.187219403336857,5.769431969412283,4.809239875036287,4.844492420794633,4.827993473101767,5.333492860055802,5.290620552913764,4.95195479285147,,4.78698215594129,5.133213798857543,4.491987290375857,5.331296010904509,4.838800478582613,4.587846738615102,5.08075782937359,5.704853278078909,4.295790716138331,4.715578504394268,,,,,
ENSMUSG00000001918-B,3.3180461044995915,1.4778673043098092,1.6161776226610136,2.583628536214724,1.7368738279577771,0.0,1.0779974755575148,2.2104153203182793,0.9459719702367412,,1.0501931290184805,2.009644522902102,3.015574261233889,2.820064919656635,1.821580401267869,1.9518241477776077,1.6745848225700106,2.804006512785884,3.3971636439971347,3.363929204552695,,3.3428800278824533,1.7804748308724707,1.0171445588206196,1.1307427878186629,2.0871432730895356,2.307746365720294,3.315711772380074,3.4895255802116,2.2412862735978982,1.6351455009376972,,,,,
ENSMUSG00000002068-B,5.254533142741591,5.785449198466627,5.878658778141378,4.952647074754181,5.345646964295455,5.281290179264409,4.95418704981544,5.328524738370655,5.699239277079914,,5.555960380094276,5.597541147138534,5.409681990950544,5.795909145224039,5.691914851538447,5.396333633593477,5.0350952841654095,5.422448507070198,5.2583106116147835,5.718119368391722,,5.692659326829475,4.974639576690689,4.676595798905183,3.93324914172084,4.87917953708514,5.408930961766768,4.900212737484373,4.986210429671472,5.071317021097913,5.521428539089677,,,,,
ENSMUSG00000002500-B,1.833396511506524,0.0,0.0,0.0,1.7368738279577771,1.0583461571255826,1.6880493942036567,0.0,0.9459719702367412,,0.0,1.5935385883724542,0.0,0.0,0.8835379103768013,0.0,0.0,2.1438173585239833,0.900604630476427,1.0234847419496351,,0.0,1.1490616944061631,0.0,1.1307427878186629,0.0,1.2122768599186078,0.0,0.0,0.950129500962719,1.6351455009376972,,,,,
ENSMUSG00000002550-B,5.9664771282753915,5.688890660058602,6.090272579778374,6.148168774324747,5.741338340539466,5.571353444372785,5.982350422965682,5.653689315962776,5.47718702733986,,6.003998281461588,5.8952713752943025,6.302961075839799,5.658378813238103,6.0082504087257105,5.958785145048502,5.83043296119359,5.9268942421437405,5.946716236479624,5.853129264063206,,5.966466687820081,6.21065707058328,5.618348259489192,6.10462448145894,5.291914387636139,5.084309037143548,5.721142432420951,5.512484097753951,5.149166057254378,5.358170694297612,,,,,
ENSMUSG00000002718-B,6.99893642227972,7.424586952833998,6.718548976050162,6.315831793333798,7.0406162416864575,7.380496138582578,6.851045451094589,7.3013431496653745,7.019942089663767,,7.267960893546151,7.488506675311823,7.460627398447593,7.281508299160654,7.465468024611947,7.36205009044768,7.369995145973289,7.433124257552774,7.071404702353331,7.631316990016925,,7.0842755193572495,6.78911170869269,6.879284847490589,6.6053591405925305,7.041928639677442,7.313278746003579,6.838641587936454,7.0256220264663725,7.059079888205749,6.833296566809748,,,,,
ENSMUSG00000002732-B,3.648106357625734,1.991176696619784,2.03506994845655,3.283965590594543,2.999885291327401,3.272074344080515,3.3057998279465894,2.766581548621033,2.2344845923790824,,4.341596333995901,3.181348493274829,2.5997989305116143,3.0129736021557663,2.789574405893652,2.2704825905121973,3.5803111818141704,3.1199240906364327,2.4152830223730466,3.211414963633655,,3.0846300141716005,2.5535532966333583,4.119567586844517,3.024725170837304,3.1894524521915923,1.861582412932209,1.994821593098696,3.228283957404142,2.911561692692872,3.0037154138950095,,,,,
ENSMUSG00000002984-B,7.60409501771351,7.773566144910067,7.245933558125311,7.072552444374812,7.542901426846222,7.698813535981383,7.290521386733073,7.926924945026043,7.791187334777103,,7.968655508871019,7.727029710038127,7.6324051502078625,7.860243442039378,7.871540209690211,8.038929308883407,8.032765899600026,7.867354693133149,7.772010337224417,8.029405647842369,,7.858923583492502,7.247873591971694,7.618874797871967,8.215479190123132,7.366999371419728,7.416982401982117,7.585584237631034,6.918766298885341,7.118347466980959,7.136586390475181,,,,,
ENSMUSG00000004031-B,7.911156536097893,8.151159620157873,7.562022394139246,7.881048931125736,7.5873345931949965,7.978138033831814,7.728666861817966,7.470251523869388,7.856083743753215,,7.937485673438573,7.995788117310497,8.326068762005633,8.118051688067819,8.093052313642978,8.09045118132634,8.038791893970634,7.669547210733801,8.004053134009968,7.760620478486974,,7.806303565114321,7.304536592049244,7.834836591052614,6.62288043462861,7.761966052668139,7.891218203239661,7.906009390106131,7.227155030854308,7.811798903401085,7.983225000978346,,,,,
