ID,939.0,934.0,935.0,936.0,937.0,938.0,940.0,941.0,942.0,943.0,UNK8
ENSMUSG00000000093-B,1.6515059703518364,2.332213299338968,1.0089201542886188,2.3337942340902966,0.8835379103768013,1.9518241477776077,2.4288256427473347,1.4381060961904937,1.8482151513686695,0.0,
ENSMUSG00000000384-B,6.26729795002494,5.919522534529891,5.9716966745628905,6.143889893186952,6.0082504087257105,5.8906627881871225,6.378690264951743,6.202811287750556,5.884569353957416,5.903783585000353,
ENSMUSG00000000555-B,0.0,1.0064368404211144,0.0,0.0,0.8835379103768013,1.542219655406604,1.0677332679087532,1.4381060961904937,0.900604630476427,1.0234847419496351,
ENSMUSG00000000562-B,0.0,1.0064368404211144,0.0,1.5948577153675143,0.8835379103768013,0.0,2.4288256427473347,1.8336891264456736,2.159433125265605,2.359322344576064,
ENSMUSG00000000627-B,6.455086674834077,6.222125632704279,6.167283630040462,6.406959402893037,5.848194676091759,6.345569260888688,6.397570939102394,5.986460914069973,6.350795720662249,6.068255577737103,
ENSMUSG00000001021-B,2.0746496728099992,1.5935385883724542,1.0089201542886188,0.0,2.130791176299231,0.0,0.0,0.0,1.450853040369649,1.0234847419496351,
ENSMUSG00000001029-B,2.0746496728099992,3.011245693620101,1.5968438254781343,1.0074277664920572,2.385284659426389,2.7521635760954424,2.921593280130662,0.0,2.4152830223730466,1.0234847419496351,
ENSMUSG00000001418-B,6.5405450800589024,6.726968810586011,6.146815970260121,6.184537728388995,6.298846080989826,6.184197829231927,6.107698686243186,6.420004594339444,6.795581545700528,6.235789659983958,
ENSMUSG00000001555-B,3.791781206314401,2.5956746681947314,4.104208177392387,2.5973209506378527,2.9558989561580975,2.531333104209074,4.295306854158293,3.6968334167431,3.807635516468859,3.363929204552695,
ENSMUSG00000001767-B,5.651256206613075,6.035016149247322,5.661288114362257,6.45759152826845,5.155451869157071,5.867221271111648,5.988226363743798,5.585423892173066,5.383423187753583,6.000049927262916,
ENSMUSG00000001864-B,5.418239699789188,5.297919371482572,5.187219403336857,5.769431969412283,4.809239875036287,4.844492420794633,4.827993473101767,5.333492860055802,5.290620552913764,4.95195479285147,
ENSMUSG00000001918-B,1.0501931290184805,2.009644522902102,3.015574261233889,2.820064919656635,1.821580401267869,1.9518241477776077,1.6745848225700106,2.804006512785884,3.3971636439971347,3.363929204552695,
ENSMUSG00000001946-B,5.002405680038085,5.656445494850391,4.602011293767844,5.440739371474874,5.085376433305287,4.581897721993116,5.298834536791144,5.171839666559339,4.887817239450957,4.852309835227633,
ENSMUSG00000002068-B,5.555960380094276,5.597541147138534,5.409681990950544,5.795909145224039,5.691914851538447,5.396333633593477,5.0350952841654095,5.422448507070198,5.2583106116147835,5.718119368391722,
ENSMUSG00000002500-B,0.0,1.5935385883724542,0.0,0.0,0.8835379103768013,0.0,0.0,2.1438173585239833,0.900604630476427,1.0234847419496351,
ENSMUSG00000002550-B,6.003998281461588,5.8952713752943025,6.302961075839799,5.658378813238103,6.0082504087257105,5.958785145048502,5.83043296119359,5.9268942421437405,5.946716236479624,5.853129264063206,
ENSMUSG00000002718-B,7.267960893546151,7.488506675311823,7.460627398447593,7.281508299160654,7.465468024611947,7.36205009044768,7.369995145973289,7.433124257552774,7.071404702353331,7.631316990016925,
ENSMUSG00000002732-B,4.341596333995901,3.181348493274829,2.5997989305116143,3.0129736021557663,2.789574405893652,2.2704825905121973,3.5803111818141704,3.1199240906364327,2.4152830223730466,3.211414963633655,
ENSMUSG00000002984-B,7.968655508871019,7.727029710038127,7.6324051502078625,7.860243442039378,7.871540209690211,8.038929308883407,8.032765899600026,7.867354693133149,7.772010337224417,8.029405647842369,
ENSMUSG00000004031-B,7.937485673438573,7.995788117310497,8.326068762005633,8.118051688067819,8.093052313642978,8.09045118132634,8.038791893970634,7.669547210733801,8.004053134009968,7.760620478486974,
ENSMUSG00000005124-B,3.257984611348967,3.33349380951492,3.1857451226598252,3.0129736021557663,3.681282350118108,3.8466896170335967,2.921593280130662,3.4928652304846852,1.8482151513686695,3.040850773071988,
ENSMUSG00000005251-B,0.0,0.0,2.3361739877134577,1.0074277664920572,1.427492445617763,2.2704825905121973,0.0,0.0,0.0,1.0234847419496351,
ENSMUSG00000005360-B,11.019002160675315,11.03520675415579,10.997201934506569,10.82296903772842,10.916198673707092,10.901939745976168,10.994998013964862,11.012803470080504,10.88670990346204,11.132708440881403,
ENSMUSG00000005469-B,9.584394781940125,9.461975439698625,9.346432930873046,9.538359413162,9.512036230604656,9.41527406915264,9.230229779029743,9.606858989467849,9.535577145754113,9.406273079002716,
ENSMUSG00000006019-B,4.263313878814316,3.7123007737820526,2.822613016020247,3.4729083321478047,3.582992083521086,3.6409141272815746,4.4480161745394895,4.307875937252778,3.894291156871041,4.131356625746441,
ENSMUSG00000006179-B,2.892360374210527,2.5956746681947314,2.013359633899684,1.0074277664920572,0.0,0.0,1.6745848225700106,0.0,0.900604630476427,0.0,
ENSMUSG00000006412-B,9.440626199176227,9.45161851509275,9.433501381843254,8.989202768710134,9.455865565645288,9.359663730275082,9.440568051508109,9.412443646147125,9.295994112712789,9.343436618905594,
ENSMUSG00000006456-B,5.71146016020477,5.627293928633388,5.994784813989279,5.33637699313304,5.8899038653670095,5.936433202194592,5.773751932462297,5.754864143560435,5.498546359231696,5.600206317803025,
ENSMUSG00000006920-B,7.086631856062356,7.001429079005871,7.115688547188384,7.281508299160654,7.015960075704917,7.239600109464763,7.02618268678608,7.15021500837408,7.024146596480352,6.91656610065645,
ENSMUSG00000007670-B,7.131393118966681,7.035114529118768,7.094470149636999,7.080796660587865,7.015960075704917,7.257742230876073,7.341026776568637,7.051404618894501,7.052686810117969,7.16520449212228,
ENSMUSG00000007721-B,6.918033015378011,7.068031370608981,6.357417254467795,6.9804838332779156,6.996999872489513,7.0754211127614495,6.964208266630928,7.079030980396243,7.262708308577455,6.746592101150911,
ENSMUSG00000007837-B,4.4864660195833475,4.767258881238314,3.823877269588491,3.598550992932378,4.6725342681339965,4.330861313274937,4.4480161745394895,3.95717341038548,4.800759870255176,4.43672579137573,
ENSMUSG00000008668-B,8.72781422677736,8.73391397414666,8.850636743984063,8.33218388760927,8.717375883548824,8.390916710090002,8.591500719874182,8.542446518436643,8.555913050318175,8.3728799541097,
ENSMUSG00000008855-B,7.962475183728525,7.9015343790194175,7.924602436607064,8.086225046494349,7.972052819159003,8.054579981074754,7.873304205351816,7.872626361708632,7.811514948592197,7.807933237163778,
ENSMUSG00000008958-B,7.557588013204362,7.747494670318247,7.844256110151658,8.12850643276634,7.545942701921156,7.848564723851833,7.832259874046744,7.81355064484566,8.03298964123097,7.675718346816431,
ENSMUSG00000010025-B,6.605444459385192,6.222125632704279,6.357417254467795,6.45759152826845,6.329483040224206,6.311236474963724,6.174904299705625,6.080579204516653,6.319819990397912,6.5055038194084895,
