Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000020219-P,"2,3-Dihydroxybutanoic acid",,,0,0.8660254037844387,0.3333333333333332,3,0.7999999999999999,0.2000000000000001,4,0.94120970363394,0.0001531153607267,9,True,+,0.1924028841883887
ENSMUSG00000038780-P,4-Methoxyphenol,1.0,0.0,3,,,0,1.0,0.0,4,0.9940297973880048,5.296153515645127e-07,8,True,+,0.0461753624225488
ENSMUSG00000020074-P,Salsoline,-1.0,0.0,3,-0.5,0.6666666666666666,3,-0.7999999999999999,0.2000000000000001,4,-0.9393939393939392,5.48405299851367e-05,10,True,-,0.1635069051042667
ENSMUSG00000045098-P,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5,0.6666666666666666,3,-0.5,0.6666666666666666,3,-0.9276336570439176,0.0076658441874731,6,-0.90526873051103,5.1154638075654005e-05,12,True,-,0.1635069051042667
ENSMUSG00000045098-P,N-Acetyl-L-alanine,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.942857142857143,0.004804664723032,6,-0.9368478722730428,7.110855652108293e-06,12,True,-,0.0761169489245268
ENSMUSG00000036087-P,Formamide,-1.0,0.0,3,-1.0,0.0,3,-0.7826908981308054,0.065703848071589,6,-0.9007998435851042,6.391781419904786e-05,12,True,-,0.1635069051042667
ENSMUSG00000036087-P,Oxalic acid,-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.8986451052612952,0.0148886220055803,6,-0.9076170021995326,4.530443489488258e-05,12,True,-,0.1635069051042667
ENSMUSG00000044617-P,"Benzenesulfonamide, N-butyl",,,3,-0.5,0.6666666666666666,3,-0.8696565534786727,0.0243768916856907,6,-0.889376471617612,0.0001080654614434,12,True,-,0.1713527255347473
ENSMUSG00000044617-P,"Cytosine, N-(tert-butyldimethylsilyl)-",,,3,-0.5,0.6666666666666666,3,-0.8285714285714287,0.0415626822157433,6,-0.9000918507937279,6.615034992744555e-05,12,True,-,0.1635069051042667
ENSMUSG00000044617-P,Isopropyl palmitate,,,3,-0.5,0.6666666666666666,3,-0.8696565534786727,0.0243768916856907,6,-0.8981026186450206,7.27521110080112e-05,12,True,-,0.1635069051042667
