Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000054720-P,"2-Methylcyclohexanol, (Z)",-1.0,0.0,3,-0.8660254037844387,0.3333333333333332,3,-0.2029198624783569,0.699797968157019,6,-0.8000049246376544,0.0017816364524602,12,True,-,0.1943881060312809
ENSMUSG00000054720-P,Lignoceric acid,-1.0,0.0,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.8231186002975568,0.0010049467838746,12,True,-,0.1675150579501446
ENSMUSG00000054720-P,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-0.5,0.6666666666666666,3,-0.5,0.6666666666666666,3,-0.942857142857143,0.004804664723032,6,-0.8601398601398602,0.0003316683391269,12,True,-,0.133962117820813
ENSMUSG00000031246-P,Azelaic acid,1.0,0.0,3,0.5,0.6666666666666666,3,0.5797710356524484,0.227783956715016,6,0.8861659824480081,0.0001239888771426,12,True,+,0.0946959413318555
ENSMUSG00000031922-P,2-Amino-4-methylbenzophenone,1.0,0.0,3,0.5,0.6666666666666666,3,0.8999999999999998,0.0373860734684987,5,0.8272727272727273,0.0016769738964523,11,True,+,0.1893628104687508
ENSMUSG00000045094-P,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",1.0,0.0,3,,,0,1.0,0.0,4,0.9047619047619048,0.0020082755054294,8,True,+,0.1966424729162409
ENSMUSG00000047141-P,Aceturic acid,0.5,0.6666666666666666,3,,,0,0.8857142857142858,0.0188454810495626,6,0.9090909090909092,0.0001055933763036,11,True,+,0.0921979985331745
ENSMUSG00000047141-P,Myristic acid,1.0,0.0,3,0.5,0.6666666666666666,3,0.7944613465542746,0.0590275999253266,6,0.8315840663996671,0.0007983671028551,12,True,+,0.1643931790320163
ENSMUSG00000032288-P,3-Buten-2-one,-1.0,0.0,3,-1.0,0.0,3,-0.8857142857142858,0.0188454810495626,6,-0.8041958041958043,0.0016147689860699,12,True,-,0.1893628104687508
ENSMUSG00000032288-P,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.8116794499134279,0.0498575851013403,6,-0.8441343943477072,0.0005542616819347,12,True,-,0.1464296617065975
ENSMUSG00000054717-P,Lactic acid,1.0,0.0,3,,,0,0.8986451052612952,0.0148886220055803,6,0.8792733518259361,0.0003620063251237,11,True,+,0.1369949341724877
