Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Adcy5,Dnajc5,,
Adcy5,Elavl2,,
Adcy5,Erlin1,,
Adcy5,Fbxl16,,
Adcy5,Fkbp1b,,
Adcy5,Gng7,,
Adcy5,Gpr88,,
Adcy5,Htr1d,,
Adcy5,Jcad,,
Adcy5,Kcnip1,,
Adcy5,Klf16,,
Adcy5,Lmtk2,,
Adcy5,Ngef,,
Adcy5,Oxr1,,
Adcy5,Penk,,
Adcy5,Rarb,,
Adcy5,Rbms1,,
Adcy5,Rhobtb2,,
Adcy5,Rnf144a,,
Adcy5,Rps6ka3,,
Adcy5,Rxrg,,
Adcy5,Scn4b,,
Adcy5,Sec14l1,,
Adcy5,Slc24a3,,
Adcy5,Slc35d3,,
Adcy5,Slc5a5,,
Adcy5,Strn,,
Adcy5,Tgfa,,
Adcy5,Tomm70a,,
Adcy5,Tox,,
Adcy5,Wdr17,,
Adgra1,Erlin1,,
Adgra1,Ints6l,,
Adgra1,Kcnip1,,
Adgra1,Lmo2,,
Adgra1,Mfsd6,,
Adgra1,Mturn,,
Adgra1,Osbpl8,,
Adgra1,Pdpk1,,
Adgra1,Penk,,
Adgra1,Rap2a,,
Adgra1,Scube3,,
Adgra1,mt-Nd1,,
Adora2a,Basp1,,
Adora2a,Bend5,,
Adora2a,Cacna2d3,,
Adora2a,Cacng4,,
Adora2a,Cbln2,,
Adora2a,Cntnap4,,
Adora2a,Dscam,,
Adora2a,Efhd2,,
Adora2a,Erlin1,,
Adora2a,Gfra2,,
Adora2a,Gng7,,
Adora2a,Gpr88,,
Adora2a,Jcad,,
Adora2a,Kcnab1,,
Adora2a,Kcnip1,,
Adora2a,Mfsd6,,
Adora2a,Penk,,
Adora2a,Rarb,,
Adora2a,Rxrg,,
Adora2a,Scube3,,
Adora2a,Sez6l,,
Adora2a,Spock3,,
Adora2a,St8sia5,,
Adora2a,Tgfa,,
Adora2a,Tlnrd1,,
Adora2a,Utrn,,
Adra2a,Ano2,,
Adra2a,Cacna2d3,,
Adra2a,Fbxl16,,
Adra2a,Gabra4,,
Adra2a,H13,,
Adra2a,Id4,,
Adra2a,Jcad,,
Adra2a,Kcnab1,,
Adra2a,Rarb,,
Adra2a,Rbmx,,
Adra2a,Rnf144a,,
Adra2a,Scn4b,,
Adra2a,Sez6l,,
Adra2a,Spock3,,
Adra2a,Tmem130,,
Adra2a,Ywhag,,
Agbl5,C2cd2l,,
Agbl5,Cacna2d3,,
Agbl5,Fbxo28,,
Agbl5,Fkbp1b,,
Agbl5,Gng7,,
Agbl5,Gpr88,,
Agbl5,Htr1a,,
Agbl5,Kcnab1,,
Agbl5,Kcnip1,,
Agbl5,Klf16,,
Agbl5,Nmnat3,,
Agbl5,Osbpl8,,
Agbl5,Rarb,,
Agbl5,Rgs2,,
Agbl5,Rxrg,,
Agbl5,Spock3,,
Agbl5,Strn,,
Agbl5,Synpo2,,
Agbl5,Tlnrd1,,
Agbl5,Tmem25,,
Agbl5,Utrn,,
Agbl5,Vti1b,,
Ago2,Gm43672,,
Alas1,Pmvk,,
Alas1,Trank1,,
Aldh3a2,Emd,,
Alg5,Fam13b,,
Alg5,Ppp1r13b,,
Amigo2,Fli1,,
Amz2,Gm26814,,
Amz2,Slc5a5,,
Amz2,Zim1,,
Ankub1,Chia1,,
Ano2,Erlin1,,
Ano2,Fbxl16,,
Ano2,H13,,
Ano2,Id4,,
Ano2,Jcad,,
Ano2,Kcnq5,,
Ano2,Mpped2,,
Ano2,Rnf144a,,
Ano2,Scn4b,,
Ano2,Sec14l1,,
Ano2,Strn,,
Ap1ar,Arel1,,
Ap1ar,Arhgef28,,
Ap1ar,Cdk17,,
Ap1ar,Cmas,,
Ap1ar,Copg1,,
Ap1ar,Fam13b,,
Ap1ar,Gng7,,
Ap1ar,Mturn,,
Ap1ar,Nmnat3,,
Ap1ar,S100a13,,
Ap1ar,Slc35d3,,
Ap1ar,Tiam2,,
Ap1ar,Tomm70a,,
Ap1ar,Wdr17,,
Arel1,Arhgef28,,
Arel1,Bcor,,
Arel1,Dnajc5,,
Arel1,Erlin1,,
Arel1,Fam13b,,
Arel1,Gng7,,
Arel1,Hey1,,
Arel1,Lmtk2,,
Arel1,Lrch1,,
Arel1,Mrps18c,,
Arel1,Penk,,
Arel1,Rap2a,,
Arel1,S100a13,,
Arel1,Strn,,
Arel1,Tiam2,,
Arhgef28,Insl5,,
Arhgef28,Mafa,,
Arhgef28,Scube3,,
Arl2bp,Luc7l2,,
Arl2bp,Nr2f6,,
Arl2bp,Snrnp70,,
Arl2bp,Trappc5,,
Arl2bp,Uqcr10,,
Arsj,Irs2,,
Arsj,Jcad,,
Arx,Gad2,,
Arx,Pgap4,,
Arx,Rundc3a,,
Atp5po,Cdip1,,
Atp5po,Lamtor5,,
Atp5po,Laptm4b,,
Atp5po,Mob2,,
Atp5po,Mrpl30,,
Atp5po,Rps5,,
Atp5po,Spr,,
Atp5po,Uqcr10,,
Atp5po,Uqcr11,,
Atxn10,Cacna2d3,,
Atxn10,Cacng4,,
Atxn10,Fbxl16,,
Atxn10,Hes6,,
Atxn10,Jcad,,
Atxn10,Kcnq5,,
Atxn10,Lpin2,,
Atxn10,Ly6h,,
Atxn10,Mkrn1,,
Atxn10,Pdia5,,
Atxn10,Rarb,,
Atxn10,Rbms1,,
Atxn10,Scn4b,,
Atxn10,Sec14l1,,
Atxn10,Slc24a3,,
Atxn10,Slc35d3,,
Atxn10,Strn,,
Atxn10,mt-Cytb,,
Basp1,Bend5,,
Basp1,C2cd2l,,
Basp1,Cacna2d3,,
Basp1,Cisd3,,
Basp1,Cntnap4,,
Basp1,Dscam,,
Basp1,Erlin1,,
Basp1,Gpr88,,
Basp1,Hey1,,
Basp1,Ngef,,
Basp1,Penk,,
Basp1,Serpina9,,
Basp1,Strn,,
Basp1,Tcf7,,
Basp1,Tgfa,,
Basp1,Tox,,
Baz1a,Cep63,,
Baz1a,Ebf1,,
Baz1a,Gm3294,,
Baz1a,Parm1,,
Baz1a,Prnp,,
Bend5,Cbln2,,
Bend5,Cntnap4,,
Bend5,Scube3,,
Bend5,Serpina9,,
Bend5,St8sia5,,
Bend5,Tlnrd1,,
Bend5,Tox,,
Bltp3b,Mrnip,,
C230014O12Rik,Celf1,,
C230014O12Rik,Derl1,,
C230014O12Rik,Rgs2,,
C230014O12Rik,Slc1a4,,
C230014O12Rik,Stk32a,,
C230014O12Rik,Trappc5,,
C2cd2l,Cacna2d3,,
C2cd2l,Cacng4,,
C2cd2l,Cbln2,,
C2cd2l,Elavl2,,
C2cd2l,Erlin1,,
C2cd2l,Fkbp1b,,
C2cd2l,Gpr88,,
C2cd2l,Hes6,,
C2cd2l,Jcad,,
C2cd2l,Katnal1,,
C2cd2l,Kcnip1,,
C2cd2l,Klf16,,
C2cd2l,Lmo2,,
C2cd2l,Mfsd6,,
C2cd2l,Mkrn1,,
C2cd2l,Nmnat3,,
C2cd2l,Penk,,
C2cd2l,Rarb,,
C2cd2l,Rhobtb2,,
C2cd2l,Rxrg,,
C2cd2l,Scn4b,,
C2cd2l,Serpina9,,
C2cd2l,Spock3,,
C2cd2l,Strn,,
C2cd2l,Tgfa,,
C2cd2l,Zfp512b,,
Cacna2d3,Cacng4,,
Cacna2d3,Ccdc177,,
Cacna2d3,Cisd3,,
Cacna2d3,Cmas,,
Cacna2d3,Elavl2,,
Cacna2d3,Enho,,
Cacna2d3,Erlin1,,
Cacna2d3,Fbxl16,,
Cacna2d3,Fkbp1b,,
Cacna2d3,Gfra2,,
Cacna2d3,Gng7,,
Cacna2d3,Gpr88,,
Cacna2d3,Greb1l,,
Cacna2d3,Hspa1a,,
Cacna2d3,Id4,,
Cacna2d3,Jcad,,
Cacna2d3,Kcnab1,,
Cacna2d3,Kcnip1,,
Cacna2d3,Kcnq5,,
Cacna2d3,Lmo2,,
Cacna2d3,Mfsd6,,
Cacna2d3,Osbpl8,,
Cacna2d3,Oxr1,,
Cacna2d3,Rarb,,
Cacna2d3,Rbms1,,
Cacna2d3,Rhobtb2,,
Cacna2d3,Rnf144a,,
Cacna2d3,Scn4b,,
Cacna2d3,Scube3,,
Cacna2d3,Sec14l1,,
Cacna2d3,Slc24a3,,
Cacna2d3,Slc5a5,,
Cacna2d3,Smurf1,,
Cacna2d3,Spock3,,
Cacna2d3,Strn,,
Cacna2d3,Tcf7,,
Cacna2d3,Tgfa,,
Cacna2d3,Tlnrd1,,
Cacna2d3,Tox,,
Cacna2d3,Ywhag,,
Cacng2,Rgs20,,
Cacng2,Samd14,,
Cacng2,Tspear,,
Cacng2,Tspyl5,,
Cacng4,Clec12a,,
Cacng4,Cmas,,
Cacng4,Fam241a,,
Cacng4,Fkbp1b,,
Cacng4,Gng7,,
Cacng4,Gpr88,,
Cacng4,Greb1l,,
Cacng4,Hes6,,
Cacng4,Isl1,,
Cacng4,Itga4,,
Cacng4,Jcad,,
Cacng4,Kcnab1,,
Cacng4,Kcnip1,,
Cacng4,Lpin2,,
Cacng4,Mfsd6,,
Cacng4,Mkrn1,,
Cacng4,Osbpl8,,
Cacng4,Rarb,,
Cacng4,Rhobtb2,,
Cacng4,Rnf144a,,
Cacng4,Rxrg,,
Cacng4,Scn4b,,
Cacng4,Scube3,,
Cacng4,Slc24a3,,
Cacng4,Slc35d3,,
Cacng4,Slc5a5,,
Cacng4,Spock3,,
Cacng4,Strn,,
Cacng4,Synpo2,,
Cacng4,Tiam2,,
Cacng4,Tlnrd1,,
Cacng4,Tox,,
Cacng4,Vti1b,,
Cacng4,mt-Cytb,,
Cacul1,Fchsd2,,
Cacul1,Trp53bp1,,
Calb2,Col6a3,,
Calb2,Ctnnbip1,,
Calb2,Dgki,,
Calb2,Gpr88,,
Calb2,Kcnip1,,
Calb2,Slc5a5,,
Calb2,Zim1,,
Caly,Gm42725,,
Car8,D430036J16Rik,,
Casp8,Poglut1,,
Casq2,Gabra4,,
Casq2,Utrn,,
Cbln2,Dscam,,
Cbln2,Efhd2,,
Cbln2,Eif1b,,
Cbln2,Fbxo28,,
Cbln2,Gclc,,
Cbln2,Gfra2,,
Cbln2,Ly6e,,
Cbln2,Sgsm1,,
Cbln2,St8sia5,,
Cbln2,Utrn,,
Cbln2,Ywhag,,
Cbln3,Mllt11,,
Ccdc177,Fam241a,,
Ccdc177,Gng7,,
Ccdc177,Itga4,,
Ccdc177,Jcad,,
Ccdc177,Kcnip1,,
Ccdc177,Lpin2,,
Ccdc177,Mkrn1,,
Ccdc177,Oxr1,,
Ccdc177,Pdpk1,,
Ccdc177,Rarb,,
Ccdc177,Rbms1,,
Ccdc177,Rnf144a,,
Ccdc177,Scn4b,,
Ccdc177,Scube3,,
Ccdc177,Slc24a3,,
Ccdc177,Spock3,,
Ccdc177,Tgfa,,
Ccdc177,Tiam2,,
Ccdc187,Mllt11,,
Ccdc30,Cfap54,,
Ccdc30,Wdr89,,
Ccdc34,Gm29155,,
Ccdc9b,Gm16339,,
Ccdc9b,Mfsd6,,
Ccdc9b,Nadsyn1,,
Ccno,Gpr88,,
Ccno,Strn,,
Ccno,Vrk1,,
Cct8,Pmvk,,
Cd99l2,Psme4,,
Cdip1,Tmem160,,
Cdip1,Uqcr11,,
Cdk17,Ckmt1,,
Cdk17,Copg1,,
Cdk17,Fam13b,,
Cdk17,Fbxl16,,
Cdk17,H13,,
Cdk17,Kcnq5,,
Cdk17,Kctd1,,
Cdk17,Lrrc8b,,
Cdk17,Manbal,,
Cdk17,Mkrn1,,
Cdk17,Nmnat3,,
Cdk17,Slc35d3,,
Cdk17,Slc39a12,,
Cdk17,Tbc1d22b,,
Cdk17,Tiam2,,
Cdk17,Wdr17,,
Celf1,Dctn2,,
Celf1,Ddx31,,
Celf1,Gemin7,,
Celf1,Laptm4b,,
