Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Arhgef37,"Methyl galactoside (1S,2S,3S,4R,5R)",,
Arl2bp,Xylose,,
Armcx2,Thymidine,,
Asb16,Deoxyribopyranose,,
Asb8,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Atn1,Vanillin,,
Atp5mg,Hydroquinone,,
Atp5mg,L-Rhamnose,,
Atp5mg,Myristic acid,,
Atp5mg,Pipecolic acid,,
Atp5mg,Salsoline,,
Atp5mg,"cis-4,5-Dihydroxy-o-dithiane",,
Atp5mg,phenoxyethanol,,
Atp7a,Levulinic acid,,
Atp7a,Octanoic acid,,
Azelaic acid,H2az2,,
"Azetidine, 1-acetyl-2-methyl",Mafg,,
"Azetidine, 1-acetyl-2-methyl",Sema3g,,
B230219D22Rik,L-Valine,,
Baiap2l1,D-Ribose,,
Baiap2l1,Pipecolic acid,,
Baiap2l1,Pyrrole-2-carboxylic acid,,
Bcat1,Palmitic Acid,,
Bcat1,Tripropylene glycol monomethyl ether,,
Bcl2l12,Phenol,,
Bcl7a,Tetrahydrolinalool,,
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",Tmem80,,
"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester",mt-Cytb,,
Benzoic Acid,Lrrc8c,,
Benzoic Acid,Nkapd1,,
Benzoic Acid,Pura,,
Benzoic Acid,Ric3,,
Benzoic Acid,Sec62,,
Benzoic Acid,Serbp1,,
Benzoic Acid,Zbtb7a,,
Bhmt2,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Birc2,Methyl stearate,,
Birc2,Phenol,,
Birc2,Salsoline,,
Btg1,"Inosose-2, myo",,
Btg1,Xylazine,,
Butanedioic acid,Foxc2,,
Butyl Succinate,Dync2li1,,
Butyl Succinate,Gsta4,,
Butyl Succinate,Olfm2,,
Butyl caprylate,Irak3,,
Butyl caprylate,Slc16a7,,
Butyl caprylate,Zmat5,,
C130089K02Rik,L-(+)-Lactic acid,,
Campesterol,Scp2-ps2,,
Casp8,Methylmaleic acid,,
Casp8,Monomethyl succinate,,
Casp8,N-Acetyl glucosamine methoxime,,
Casp8,Picolinic acid,,
Cast,Picolinic acid,,
Cast,Suberic acid,,
Cbarp,N-Acetyl glucosamine methoxime,,
Ccdc148,D-Ribose,,
Ccdc148,L-Isoleucine,,
Ccdc148,Picolinic acid,,
Ccdc33,N-Acetyl glucosamine methoxime,,
Ccdc59,Tripropylene glycol monomethyl ether,,
Ccpg1,Erythritol,,
Ccpg1,Hexanedioic acid,,
Cdc14a,alpha-Linolenic acid,,
Cdkn1c,DL-Phenylalanine,,
Cdkn1c,Kojic acid,,
Cdkn1c,L-Isoleucine,,
Cdkn1c,L-Leucine,,
Cdkn1c,L-Threonine,,
Cdkn1c,L-Valine,,
Cdkn1c,Phenylalanine,,
Cdkn1c,Serine,,
Cdkn1c,Tyrosine,,
Cdkn1c,Urea,,
Cdkn1c,Vanillin,,
Cdkn1c,beta-Alanine,,
Cdkn1c,beta-D-(-)-Ribopyranose,,
Cdkn1c,"cis-4,5-Dihydroxy-o-dithiane",,
Cebpd,Erythritol,,
Cebpd,beta-Arabinopyranose,,
Cebpz,DL-Phenylalanine,,
Cebpz,L-Valine,,
Cep290,Serine,,
Cep41,D-(+)-Glucosamine,,
Cep41,D-(-)-Fructofuranose,,
Cep41,Kojic acid,,
Cep41,Tyrosine,,
Cep41,"cis-4,5-Dihydroxy-o-dithiane",,
Cep57,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy",,
Cep78,L-Aspartic acid,,
Cerox1,beta-Alanine,,
Chchd7,Ribitol,,
Chi3l1,"Guanidine, N,N-dimethyl",,
Chi3l1,Monomethyl succinate,,
Chi3l1,Phenol,,
Chi3l1,Picolinic acid,,
Chi3l1,Pimelic acid,,
Chi3l1,Salsoline,,
Chi3l1,"cis-4,5-Dihydroxy-o-dithiane",,
Chi3l1,phenoxyethanol,,
Cholesterol,Rab5a,,
Citric acid,Gm15587,,
Citric acid,Iqgap2,,
Citric acid,Lrp2bp,,
Citric acid,Ric3,,
Clcn2,L-Leucine,,
Clec14a,pyrazole,,
Clpp,"cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane",,
Cltb,N-Methyl-L-proline,,
Cmtm8,Cyclohexanemethanol,,
Cmtm8,Ethyl glycolate,,
Cmtm8,"Guanidine, N,N-dimethyl",,
Cmtm8,Hymexazole,,
Cmtm8,Monomethyl succinate,,
Cmtm8,N-Acetyl glucosamine methoxime,,
Cmtm8,Trisaminol,,
Cmtm8,phenoxyethanol,,
Cnih2,L-5-Oxoproline,,
Cnih2,Vanillin,,
Cntn1,Tetrahydrogeranyl formate,,
Col5a3,Pyrrole-2-carboxylic acid,,
Col8a1,"Guanidine, N,N-dimethyl",,
Col8a1,Monomethyl succinate,,
Col8a1,N-(2-hydroxyethyl)-succinimide,,
Col8a1,Pimelic acid,,
Col8a1,phenoxyethanol,,
Col9a2,Glyceric acid,,
Cope,L-(+)-Rhamnopyranose,,
Cox18,Dodecanamide,,
Cpxm2,Heptadecanoic acid,,
Cpxm2,Isopropyl palmitate,,
Crygn,"L-Valinamide, N(2),N(2)-dimethyl",,
Csnk1a1,D-Ribose,,
Csnk1a1,Tripropylene glycol monomethyl ether,,
Cstf2,Sebacic acid,,
Ctdspl2,DL-Phenylalanine,,
Ctdspl2,L-Aspartic acid,,
Ctdspl2,L-Isoleucine,,
Ctdspl2,L-Valine,,
Ctdspl2,beta-Alanine,,
Ctsc,Levoglucosan,,
Ctsc,Levulinic acid,,
Ctsc,Propanedioic acid,,
Cul7,Octadecyl octyl ether,,
Cyclo(L-prolyl-L-valine),Smpdl3b,,
Cyclohexanecarboxylic acid,Ess2,,
Cyclohexanecarboxylic acid,Fchsd2,,
Cyclohexanecarboxylic acid,Gm15408,,
Cyclohexanecarboxylic acid,Heatr3,,
