ID,81,35,36,37,38,39,40,41,42,43,44,45,46,86,82,83
ENSMUSG00000027374-P,6.6229882298119955,6.405062709152161,6.615488087556025,6.359462826882996,6.731443787784425,6.659604391096504,6.442986421406114,6.825285165053963,6.575085749865443,6.844618859895456,6.755327558686659,6.409759861044383,6.420575150070334,,,
ENSMUSG00000000290-S,2.288151693789969,,2.1273528570580367,1.252033481761931,1.9152733459730824,2.476400879738103,2.393995097696962,2.8638130617722606,0.8988096753164998,,2.296754789805826,1.9769015419735827,0.9946300918547848,,1.0507198071709432,
ENSMUSG00000000308-S,8.288704806234668,,8.98645328186252,8.476197880641314,8.709517454189935,8.388065733180138,8.90312323980037,8.262654690338028,8.298398483774148,,8.246241724235196,8.963533775018632,8.618624014289054,,8.910073920817503,
ENSMUSG00000000530-S,5.128772682653203,,6.113227516804359,6.953933793464587,6.559477155905074,6.102558718089835,6.673592892213781,6.38226426273374,5.7244215983780675,,5.544041689441996,7.035441246042228,5.159465094595659,,5.825818293845158,
ENSMUSG00000000732-S,2.288151693789969,,2.1273528570580367,2.363257137421632,0.9440719876953962,1.3343916999784502,0.0,1.7462107371414175,0.8988096753164998,,2.6364545507887507,1.5644488767567055,1.5777981723168202,,1.0507198071709432,
ENSMUSG00000000782-S,0.0,,2.1273528570580367,2.363257137421632,3.701700061705504,3.633743324090162,2.6599555600955966,2.5133708470354534,3.1343429957332973,,1.851602532304028,0.984642191997751,0.9946300918547848,,1.652200253890239,
ENSMUSG00000000792-S,4.129964900373195,,4.287644323036166,3.215773920361264,4.14005191965989,2.972253538790306,3.66724484251118,3.9192043340289806,3.613396190469504,,4.6884926218729985,4.429968863714973,4.237735949446151,,4.181500990914488,
ENSMUSG00000000823-S,5.912543735969186,,5.564555649271768,6.102378460546361,6.628464442318559,6.2540596133421005,6.1543278677599496,5.941080722734081,5.6518564477232065,,5.73281647198684,5.852291134824165,5.847407313264057,,6.12060164923827,
ENSMUSG00000000826-S,9.362859321351396,,9.555203782220016,9.457254947907966,9.46912568330678,9.149315327388928,9.704134088507407,9.241718896324787,9.31581042160153,,9.348612236684277,9.73568388087294,9.579841179242564,,9.675129852359548,
ENSMUSG00000001016-S,6.876872820634467,,6.3698486335169635,5.916860337589944,6.472087015299897,6.282540124178769,6.410377500627191,6.5963441030053165,6.235522596653522,,6.235664679980051,6.078095894921134,6.465094896815006,,6.227622835950281,
ENSMUSG00000001089-S,7.279851129236986,,7.6300509433525665,7.333470256910313,7.386389899333573,7.362661167022154,7.515294917966008,7.317901187531614,8.00019982125333,,7.510377202585802,7.676627608426998,7.551539687971412,,7.55860096575012,
ENSMUSG00000001098-S,5.791298208795596,,5.965484165482666,5.6651563310553525,5.588609598366368,5.258573116166192,5.335176122998684,5.611177565255836,5.880766517524521,,5.372939265700344,6.098847994627793,5.381814666654362,,6.028873871236539,
ENSMUSG00000001270-S,11.229718378645767,,11.74786495822847,12.065370889819228,12.140645792514835,11.931069571027216,12.115345829497556,11.823444839933831,11.964645445634265,,11.641341174439225,12.301721245348071,11.600729516331516,,11.77652606502842,
ENSMUSG00000001300-S,6.280119636155882,,4.804941818439524,5.151543247134289,4.976839260629534,5.567167749075203,5.1312959928625155,5.465016164281359,4.49909163489714,,4.6135950818959675,5.179415869637969,5.198985352259793,,5.141188387995259,
ENSMUSG00000001552-S,6.0875512652981865,,6.130675342801464,5.6651563310553525,6.172811908291399,6.282540124178769,6.132613146752592,6.395776029654818,5.9017800603685595,,5.899724049012486,5.900368083496255,5.604170359025496,,5.825818293845158,
ENSMUSG00000001642-S,2.7711353897760187,,2.1273528570580367,2.9834669963003715,1.5098994093134157,3.633743324090162,2.8844343943668056,3.3811519668481234,1.448400923237856,,2.296754789805826,1.9769015419735827,1.5777981723168202,,2.6685312186485612,
ENSMUSG00000001763-S,5.384918260676893,,5.639599293909598,3.5914582317488906,5.098547262714951,4.3234523477983835,4.332886123538328,4.749662448503417,4.88407967019736,,5.372939265700344,4.614223335351151,5.27491923948572,,5.3451066756030245,
ENSMUSG00000001946-S,5.418062427099325,,5.401633731870477,5.778444887040087,5.695361937972607,5.741422528174508,5.4449680324798955,5.656782864836955,5.626833663545276,,5.372939265700344,5.396109609054033,5.574427606803245,,5.30656387863027,
ENSMUSG00000001964-S,6.558010273316599,,6.649470962290994,6.482738823713279,6.805732382181406,6.798602989593108,6.564292650995283,6.929291796751583,6.492594758846733,,6.855446255788436,6.876269822689069,6.661771342928828,,6.969257877840815,
ENSMUSG00000002012-S,8.02927658247609,,7.730736433788912,7.673274013182639,7.410095276559935,7.051223095811381,7.336891240321102,6.803147571105655,6.91054947886507,,7.09453632754502,7.591329392173699,7.520679959750207,,7.574908931370837,
ENSMUSG00000002031-S,4.483083620511333,,5.081050642191776,4.53033944780547,4.645166924187268,5.042448151763603,5.296640131075937,5.412808901682653,5.0811702465615625,,5.326793563743187,5.429259983444964,5.077020577854033,,5.141188387995259,
ENSMUSG00000002032-S,5.384918260676893,,5.864819091217013,4.245115061327776,4.534486340402758,4.78814269358917,5.174442227692159,5.587822654982696,5.3796475820574,,5.835259207340474,4.970094235728666,5.27491923948572,,4.85103149515753,
