node1,node2
Acot7-S,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F"
Acot7-S,Azelaic acid-F
Acot7-S,"Propanoic acid, dimethyl(isopropyl)silyl ester-F"
Ctnnbip1-S,"2,4-Di-tert-butylphenol-F"
Ctnnbip1-S,Aceturic acid-F
Ctnnbip1-S,Azelaic acid-F
Ctnnbip1-S,Butanedioic acid-F
Ctnnbip1-S,Ethanolamine-F
Agbl5-S,4-Aminobutanoic acid-F
Agbl5-S,N-Acetylaspartic acid-F
Gabra4-S,Xylazine-F
Mthfd2l-S,"2,2'-Bipyridine-F"
Exoc4-S,Ethanolamine-F
Klhdc10-S,Azelaic acid-F
Kras-S,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
Kras-S,Aceturic acid-F
Kras-S,Lignoceric acid-F
Cmas-S,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)-F"
Cmas-S,alpha-Hydroxyisobutyric acid-F
Cmas-S,Butanedioic acid-F
Cmas-S,Lignoceric acid-F
Fkbp4-S,Azelaic acid-F
Fkbp4-S,Palmitic Acid-F
Ddias-S,Xylazine-F
Vps35l-S,4-Methylvaleric acid-F
Rbmx-S,"Oxymorphone, bis(trimethylsilyl) ether-F"
Rbmx-S,Xylazine-F
Rps6ka3-S,Norephedrine-F
Prps1-S,Azelaic acid-F
Plpbp-S,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F"
Saraf-S,"2,4-Di-tert-butylphenol-F"
Saraf-S,Azelaic acid-F
Saraf-S,Palmitic Acid-F
Pdlim3-S,L-Glutamic acid-F
Cog4-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl--F"
Cntnap4-S,Xylazine-F
Cdh15-S,L-Glutamic acid-F
Lca5-S,Urea-F
1700017B05Rik-S,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate-F"
1700017B05Rik-S,N-Acetyl-L-alanine-F
Nptn-S,Uracil-F
Gclc-S,Butanedioic acid-F
Gclc-S,Lignoceric acid-F
Gclc-S,Myristic acid-F
Gclc-S,Pipecolic acid-F
Gclc-S,Suberic acid-F
Atr-S,Xylazine-F
Ube3d-S,m-Toluic acid-F
Nmnat3-S,Xylazine-F
Scap-S,Norephedrine-F
Cep63-S,L-Tyrosine-F
Aste1-S,4-Aminobutanoic acid-F
Aste1-S,Norephedrine-F
Traip-S,2-Ethylhexanoic acid-F
Traip-S,Pentanoic acid-F
Traip-S,Synephrine-F
