ID,939,934,935,936,937,938,940,941,942,943,UNK8
ENSMUSG00000000326-C,7.370780748426784,7.028629552994313,,6.627640855690067,6.9000625784282255,7.466219252213952,7.189479453766316,,,6.812187383856947,6.376770227494831
ENSMUSG00000000827-C,6.372699991629672,6.653429004663466,,6.354506408712426,5.885576709257968,6.314527637390168,6.320410688967,,,6.436457459027397,6.4896196945628715
ENSMUSG00000000881-C,9.040286049287952,8.889997545122108,,9.088903631563587,9.185373410370593,9.150893115345788,9.05519232191917,,,8.96730900599604,9.109873395639273
ENSMUSG00000000976-C,4.356974111377557,5.714079731355354,,4.972823382048754,5.299435004031162,5.259169758845276,5.368619331410525,,,5.132480833986183,5.038874041043755
ENSMUSG00000001128-C,2.2922982217170365,3.836809399741955,,3.5996739263906603,3.442207073065027,2.937387202743914,4.039144331588991,,,3.659499454058248,4.040370727438164
ENSMUSG00000001521-C,4.512909815519537,3.560363063339314,,4.8296828663221545,3.82367468051064,4.390989664416049,4.830306502063456,,,4.550986184927251,4.858501443322066
ENSMUSG00000001666-C,6.274407359333947,6.5161683114734315,,6.033717124436005,6.471324811191249,6.578564827849169,6.522382900724791,,,6.422545572628353,5.881485573556099
ENSMUSG00000001773-C,2.855466091184482,0.8722754939741469,,1.987732424191134,1.0680554872113692,1.2215959129652292,2.8082760478821935,,,1.4126867783113457,2.764530519215672
ENSMUSG00000002228-C,0.8316110494662632,2.3653396025461224,,3.194853116705421,0.0,0.0,0.8935808599904828,,,1.4126867783113457,0.0
ENSMUSG00000002608-C,6.900988539356202,7.168463853541081,,7.358758606605153,7.097811899742801,7.280931021098915,7.31135600087835,,,7.029688769622747,7.149931974132827
ENSMUSG00000002633-C,2.2922982217170365,2.580938305492785,,2.6301094702480934,0.0,1.8734553036471215,2.402969793843818,,,3.2190330748149605,1.962598682968702
ENSMUSG00000002733-C,6.72077088318009,5.983930498251271,,6.741995327236029,6.131057510928048,5.831520306680389,6.156600604043545,,,6.350899762247737,6.120545656979743
ENSMUSG00000002778-C,8.314362737783785,8.336518029189662,,8.591916975111832,8.640490166098507,8.693257268456536,8.490059362473836,,,8.46859999159206,8.608250591383504
ENSMUSG00000002820-C,4.697634350666895,5.570179956007895,,5.33275229413072,5.715356997036679,4.921483944515629,5.275840962070013,,,5.166266667433585,4.4756891561101835
ENSMUSG00000002910-C,3.83333715411923,3.560363063339314,,4.341975302691646,3.442207073065027,3.3679746106824373,3.6030221383342673,,,4.388733841451062,3.2769287369170383
