ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12,939,934,935,936,937,938,940,941,942,943,UNK8,29,3297,3353,3354,3675,3678,3679,3681,3687,3680,UNK5,UNK6,UNK11
ENSMUSG00000004085-C,4.200634153951173,3.556251698652685,3.940955124187888,3.690056043985187,3.136645565127414,3.703180827881894,3.6307810679510832,3.032280577134576,3.754926479408451,,3.574755773191751,4.6957954184464645,,4.712161899715245,4.031437387137405,4.717477037187084,4.3735768992333215,,,4.139408221510954,4.274387138167632,3.7780773780277177,3.7153260891446704,3.910793357631654,3.418887887081104,3.872280659764173,,,2.7510183104581927,3.8008758836611687,3.0997279733373246,2.404466208288875,2.2693972934160422,
ENSMUSG00000004151-C,6.833107067460007,6.72716652565373,6.8563274594430865,6.663302735813608,7.102326860459532,7.160295456537961,7.294666472036832,7.238438284259746,6.967748355862459,,7.294017084319103,7.100240233582375,,7.32579613671904,7.240647917493037,6.452578220976766,6.7463787526364545,,,7.694381001928989,7.504772884467048,6.760258180980262,7.048124291933656,6.7487781976546515,6.64926366888075,7.491000913442355,,,6.394254465449894,6.602673258628636,6.727024619920637,6.9818112674024215,7.35227929048572,
ENSMUSG00000004268-C,5.543543592620155,5.601072961874427,5.026289226720062,5.443745108748944,5.411836265332917,5.951288495033768,6.042363731696917,5.964343368821456,5.672466611962801,,5.9315581012649,5.3818663264137685,,5.765279140116933,4.374267508812298,5.726552593921191,5.89066907483695,,,5.782030210611711,5.732199041385865,5.595205933227453,5.769137867242329,5.728816639028452,5.94473735753981,5.835261920488193,,,5.105854363727924,5.8672533103223685,5.634616922337999,5.143849331184381,5.607780348647971,
ENSMUSG00000004356-C,4.200634153951173,3.8534406654036033,3.527256332227863,4.300902556653133,4.052201677285168,4.510633550458227,4.5005297109556714,3.8643493295108,4.209493185613544,,4.936756689324172,4.44385171047969,,4.938347553851586,3.707376963716697,4.296357293218538,3.7935549888483817,,,3.8378021129317026,4.4756891561101835,4.327552898761735,4.575435833627302,4.3800415792698475,4.910997310921447,5.1646701437537805,,,4.10772499717138,4.686475659348247,3.6892717228661702,4.0408772621977525,0.0,
ENSMUSG00000004360-C,6.819290718998538,6.5171688966204835,6.107751635900119,6.4830142203880525,6.326372151070864,7.190301022086289,6.6448491908552,6.665822911995749,7.033464775582421,,6.938153679687499,6.8427910288725835,,7.1334830660210224,6.523848329091592,6.868982462979488,6.769249059427035,,,6.689760367659822,6.505043907244842,6.788197463012272,6.594713446622916,6.759815559453831,6.750162974223287,6.346080434980437,,,6.238690897249208,6.889478309027551,6.3974313355060515,6.441083832134746,6.564070367241747,
ENSMUSG00000004508-C,5.543543592620155,5.601072961874427,5.937938483131097,5.5523189975045355,5.726970734316112,5.2696787938976275,5.468304823857709,5.767090587794956,5.574950048329096,,6.137314416155313,5.945560741083165,,5.4597235135574715,6.061697045822214,6.240210242253849,5.911378229898306,,,5.760072005537932,6.160054898799062,4.799641654254227,5.225140046092457,5.123612505890491,5.795334401805453,5.281743096138518,,,5.842071024845519,5.451185830606349,5.755101167010674,5.761564928515125,5.14530861675487,
ENSMUSG00000004895-C,3.430329504878941,3.03134235656842,1.5432246700768597,3.868660751385197,4.160973786948527,3.784113270972422,3.874272644065696,3.1665403446796927,3.6630037848267736,,3.4771243393449116,3.4550410302589003,,3.4114162920058955,3.707376963716697,3.9683212029619424,3.3834412183032643,,,3.084143061959374,2.543344990983517,3.621238133361342,4.236136261201466,4.061125707426031,3.958170733316668,4.0143984739659455,,,3.1114590032192178,2.9541737762086013,3.912970404851044,4.832086780670741,5.14530861675487,
ENSMUSG00000004945-C,7.502973085942749,7.551271556998276,8.222540362853938,6.710930266887655,7.003540943383121,7.290662696082045,7.356120128210108,7.489668064687243,7.431887638552392,,8.02154064536106,7.913058927678139,,7.794264952371413,8.121228956955077,7.724262692407779,7.9791678754864686,,,7.399981443023476,7.615499921640758,7.328145335391758,7.216837530675733,7.453427285860586,7.016374184107763,6.701705531007606,,,7.434274923793394,7.24016935250572,7.398131100010326,6.962070229783484,7.09437537956822,
ENSMUSG00000004952-C,2.910774933198879,2.673957838819107,2.27169581750873,1.4334760532826032,2.9060517082773543,3.2121019552631123,2.4737582927568313,3.402543765077897,3.2224300065550993,,3.1369650396755486,2.934400040210273,,3.984649161581813,3.288778564963921,3.3679746106824373,3.3834412183032643,,,3.084143061959374,3.539116440574672,3.132999700652309,2.401325369831886,3.0760931997901184,1.7755955644782335,4.0143984739659455,,,2.2694164769105942,1.426248509167121,1.0578286184819063,3.795267103403054,4.025460034672541,
ENSMUSG00000005089-C,11.892652270162571,11.911600688718792,11.52097547199671,12.025855989937494,12.047212558229871,12.101987615513137,12.092757339623727,11.956846263911268,11.95835312252939,,12.226202133280768,11.974774639141136,,11.956424374913832,12.072591586477316,12.169261472070213,12.13517975106106,,,11.859004504103607,12.111370932222176,11.825506371658882,11.853024571176467,12.06203254620012,12.050745905792082,11.498659902849642,,,11.549247622961031,11.873322115202964,11.702575867654224,11.659790506769038,11.066561892320069,
ENSMUSG00000005699-C,5.899223568075901,6.254459045095914,6.347080708657571,5.65329065696997,6.621093659805925,5.897737210193262,6.374831120867834,5.888646924206125,5.969667774610442,,6.514783568166831,6.832314200864209,,6.731966023701812,6.62348497355707,6.637658990213358,6.687564687754545,,,6.436457459027397,5.75817771283436,5.616140642286914,6.260482272209529,6.137037118445855,6.36101510210831,6.592622186325391,,,6.489362782149032,6.049823067378907,6.666856224132276,7.15699397808321,6.564070367241747,
