NAME,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL
"3,3-Dimethylacrylic acid",0.0,0.0,22.22713638737642,22.745723555665382,0.0,0.0
"3,4-Dihydroxybenzaldehyde",0.0,0.0,0.0,0.0,0.0,0.0
"3,4-Methylenedioxyamphetamine",0.0,28.081083727998855,27.19525028064719,0.0,18.525502204087765,14.062523525500843
"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",0.0,0.0,0.0,0.0,0.0,0.0
"3,5-Dimethylphenol",0.0,15.901131251032002,14.72062147543191,15.279638762585858,14.06322937420198,14.37921748799194
3-Amino-5-methylisoxazole,22.314699202153253,21.557545018060804,22.93502740668349,23.955243114462405,22.562975812617307,22.54158679293877
3-Aminobenzoic acid,23.83550387920339,23.654731582645606,24.824895381198928,25.013112107496575,20.962775750563374,21.906434856012552
3-Buten-2-one,17.230115831099077,17.956006432887985,17.802661474234206,18.288780373761913,17.317113671059488,17.64286317881938
3-Heptanol,23.759737174503908,22.811762965402593,23.61454662629542,22.65623164562815,22.188513009470135,22.818877048320413
"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",0.0,0.0,0.0,9.753344465000055,0.0,0.0
3-Hydroxymethyl-2-trimethylsilyloxypentane,0.0,13.855470377365736,14.515402617664977,13.769118999381663,14.037707920956427,14.865164298739133
3-Methyl-3-buten-1-ol,14.473889558512788,0.0,16.390620347265468,0.0,16.184528719816075,16.757840566331808
3-Nonene,0.0,20.147473725494475,0.0,0.0,0.0,0.0
3-Phenyl oxindole,0.0,0.0,0.0,0.0,0.0,0.0
"4,4'-Dichlorobenzophenone",0.0,0.0,0.0,0.0,0.0,0.0
"4,5-Dihydro-1H-pyrazole",0.0,0.0,0.0,29.610172469636492,0.0,0.0
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",21.689308296652,19.649725493242613,21.972801988937846,21.911033913681166,21.0949592004109,19.932588593667237
4-Aminobutanoic acid,17.43461021338143,18.103665514009077,17.04725853741275,16.741863874397026,13.555009287092524,17.65010510905398
4-Hydroxybutanoic acid,0.0,0.0,0.0,0.0,0.0,0.0
4-Methoxyphenol,0.0,0.0,28.746523639805112,29.055162873121912,28.223885676612564,27.770175740154887
"4-Methylquinoline-2,7-diol",0.0,0.0,0.0,0.0,0.0,0.0
4-Methylvaleric acid,19.216514542685914,0.0,19.743945975995533,20.57333916046177,19.22587572420105,19.68158309344892
4-Oxohexanoic acid,19.22886872418958,20.033675240592064,0.0,19.07570422450877,18.746957508619182,0.0
"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",0.0,0.0,0.0,0.0,0.0,0.0
4-tert-Butyldimethylsiloxy-3-penten-2-one,25.537882560093944,0.0,25.953249522446242,26.80349674334264,0.0,25.73633586395052
5-Aminovaleric acid,0.0,0.0,0.0,0.0,0.0,0.0
5-Azacytosine,17.938046803253826,18.448697900060797,18.634014474262663,18.399944467809778,18.007768430397316,18.6352272620888
"5-Chlorovaleric acid, nonyl ester",24.162661630338462,23.253303306170437,23.813607601634978,24.332438741596388,23.381445519594028,23.54345919844044
