brain_name,direction_brain,type_brain,CSF_name,direction_CSF,type_CSF,VECPAC r,LPS r,DSS r,Pooled r,Consistent,within_model_sign,predicted_effect_sign,within_model = pooled r,within-model = predicted,pooled = predicted,all_signs_agree
ENSMUSG00000000290-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000290-S,-1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,Diclofenac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,L-Pyroglutamic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000308-S,1.0,STM,Phenol,-1.0,CSF,,-0.6000000000000001,-0.5,-0.9285714285714288,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000000530-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000530-S,-1.0,STM,2-Ethyl-1-butanol,-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000000530-S,-1.0,STM,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000530-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000530-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000530-S,-1.0,STM,L-Threonine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000732-S,1.0,STM,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000732-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000732-S,1.0,STM,L-Ornithine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000732-S,1.0,STM,L-Val-L-Leu,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000732-S,1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,2-Buten-1-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000782-S,-1.0,STM,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,2-Buten-1-ol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000792-S,1.0,STM,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000823-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000823-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000823-S,-1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000823-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000826-S,1.0,STM,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000826-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000826-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000000826-S,1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000000826-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,"2,4-Imidazolidinedione, 5,5-dimethyl",,CSF,,0.8720815992723809,1.0,0.8954053273686237,True,1.0,,False,False,False,True
ENSMUSG00000001016-S,-1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,6-Methyluracil,,CSF,,0.8720815992723809,1.0,0.9244023874976196,True,1.0,,False,False,False,True
ENSMUSG00000001016-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001016-S,-1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001089-S,1.0,STM,L-Ornithine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,Diclofenac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,L-Glutamic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001098-S,1.0,STM,L-Val-L-Leu,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001270-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001270-S,-1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001270-S,-1.0,STM,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001270-S,-1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001270-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001300-S,-1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001300-S,-1.0,STM,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001300-S,-1.0,STM,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001300-S,-1.0,STM,Diclofenac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001300-S,-1.0,STM,L-Serine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",-1.0,CSF,,-0.8999999999999998,-1.0,-0.9833333333333332,True,-1.0,1.0,False,False,False,True
ENSMUSG00000001552-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,"2(5H)-Furanone, 4-(hydroxymethyl)",1.0,CSF,,-0.8720815992723809,-0.5,-0.9372466978064098,True,-1.0,-1.0,False,True,False,False
ENSMUSG00000001552-S,-1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,L-Serine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001552-S,-1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001642-S,-1.0,STM,"2,4,6-Cycloheptatrien-1-one",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001642-S,-1.0,STM,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001642-S,-1.0,STM,Diclofenac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001642-S,-1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001642-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,2-Buten-1-ol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001763-S,1.0,STM,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001946-S,-1.0,STM,"2-Butene-1,4-diol",,CSF,,1.0,,0.9856107606091624,True,1.0,,False,False,False,True
ENSMUSG00000001946-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001946-S,-1.0,STM,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001946-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001946-S,-1.0,STM,L-Threonine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000001946-S,-1.0,STM,Propanoic acid,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,L-Ornithine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,Octanoic acid,1.0,CSF,,-1.0,,-1.0,True,-1.0,1.0,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,Sulindac,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000001964-S,1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,Diclofenac,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002012-S,1.0,STM,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002031-S,1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002032-S,1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002032-S,1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002032-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002032-S,1.0,STM,L-Serine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002109-S,-1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002210-S,-1.0,STM,2-Ethyl-1-butanol,-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000002210-S,-1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002210-S,-1.0,STM,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002210-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002210-S,-1.0,STM,L-Val-L-Leu,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002266-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002266-S,1.0,STM,2-Norbornanemethanol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002266-S,1.0,STM,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002266-S,1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002266-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002393-S,1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002393-S,1.0,STM,5-Nitroso-8-quinolinol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002393-S,1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,2-Ethyl-1-butanol,-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000002459-S,-1.0,STM,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",1.0,CSF,,1.0,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,7-Hydroxy-4-(methoxymethyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,Adipoyl-L-carnitine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002459-S,-1.0,STM,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,2-Ethyl-1-butanol,-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
ENSMUSG00000002500-S,-1.0,STM,6-Nitroveratryl alcohol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,Benzeneacetic acid,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002500-S,-1.0,STM,L-Serine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,6-Nitroveratryl alcohol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,L-Ornithine,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002732-S,-1.0,STM,Sarcosine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002797-S,1.0,STM,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002797-S,1.0,STM,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002797-S,1.0,STM,"4,5-Dihydro-1H-pyrazole",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002797-S,1.0,STM,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000002797-S,1.0,STM,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000002968-S,-1.0,STM,2-Ethyl-1-butanol,-1.0,CSF,,,,1.0,True,1.0,1.0,True,True,True,True
