NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",15.244945071046265,0.0,0.0,0.0,0.0
Acetic acid,36.81036191099013,36.38043042304817,36.163158648869356,35.96328390399775,36.40338055824771
Aceturic acid,24.559595854435187,24.21763505179329,0.0,24.324532632769305,24.532624607503962
Aconitic acid,24.48853554265761,25.028077907195993,23.642187752056344,23.412880263578128,24.65049514778792
Adenine,17.504341949995155,15.24228932505585,15.007369606092952,15.24604620826308,14.483863300664574
Adipic acid,0.0,0.0,0.0,0.0,0.0
Adipoyl-L-carnitine,17.85783884165953,0.0,0.0,18.626710332731722,18.25171573864967
alpha-Hydroxyisobutyric acid,0.0,15.818195256810338,15.78283275953656,15.722546087832402,0.0
Allylescaline,31.667314829014746,31.131687973619123,31.637916447548356,29.96916189605825,31.517753948563055
Aminoguanidine,0.0,0.0,0.0,21.7908684646159,0.0
Aniline,18.775229483597304,18.248868769498245,18.271057726396428,18.45984698807048,18.117510915075783
Azelaic acid,19.585241144775285,18.927966535973795,19.126716625217306,19.431642909894386,19.283899267224005
"Aziridine, 1-(2-buten-2-yl)",0.0,0.0,0.0,0.0,0.0
