ID,101,100,102,896,897,T0.5,T0.6,T0.7,T0.8,UNK12,939,934,935,936,937,938,940,941,942,943,UNK8,29,3297,3353,3354,3675,3678,3679,3681,3687,3680,UNK5,UNK6,UNK11
ENSMUSG00000007888-S,,,,0.0,0.96017781974354,2.437699225703303,0.0,1.6174904035785849,1.8420916757217696,1.9844312973810097,0.9789825971735422,,1.8183855359868224,0.0,0.9440719876953962,0.8162684707402516,0.0,1.7462107371414175,0.0,,,0.0,,1.0892365057862037,3.632483613356776,2.692000341116426,0.0,,2.267100056198125,2.5785571736468036,,,,1.9522837594154336
ENSMUSG00000008489-S,,,,7.814061560298843,7.952965226262418,8.09696449102588,7.0719689842062925,7.961212241297775,8.080723770000276,8.159185486823358,8.800098441144236,,8.171027111933336,7.721296667146651,7.7443808464596735,7.731421521880237,8.356039631759966,7.86626874803442,8.17867486990102,,,7.419791279915398,,6.647171170667993,7.557012779585999,7.349099282254232,8.806094269669442,,8.499908381232462,7.730438560981085,,,,6.958892021008825
ENSMUSG00000009894-S,,,,9.145788759848791,8.963776621749323,9.460517163596789,9.2283583762225,9.585675083249631,9.326773412494385,9.38011459133082,9.763446363442068,,10.329046187976914,9.4908907108424,9.76712798411809,9.566132915246946,9.958264683222062,9.710334111417987,9.936114564350383,,,8.633618388127609,,8.206073118058534,9.221959103128414,9.05948927879568,9.4257744267052,,9.495375742091198,9.327712477954911,,,,8.872792514983903
ENSMUSG00000010025-S,,,,5.144743080073491,5.130922159841632,4.305643998496876,5.71961349329045,4.133174301385899,4.600962596990739,3.788054490215815,4.4190380978365384,,4.760802042391417,4.53033944780547,4.889594159225845,5.107571108621928,4.786631856527772,5.465016164281359,5.153038368397865,,,4.400407133253183,,4.689719062854471,4.922152486720532,4.727361932442791,4.463782524435358,,4.415414689294443,5.3790755402329875,,,,5.60972856735965
ENSMUSG00000011306-S,,,,5.825647719890496,6.070141934904289,5.663911445350216,5.596569362094286,5.8550235361182015,5.958501814593637,5.812461618212615,6.298034914954361,,6.130675342801464,5.778444887040087,6.22720336594662,6.18029693704413,5.994977961714648,6.2546017452825815,6.377298405830814,,,5.765277567303703,,5.338655942034173,6.739771636316761,5.724918531691433,5.32095138689085,,5.798590386948119,6.208351309848925,,,,5.981406046854218
ENSMUSG00000011752-S,,,,2.792247919928092,3.732502121177352,3.7168667294892015,2.6746796934933665,4.133174301385899,4.548799514711809,4.372518696933413,4.5444064139455,,4.889365515122079,5.2065648251484395,3.701700061705504,4.267557979651337,5.479783938062984,3.842340840334267,3.9724131580259057,,,3.467154597420202,,4.4870147194158045,4.470853549690538,4.570383929974718,3.653810582887117,,4.723757288584439,4.646058765105474,,,,2.7526913945505695
ENSMUSG00000012848-S,,,,9.178623229853454,9.152982839550765,9.034814859532991,9.1374799559457,8.999709221974191,8.89692029108794,9.186253931633328,9.162298455628132,,9.665554478113474,9.643247364463411,9.68043768842865,9.491851413164447,9.689335944932468,9.410963275327571,9.514763951621052,,,8.744484721561648,,9.070776553458048,9.309742757290795,9.124465010760346,9.00257508062012,,9.014299166661896,9.136982053076512,,,,9.54712952506923
ENSMUSG00000013698-S,,,,9.163791043393362,9.504295836898203,9.646956211397658,9.21011031032638,9.564155555925824,9.434910542547271,9.660468094402203,9.796905178651269,,10.235381664260167,9.991496286378736,9.972133568105908,9.722428197954825,10.304994964064552,9.622556446583385,9.67439262743602,,,9.102250561104448,,8.862876012775274,9.402941505937466,9.12681621501641,9.387715210687391,,9.41168545125679,9.504402746060896,,,,9.242186107383374
ENSMUSG00000013736-S,,,,4.820923400611872,5.050879913235912,4.305643998496876,4.423772008352842,4.854170744149985,5.4047912205442765,5.301655830271923,4.95899676231666,,4.287644323036166,4.839726816948395,4.843909861384497,4.78814269358917,5.296640131075937,5.0523183935005855,5.153038368397865,,,3.742045048762698,,4.412581963968585,4.573114115904014,3.461244018157407,4.319025600376518,,4.723757288584439,3.4524425764534112,,,,4.331450317938597
ENSMUSG00000014767-S,,,,4.137161815227484,4.24530123470215,4.134766250221858,5.938089482339241,4.80164013442276,4.548799514711809,4.302179206187867,4.817116543247497,,5.044697112081977,4.768375462585618,4.414603722801029,4.827333516187589,4.893786091874752,4.570627257209177,5.005533443185442,,,4.452322487871928,,4.689719062854471,4.75816323095898,4.570383929974718,3.976960544325689,,3.905254781686303,4.135704510128141,,,,4.331450317938597
ENSMUSG00000015133-S,,,,2.1878468093344487,1.939846798669194,1.0734381410836893,0.0,2.3608744879735837,2.1528517044067006,2.305315480701963,3.5461936329577948,,3.578907283604972,2.706436814589186,1.9152733459730824,2.82512728593597,3.66724484251118,3.268154397447143,2.412140613208748,,,1.7317556595294306,,2.730763956111838,1.3944241020711172,2.692000341116426,2.056572160784922,,1.8247124464825184,2.363035550551128,,,,1.5426266708737657
ENSMUSG00000015342-S,,,,4.991899588549008,4.921819046364764,4.596535307053573,5.496869708091795,4.133174301385899,4.118819223500774,4.6804492949194545,5.003350224719498,,4.9691208282971555,5.407796954309,4.475789898725806,4.827333516187589,5.1312959928625155,4.831483685753933,4.323340783761273,,,4.729797073217499,,5.1681621226777805,4.99764841265972,5.6220061733585345,4.595330173383305,,5.3812080253052255,3.992792003747722,,,,4.398423212920013
ENSMUSG00000015377-S,,,,6.219087704031037,5.4445920537266215,5.868662415205771,6.480806310168945,5.571045223435882,5.6223105400162705,5.503221411017754,5.958325775990374,,6.198430098217759,6.1311047873469855,6.191171187069902,5.741422528174508,5.920901149822448,5.08604823626242,5.793510971375659,,,5.066022244569008,,5.526837673468048,5.325244723262323,5.674379794229208,5.565176305662277,,4.723757288584439,5.733921285553293,,,,5.937042880689621
ENSMUSG00000015405-S,,,,2.792247919928092,2.517968120511531,2.1088013333513045,0.0,2.3608744879735837,0.8966708824695038,0.0,1.9683579500537276,,0.8814983508565049,0.0,2.900655540153005,0.0,2.6599555600955966,2.0495205232084777,0.8988096753164998,,,0.8268209948828987,,1.0892365057862037,3.192853745103385,1.8995793253129825,2.3821940123995207,,0.0,0.0,,,,1.5426266708737657
