ID,87,53,54,55,56,62,63,64,65,91
ENSMUSG00000000093-B,0.0,1.1310919323943265,1.0234744307658463,1.169035828833055,2.5023923796780365,0.0,1.6880493942036567,2.420536794691922,2.2344845923790824,
ENSMUSG00000000384-B,5.743000392659326,6.028418936376032,5.689512323391463,6.486256975517023,5.8327612178333474,5.504119984897862,5.956770056209975,5.545779044309034,5.868937452889393,
ENSMUSG00000000555-B,1.1902200583207372,0.6736669986596555,1.6161776226610136,2.246663788354165,1.115406628546921,1.6622445327945392,1.0779974755575148,1.667597390739755,0.0,
ENSMUSG00000000562-B,1.1902200583207372,2.1924257090957218,0.0,2.583628536214724,0.0,1.0583461571255826,0.0,1.2935081824757793,1.918179767477204,
ENSMUSG00000000627-B,5.70804976619561,6.041512970342731,5.878658778141378,5.311322345944074,5.677003810536825,6.2828204445193485,5.574899467553379,5.792367944689754,5.6468474578057855,
ENSMUSG00000001021-B,0.0,1.4778673043098092,2.359306004945279,0.0,1.115406628546921,1.6622445327945392,1.0779974755575148,2.2104153203182793,0.0,
ENSMUSG00000001029-B,2.276683176088846,2.1924257090957218,3.211396859945394,2.583628536214724,1.115406628546921,3.272074344080515,2.444777031038329,2.6039096794870713,1.51246595043351,
ENSMUSG00000001418-B,5.874905040375505,6.377243000370542,6.403566013348874,6.360362342820388,5.918734307883194,5.99520145474155,6.126981773100274,6.142806111774644,5.868937452889393,
ENSMUSG00000001555-B,4.034084119125271,3.127070169664964,3.743483083968696,3.613239691404382,4.857854419519998,3.913900100449989,2.444777031038329,3.6564816778911298,3.072430133264163,
ENSMUSG00000001767-B,6.080178481016298,5.769798253883068,6.521791414011427,5.837630861277877,5.741338340539466,5.3970029277829195,6.149737685025233,5.714762188283145,5.673281182073652,
ENSMUSG00000001864-B,5.302182452109122,4.524786055719716,4.999290198784934,5.739896020683038,5.303652970849152,5.01764321255696,5.317905703021179,5.429140046423259,5.619920348556439,
ENSMUSG00000001918-B,3.3180461044995915,1.4778673043098092,1.6161776226610136,2.583628536214724,1.7368738279577771,0.0,1.0779974755575148,2.2104153203182793,0.9459719702367412,
ENSMUSG00000001946-B,4.14277129449116,4.970450365056798,4.436706433756324,5.355990166753498,5.122269298687598,3.913900100449989,4.901528112018219,4.554228205452251,5.28488204080405,
ENSMUSG00000002068-B,5.254533142741591,5.785449198466627,5.878658778141378,4.952647074754181,5.345646964295455,5.281290179264409,4.95418704981544,5.328524738370655,5.699239277079914,
ENSMUSG00000002500-B,1.833396511506524,0.0,0.0,0.0,1.7368738279577771,1.0583461571255826,1.6880493942036567,0.0,0.9459719702367412,
ENSMUSG00000002550-B,5.9664771282753915,5.688890660058602,6.090272579778374,6.148168774324747,5.741338340539466,5.571353444372785,5.982350422965682,5.653689315962776,5.47718702733986,
