ID,0,2,32,33,78
ENSMUSG00000000093-B,1.703506020097446,2.6980500977453716,1.1507309076926937,1.228958264578811,2.447934169112181
ENSMUSG00000000384-B,5.551226920158678,6.015141015944095,5.638379150767694,6.227254378470325,5.412528478715813
ENSMUSG00000000555-B,0.8092538773110779,1.0689105058473192,0.0,0.0,1.3135056021885518
ENSMUSG00000000562-B,1.703506020097446,1.0689105058473192,1.1507309076926937,1.882820471716188,0.0
ENSMUSG00000000627-B,5.880868720382185,5.80458088608163,5.323673857765906,5.4149229637952985,5.461986077989468
ENSMUSG00000001021-B,1.703506020097446,0.0,0.0,1.228958264578811,0.0
ENSMUSG00000001029-B,3.2134024376550743,3.1185158177303074,1.1507309076926937,1.882820471716188,3.0750597439570617
ENSMUSG00000001418-B,6.037782529265237,6.109916466551655,6.010191323753142,6.374736646291801,6.493885017819272
ENSMUSG00000001555-B,3.527604550871848,3.582373566514503,3.9674602575703712,3.379598410164237,3.687461587824426
ENSMUSG00000001767-B,4.5120273450710355,5.379218755264331,6.165415213119558,5.702411444346605,5.1360802677904225
ENSMUSG00000001864-B,5.353046692000204,5.260283508877803,5.232964040580058,4.869057658414003,5.308216464900126
ENSMUSG00000001918-B,3.0913697343488744,2.4306583619584208,1.1507309076926937,1.882820471716188,0.0
ENSMUSG00000001946-B,5.326244598654727,5.218354999614554,4.6670558959851896,4.996002956228633,4.869057149189853
ENSMUSG00000002068-B,5.4052018254077385,5.301027800943188,5.232964040580058,5.4149229637952985,5.195770377760281
ENSMUSG00000002500-B,0.0,1.0689105058473192,0.0,0.0,0.0
ENSMUSG00000002550-B,5.4052018254077385,5.887183354197976,6.213654652470452,6.174541608360853,5.767551737692519
ENSMUSG00000002718-B,7.010017163828016,7.016231945483616,6.9570627240721254,7.164520175702239,7.104977820982329
ENSMUSG00000002732-B,2.0033215331870884,2.4306583619584208,2.5560747411649176,2.9485791302451565,2.7953076827635552
ENSMUSG00000002984-B,8.098488522790637,7.954288896539811,7.239287388775994,7.603868527905535,7.073501832321126
ENSMUSG00000004031-B,7.952776349520769,7.915454124489182,7.625434333176522,7.51125345282656,7.777161766685806
ENSMUSG00000005124-B,2.9580528592801025,3.82519359334995,3.0568576530236107,3.5548115698600844,3.0750597439570617
ENSMUSG00000005251-B,0.8092538773110779,1.6761306401386489,0.0,0.0,0.0
ENSMUSG00000005360-B,10.895638792257689,10.468852683040652,10.992669159843931,10.784878141972865,10.393744324549766
ENSMUSG00000005469-B,9.430685343645692,9.59802123305179,9.255339629277657,9.11211221773729,9.120386539411468
ENSMUSG00000006019-B,3.527604550871848,3.1185158177303074,3.0568576530236107,4.40324395240423,3.687461587824426
ENSMUSG00000006179-B,0.8092538773110779,1.0689105058473192,1.7826295687198648,0.0,0.0
ENSMUSG00000006412-B,9.157971283800649,9.319333392921978,9.184492129600423,9.153557525379547,8.793321540633334
ENSMUSG00000006456-B,5.640962782705086,5.45338891375358,5.40901609664537,5.4149229637952985,5.600933328858259
ENSMUSG00000006920-B,6.811742468901663,6.791616814799908,6.237182684020946,6.630963140107013,6.651410229322481
ENSMUSG00000007670-B,6.887032603021667,6.888375420938849,7.039666966122836,7.164520175702239,7.424808383054849
ENSMUSG00000007721-B,6.593095724109365,6.861385890627785,6.433267370871785,6.630963140107013,6.672572811625455
ENSMUSG00000007837-B,4.886920217039612,4.450163536500028,4.442577274450007,3.851975615887586,3.687461587824426
ENSMUSG00000008668-B,8.39135405440665,8.382183479647681,8.013884282985003,8.132099527227975,8.408041042198763
ENSMUSG00000008855-B,8.227207120757226,8.22696506232234,8.174836756326762,8.075721681524433,7.843976985471912
ENSMUSG00000008958-B,7.894672659509753,7.94145977421368,7.824950775970079,7.816626062989778,7.521286637585511
