node1,node2
ENSMUSG00000057367,1-Tetradecanol
ENSMUSG00000057367,4-Methyl-5-thiazoleethanol
ENSMUSG00000057367,Phenol
ENSMUSG00000057367,Salsoline
ENSMUSG00000031010,"1,4-Butanediol"
ENSMUSG00000031010,1-Monopalmitin
ENSMUSG00000015839,L-Norvaline
ENSMUSG00000015839,4-Hydroxybenzoic acid
ENSMUSG00000015839,"Gluconolactone (3R,4S,5R,6R)"
ENSMUSG00000038859,"2-Butenoic acid, 2-hydroxy-"
ENSMUSG00000038859,D-Ribose
ENSMUSG00000038859,Pipecolic acid
ENSMUSG00000038859,Pyrrole-2-carboxylic acid
ENSMUSG00000032724,Myristic acid
ENSMUSG00000024235,"D-(+)-Ribono-1,4-lactone "
ENSMUSG00000024235,"Inosose-2, myo"
ENSMUSG00000032301,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy"
ENSMUSG00000032301,D-Ribose
ENSMUSG00000032301,Tripropylene glycol monomethyl ether
ENSMUSG00000030862,"2-Allyl-1,4-dimethoxybenzene "
ENSMUSG00000035505,"2',2,3,6'-Tetramethoxychalcone"
ENSMUSG00000022283,L-Valine
ENSMUSG00000014195,Decyl oleate
ENSMUSG00000028885,"Arabinofuranose, 1,2,3,5-tetrakis"
ENSMUSG00000021693,D-Glucose
ENSMUSG00000021693,L-Valine
ENSMUSG00000062044,2-Piperidinone
ENSMUSG00000062044,beta-Alanine
ENSMUSG00000062044,DL-Phenylalanine
ENSMUSG00000062044,L-Isoleucine
ENSMUSG00000028441,"2,4-Di-tert-butylphenol"
ENSMUSG00000043991,Benzoic Acid
ENSMUSG00000043991,D-Allofuranose
ENSMUSG00000043991,Tetrahydrogeranyl formate
ENSMUSG00000086825,3-O-methyl-beta-D-Glucopyranose
ENSMUSG00000086825,Supraene
ENSMUSG00000041134,"2,5-Di-tert-butyl-4-hydroxyphenol"
ENSMUSG00000041134,5-Methyluridine
ENSMUSG00000041134,DL-Phenylalanine
ENSMUSG00000041134,L-Isoleucine
ENSMUSG00000041134,Uracil
ENSMUSG00000059495,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-"
ENSMUSG00000059495,L-Valine
ENSMUSG00000050822,Monolaurin
ENSMUSG00000014075,2-Ethylacetoacetate
ENSMUSG00000014075,Aconitic acid
ENSMUSG00000014075,D-(-)-Fructofuranose
ENSMUSG00000014075,"D-(+)-Ribono-1,4-lactone "
ENSMUSG00000014075,Ethyl alpha-D-glucopyranoside
ENSMUSG00000014075,"Gluconolactone (3R,4S,5R,6R)"
ENSMUSG00000014075,L-Valyl-L-leucine
ENSMUSG00000014075,Norketamine
ENSMUSG00000014075,Suberic acid
ENSMUSG00000014075,Syringaldehyde
ENSMUSG00000014075,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate"
ENSMUSG00000035133,L-Valine
ENSMUSG00000041012,1-Tetradecanol
ENSMUSG00000041012,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)"
ENSMUSG00000041012,4-Methyl-5-thiazoleethanol
ENSMUSG00000041012,6-Hydroxyhexanoic acid
ENSMUSG00000041012,Cyclohexanemethanol
ENSMUSG00000041012,"Guanidine, N,N-dimethyl"
ENSMUSG00000041012,Hymexazole
ENSMUSG00000041012,Monomethyl succinate
ENSMUSG00000041012,N-Acetyl glucosamine methoxime
ENSMUSG00000039275,5-Methyluridine
ENSMUSG00000025060,L-Valine
ENSMUSG00000025060,Salsoline
ENSMUSG00000025060,Undecanoic acid
ENSMUSG00000013858,2-Hydroxy-3-methylbutyric acid
ENSMUSG00000057722,L-Isoleucine
ENSMUSG00000057722,L-Leucine
ENSMUSG00000020777,l-Leucyl-l-valine
ENSMUSG00000043467,2-Aminobutanoic acid
ENSMUSG00000043467,3-Hexenedioic acid
ENSMUSG00000043467,Decanoic acid
ENSMUSG00000043467,Undecanoic acid
ENSMUSG00000024921,Deoxycholic Acid
ENSMUSG00000030016,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-"
ENSMUSG00000020102,Butyl caprylate
ENSMUSG00000050493,9-Octadecenoic acid
ENSMUSG00000043059,Pentanoic acid
ENSMUSG00000005510,N-Acetylglucosamine
ENSMUSG00000024687,L-Isoleucine
ENSMUSG00000024687,L-Valyl-L-leucine
ENSMUSG00000024687,Tyrosine
ENSMUSG00000021377,2-Pyrrolidinone
ENSMUSG00000062937,"2,3,4-Trihydroxybutyric acid"
ENSMUSG00000062937,3-Pyridylcarbinol
ENSMUSG00000062937,4-Pyridinol
ENSMUSG00000062937,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000062937,Cytosine
ENSMUSG00000062937,Dihydrouracil
ENSMUSG00000062937,Hydracrylic acid
ENSMUSG00000062937,Urea
ENSMUSG00000004040,Methylmaleic acid
ENSMUSG00000038836,"2-Butenoic acid, 2-hydroxy-"
ENSMUSG00000038836,Hydroquinone
ENSMUSG00000038836,N-(2-hydroxyethyl)-succinimide
ENSMUSG00000006777,Dihydrouracil
ENSMUSG00000017405,2'-Desoxyuridine
ENSMUSG00000017405,"Hexadecanoic acid, tetradecyl ester"
ENSMUSG00000024253,2-Ethylacetoacetate
ENSMUSG00000024253,4-Methyl-5-thiazoleethanol
ENSMUSG00000024253,Butyl Succinate
ENSMUSG00000024253,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000024253,Hymexazole
ENSMUSG00000024253,Norketamine
ENSMUSG00000019897,Tripropylene glycol monomethyl ether
ENSMUSG00000031751,alpha-Tocopheryl acetate
ENSMUSG00000030691,Cyclohexanecarboxylic acid
ENSMUSG00000030691,Ribonic acid
ENSMUSG00000029178,L-Isoleucine
ENSMUSG00000029178,Serine
ENSMUSG00000035640,N-Acetyl glucosamine methoxime
ENSMUSG00000024168,1-Tetradecanol
ENSMUSG00000024168,"2,3-Butanediol"
ENSMUSG00000024168,L-Rhamnose
ENSMUSG00000024168,Pentanedioic acid
ENSMUSG00000001687,L-Serine
ENSMUSG00000001687,9-Octadecenamide
ENSMUSG00000001687,"Hexadecanoic acid, tetradecyl ester"
ENSMUSG00000001687,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate"
ENSMUSG00000001687,Urea
ENSMUSG00000029790,2-Ethylhexanoic acid
ENSMUSG00000029790,4-Methyl-5-thiazoleethanol
ENSMUSG00000029790,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000029790,D-(-)-Fructofuranose
ENSMUSG00000029790,D-(+)-Glucosamine
ENSMUSG00000029790,Tyrosine
ENSMUSG00000030703,Deoxycholic Acid
ENSMUSG00000035011,1-Hexacosene
ENSMUSG00000035011,alpha-Linolenic acid
ENSMUSG00000035011,Benzoic Acid
ENSMUSG00000001855,Decanoic acid
ENSMUSG00000028826,3-(3-Hydroxyphenyl)propanoic acid
ENSMUSG00000028826,N-(2-hydroxyethyl)-succinimide
ENSMUSG00000026341,L-Serine
ENSMUSG00000026341,2-Ethylacetoacetate
ENSMUSG00000026341,Aconitic acid
ENSMUSG00000026341,"Arabinofuranose, 1,2,3,5-tetrakis"
ENSMUSG00000026341,beta-D-(-)-Ribopyranose
ENSMUSG00000026341,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000026341,Hymexazole
ENSMUSG00000026341,L-Rhamnose
ENSMUSG00000042010,N-Methyl-alpha-aminoisobutyric acid
ENSMUSG00000047264,"Hexadecanoic acid, tetradecyl ester"
ENSMUSG00000036478,"Inosose-2, myo"
ENSMUSG00000036478,Xylazine
ENSMUSG00000022463,Niacinamide
ENSMUSG00000022463,2'-Desoxyuridine
ENSMUSG00000022463,"2-Pentenedioic acid, 2-hydroxy-"
ENSMUSG00000022463,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
ENSMUSG00000022463,9H-Purin-6-ol
ENSMUSG00000022463,Thymidine
ENSMUSG00000023030,Octanoic acid
ENSMUSG00000026784,9-Octadecenoic acid
ENSMUSG00000036641,3-O-methyl-beta-D-Glucopyranose
ENSMUSG00000036641,D-Ribose
ENSMUSG00000036641,L-Isoleucine
ENSMUSG00000036641,Picolinic acid
ENSMUSG00000072772,5-Oxohexanoic Acid
ENSMUSG00000072772,l-Leucyl-l-valine
ENSMUSG00000033487,"D-Erythro-Pentitol, 2-deoxy-"
ENSMUSG00000029550,Xanthine
ENSMUSG00000029550,Pyridoxic acid
ENSMUSG00000037664,2-Piperidinone
ENSMUSG00000037664,2-Pyrrolidinone
ENSMUSG00000037664,3-Pyridylcarbinol
ENSMUSG00000037664,beta-Alanine
ENSMUSG00000037664,beta-D-(-)-Ribopyranose
ENSMUSG00000037664,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000037664,DL-Phenylalanine
ENSMUSG00000037664,L-Isoleucine
ENSMUSG00000037664,L-Leucine
ENSMUSG00000037664,L-Threonine
ENSMUSG00000037664,L-Valine
ENSMUSG00000037664,Phenylalanine
ENSMUSG00000037664,Serine
ENSMUSG00000037664,Tyrosine
ENSMUSG00000037664,Urea
ENSMUSG00000037664,Vanillin
ENSMUSG00000002455,1-Octadecanol
ENSMUSG00000002455,Decanoic acid
ENSMUSG00000002455,Pentadecanoic acid
ENSMUSG00000002455,Phenol
ENSMUSG00000106365,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)"
ENSMUSG00000106365,"Gluconolactone (3R,4S,5R,6R)"
ENSMUSG00000106365,Norketamine
ENSMUSG00000106365,Vanillin
ENSMUSG00000024491,Salsoline
ENSMUSG00000030079,N-Methyl-L-proline
ENSMUSG00000091549,beta-Alanine
ENSMUSG00000091549,Deoxyribopyranose
ENSMUSG00000023967,L-Isoleucine
ENSMUSG00000005131,Decyl oleate
ENSMUSG00000043639,L-Rhamnose
ENSMUSG00000029291,Deoxyribopyranose
ENSMUSG00000029291,Monomethyl succinate
ENSMUSG00000029291,N-(2-hydroxyethyl)-succinimide
ENSMUSG00000029291,Phenol
ENSMUSG00000058492,Campesterol
ENSMUSG00000041408,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-"
ENSMUSG00000041408,2-Ethylhexanoic acid
ENSMUSG00000041408,4-Methyl-5-thiazoleethanol
ENSMUSG00000041408,Hydracrylic acid
ENSMUSG00000041408,"N-Acetyl-D-galactosamine, (R,R,R,R)"
ENSMUSG00000041408,Tripropylene glycol monomethyl ether
ENSMUSG00000041408,Urea
ENSMUSG00000026029,3-Undecene
ENSMUSG00000026029,Methylmaleic acid
ENSMUSG00000026029,Monomethyl succinate
ENSMUSG00000026029,N-Acetyl glucosamine methoxime
ENSMUSG00000026029,Picolinic acid
ENSMUSG00000027706,1-Dodecanol
ENSMUSG00000027706,1-Octadecanol
ENSMUSG00000027706,3-Undecene
ENSMUSG00000027706,Benzoic Acid
ENSMUSG00000027706,D-Allofuranose
ENSMUSG00000027706,Pentadecanoic acid
ENSMUSG00000071180,Deoxycholic Acid
ENSMUSG00000064294,Xanthine
ENSMUSG00000064294,13-Docosenamide
ENSMUSG00000026896,3-Undecene
ENSMUSG00000026896,Menthol
ENSMUSG00000020248,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one
ENSMUSG00000021482,"2,3,4-Trihydroxybutyric acid"
ENSMUSG00000021482,4-Methyl-5-thiazoleethanol
ENSMUSG00000021482,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy"
ENSMUSG00000021482,L-Valyl-L-leucine
ENSMUSG00000021482,"N-Acetyl-D-galactosamine, (R,R,R,R)"
ENSMUSG00000021482,Urea
ENSMUSG00000087640,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-"
ENSMUSG00000072704,L-Serine
ENSMUSG00000072704,"2,3,4-Trihydroxybutyric acid"
ENSMUSG00000072704,3-Pyridylcarbinol
ENSMUSG00000072704,pyrazole
ENSMUSG00000072704,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy"
ENSMUSG00000072704,"Gluconolactone (3R,4S,5R,6R)"
ENSMUSG00000072704,L-Isoleucine
ENSMUSG00000072704,L-Valine
ENSMUSG00000072704,"N-Acetyl-D-galactosamine, (R,R,R,R)"
ENSMUSG00000072704,Ribonic acid
ENSMUSG00000072704,Serine
ENSMUSG00000072704,Syringaldehyde
ENSMUSG00000072704,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate"
ENSMUSG00000072704,Tripropylene glycol monomethyl ether
ENSMUSG00000072704,Urea
ENSMUSG00000072704,Vanillin
ENSMUSG00000020135,"2,3-Butanediol"
ENSMUSG00000020135,2-Ethylhexanoic acid
ENSMUSG00000020135,Itaconic acid
ENSMUSG00000020135,Methylsuccinic acid
ENSMUSG00000020135,N-Acetyl glucosamine methoxime
ENSMUSG00000031657,Cyclohexanecarboxylic acid
ENSMUSG00000046947,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate"
ENSMUSG00000022561,2'-Desoxyuridine
ENSMUSG00000022561,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
ENSMUSG00000022561,4-Hydroxybenzoic acid
ENSMUSG00000022561,D-(-)-Fructofuranose
ENSMUSG00000022561,Octanoic acid
ENSMUSG00000022561,Phenylalanine
ENSMUSG00000022561,Thymidine
ENSMUSG00000037742,2'-Desoxyuridine
ENSMUSG00000037742,Urea
ENSMUSG00000046351,11-Hydroxy-.DELTA.-9-tetrahydrocannabinol
ENSMUSG00000046351,"2-Pentenedioic acid, 2-hydroxy-"
ENSMUSG00000046351,3-Pyridylcarbinol
ENSMUSG00000046351,Hydracrylic acid
ENSMUSG00000046351,Serine
ENSMUSG00000046351,Urea
ENSMUSG00000030605,2'-Desoxyuridine
ENSMUSG00000030605,D-(-)-Fructofuranose
ENSMUSG00000030605,Octanoic acid
ENSMUSG00000030605,Thymidine
ENSMUSG00000030108,beta-Alanine
ENSMUSG00000037736,Tripropylene glycol monomethyl ether
ENSMUSG00000004098,Pyrrole-2-carboxylic acid
ENSMUSG00000031918,L-Glutamine
ENSMUSG00000104339,L-(+)-Lactic acid
ENSMUSG00000038717,6-Hydroxyhexanoic acid
ENSMUSG00000038717,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000038717,Hydroquinone
ENSMUSG00000038717,L-Rhamnose
ENSMUSG00000038717,Myristic acid
ENSMUSG00000038717,Pipecolic acid
ENSMUSG00000038717,Salsoline
ENSMUSG00000019464,2-Ethylacetoacetate
ENSMUSG00000019464,Syringaldehyde
ENSMUSG00000078485,N-Acetylglucosamine
ENSMUSG00000021686,"1,4-Butanediol"
ENSMUSG00000021686,"2,5-Dimethoxybenzhydrazide"
ENSMUSG00000021686,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
ENSMUSG00000021686,beta-D-(-)-Ribopyranose
ENSMUSG00000021686,"cis-4,5-Dihydroxy-o-dithiane"
ENSMUSG00000021686,DL-Phenylalanine
ENSMUSG00000021686,L-5-Oxoproline
ENSMUSG00000021686,L-Valine
ENSMUSG00000021686,Phenol
ENSMUSG00000021686,Syringaldehyde
ENSMUSG00000029684,"1,4-Butanediol"
ENSMUSG00000029684,1-Dodecanol
ENSMUSG00000029684,2-Ethylhexanoic acid
ENSMUSG00000029684,L-Valine
ENSMUSG00000029684,Phenol
ENSMUSG00000029684,Tripropylene glycol monomethyl ether
ENSMUSG00000017697,Arabinose
ENSMUSG00000022812,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-"
ENSMUSG00000022812,L-Valine
ENSMUSG00000025323,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)"
ENSMUSG00000025323,D-Glucose
ENSMUSG00000034863,N-Acetyl-L-glutamic acid
ENSMUSG00000068335,1-Hexanol
ENSMUSG00000068335,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate"
ENSMUSG00000085197,"2,5-Di-tert-butyl-4-hydroxyphenol"
ENSMUSG00000091007,L-Valine
ENSMUSG00000031112,2-Ethylhexanoic acid
ENSMUSG00000031112,"3-Hydroxy-2,3-dihydromaltol"
ENSMUSG00000031112,"Arabinofuranose, 1,2,3,5-tetrakis"
ENSMUSG00000031112,Ethyl alpha-D-glucopyranoside
ENSMUSG00000031112,L-Isoleucine
ENSMUSG00000031112,"N-Acetyl-D-galactosamine, (R,R,R,R)"
ENSMUSG00000031112,Tyrosine
ENSMUSG00000028700,Aconitic acid
ENSMUSG00000028700,Hydroquinone
ENSMUSG00000028700,N-(2-hydroxyethyl)-succinimide
ENSMUSG00000032018,L-Valyl-L-leucine
ENSMUSG00000030304,Tripropylene glycol monomethyl ether
ENSMUSG00000054364,2-Aminobutanoic acid
ENSMUSG00000054364,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
ENSMUSG00000054364,4-Hydroxybenzoic acid
ENSMUSG00000054364,9H-Purin-6-ol
ENSMUSG00000054364,DL-Phenylalanine
ENSMUSG00000054364,L-5-Oxoproline
ENSMUSG00000054364,L-Glutamic acid
ENSMUSG00000054364,Phenylalanine
ENSMUSG00000054364,Uridine
ENSMUSG00000052566,L-Rhamnose
ENSMUSG00000022361,"2',2,3,6'-Tetramethoxychalcone"
ENSMUSG00000022361,3-O-methyl-beta-D-Glucopyranose
ENSMUSG00000022361,L-Leucine
ENSMUSG00000022361,Picolinic acid
ENSMUSG00000028383,"2-Furanacetaldehyde, tetrahydro-alpha"
ENSMUSG00000020752,3-(3-Hydroxyphenyl)propanoic acid
ENSMUSG00000020752,L-Valyl-L-leucine
ENSMUSG00000031147,Deoxyribopyranose
ENSMUSG00000038084,Aconitic acid
ENSMUSG00000038084,D-(-)-Fructofuranose
ENSMUSG00000038084,Decyl oleate
ENSMUSG00000042797,Decanoic acid
ENSMUSG00000045817,Ethyl alpha-D-glucopyranoside
ENSMUSG00000021676,Citric acid
ENSMUSG00000021676,L-Isoleucine
ENSMUSG00000021676,Serine
ENSMUSG00000021676,Urea
ENSMUSG00000027523,L-Serine
ENSMUSG00000027523,2-Ethylhexanoic acid
ENSMUSG00000027523,2-Piperidinone
ENSMUSG00000027523,pyrazole
ENSMUSG00000027523,"Gluconolactone (3R,4S,5R,6R)"
ENSMUSG00000027523,L-Isoleucine
ENSMUSG00000027523,Syringaldehyde
ENSMUSG00000037716,N-Acetyl glucosamine methoxime
ENSMUSG00000024472,Glycolic acid
ENSMUSG00000033436,2'-Desoxyuridine
ENSMUSG00000033436,Thymidine
ENSMUSG00000034579,D-Fructose
ENSMUSG00000034579,Pipecolic acid
ENSMUSG00000038545,Octadecyl octyl ether
ENSMUSG00000042831,Thr-Leu
ENSMUSG00000065799,3-(3-Hydroxyphenyl)propanoic acid
ENSMUSG00000065799,3-Methyl-2-furoic acid
ENSMUSG00000065799,9-Octadecenamide
ENSMUSG00000065799,L-Valyl-L-leucine
ENSMUSG00000022085,1-Hexacosene
ENSMUSG00000029840,DL-Phenylalanine
ENSMUSG00000029840,Methylsuccinic acid
ENSMUSG00000021904,3-Undecene
ENSMUSG00000021904,"Azetidine, 1-acetyl-2-methyl"
ENSMUSG00000021904,"Hexadecanoic acid, 4-hydroxybutyl ester"
ENSMUSG00000021904,Pentanoic acid
ENSMUSG00000021904,Tetrahydrogeranyl formate
ENSMUSG00000033502,alpha-Linolenic acid
ENSMUSG00000090877,3-O-methyl-beta-D-Glucopyranose
ENSMUSG00000030268,"2,3-Butanediol"
ENSMUSG00000030268,Palmitic Acid
ENSMUSG00000030268,Tripropylene glycol monomethyl ether
ENSMUSG00000031967,3-Hydroxyisovaleric acid
ENSMUSG00000031967,beta-D-(-)-Ribopyranose
ENSMUSG00000031967,"Erythrono-1,4-lactone"
ENSMUSG00000048106,5-Oxohexanoic Acid
ENSMUSG00000046157,9H-Purin-6-ol
ENSMUSG00000046157,beta-Arabinopyranose
ENSMUSG00000046157,Hydracrylic acid
ENSMUSG00000046157,Uracil
ENSMUSG00000047181,1-Tetradecanol
ENSMUSG00000047181,"2,3-Butanediol"
ENSMUSG00000047181,Tripropylene glycol monomethyl ether
ENSMUSG00000034786,Xanthine
ENSMUSG00000032172,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)"
ENSMUSG00000032172,2'-Deoxyribolactone
ENSMUSG00000032172,8-Hydroxy-5-(hydroxymethyl)quinoline
ENSMUSG00000032172,beta-D-(-)-Ribopyranose
ENSMUSG00000032172,Butyl Succinate
ENSMUSG00000032172,Picolinic acid
ENSMUSG00000032172,Uracil
ENSMUSG00000041720,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
ENSMUSG00000041720,beta-Alanine
ENSMUSG00000041720,D-(-)-Fructofuranose
ENSMUSG00000041720,DL-Phenylalanine
ENSMUSG00000041720,L-Isoleucine
ENSMUSG00000041720,Phenylalanine
ENSMUSG00000041720,Serine
ENSMUSG00000040761,Phloroglucinol
ENSMUSG00000061838,2-Ethylacetoacetate
ENSMUSG00000061838,Ethyl alpha-D-glucopyranoside
ENSMUSG00000061838,L-Rhamnose
ENSMUSG00000061838,Norketamine
ENSMUSG00000033453,D-(-)-Fructofuranose
ENSMUSG00000033453,Uridine
ENSMUSG00000032251,N-Methyl-alpha-aminoisobutyric acid
ENSMUSG00000032251,L-5-Oxoproline
ENSMUSG00000048175,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy"
ENSMUSG00000049744,Ethyl alpha-D-glucopyranoside
