ID,0.0,2.0,32.0,33.0,78.0
ENSMUSG00000027374-P,6.497881069743797,6.578810082044038,6.868552317858963,6.47450648984294,
ENSMUSG00000042626-P,4.773717179416936,5.249761165651875,5.119294833844485,4.095825131616586,
ENSMUSG00000055681-P,7.587650676784901,7.583154076116105,7.2420200413281455,7.294940016667448,
ENSMUSG00000028412-P,6.403396359164746,6.168794597769411,6.896693588259501,6.084745360660747,
ENSMUSG00000054484-P,3.499872833949994,4.477876898351648,5.531915052948042,3.602330869756028,
ENSMUSG00000024425-P,9.77927009197506,9.828260553707608,10.079538043156562,8.839074331884566,
ENSMUSG00000032216-P,10.529439758184486,10.10307486909952,10.260976136754516,10.424537368097104,
ENSMUSG00000025979-P,7.462020342800686,7.5410318711098,7.477614521655494,7.486436248924816,
ENSMUSG00000051343-P,5.5843651388493765,5.336751661916167,5.852390833229077,5.387715570888301,
ENSMUSG00000035443-P,8.034828409731569,8.133569271465676,7.941043407679104,7.758066985983726,
ENSMUSG00000028991-P,5.8652467992153925,5.770877578272352,5.7736466720356585,5.623412425038124,
ENSMUSG00000036948-P,5.513756508827198,5.770877578272352,5.458296416691542,5.887609044527258,
ENSMUSG00000033900-P,7.1137715124922245,6.2606501363599065,6.222166155140717,7.213018173345705,
ENSMUSG00000041936-P,5.144686967095041,5.091996670089199,4.279006118292288,4.541680749013652,
ENSMUSG00000034584-P,3.639066360670274,3.016917148480216,3.553526136124895,3.98736199748914,
ENSMUSG00000068921-P,5.836605448731078,5.336751661916167,5.2413627109075795,5.794112339603797,
ENSMUSG00000049670-P,4.579972749883457,4.9520524375429185,4.675344686353559,5.253653900713497,
ENSMUSG00000044224-P,5.920878125152063,5.685065173693515,6.207262667770539,6.186372170124542,
ENSMUSG00000030216-P,7.002141105753032,6.566864070201843,6.969159013687992,7.200925862831468,
ENSMUSG00000071072-P,7.324397467720096,7.182414237198111,7.636245391461139,7.260398656889082,
ENSMUSG00000021243-P,6.653770044998742,6.6709759093174945,5.908750798758959,7.006210653064658,
ENSMUSG00000016495-P,4.997208115262688,5.0582625678179705,6.349791805673653,4.541680749013652,
ENSMUSG00000026803-P,6.051238055022613,5.983511760055927,5.601958724231705,6.370382045868336,
ENSMUSG00000036188-P,5.549492748204033,5.749898233250982,5.962991549260935,5.887609044527258,
ENSMUSG00000068284-P,6.1476580781696795,5.770877578272352,5.6245707660558795,6.3486239926237875,
ENSMUSG00000033237-P,6.026091402856162,5.909765255028894,6.7501541190630325,5.7282357068308976,
ENSMUSG00000063894-P,4.434656420589223,4.528030178878593,5.298730040384409,4.755196917052203,
ENSMUSG00000027536-P,2.7504530210826617,3.2736479731305947,0.8214972740981208,3.742406201252233,
ENSMUSG00000069727-P,2.1497700180480246,2.0541709707085123,1.3416887972772054,2.5737342002457866,
ENSMUSG00000042118-P,3.499872833949994,2.8691011930276966,4.3887555887983,3.98736199748914,
ENSMUSG00000094002-P,0.0,0.0,0.0,1.1624491859884538,
ENSMUSG00000039253-P,7.027704996206866,6.725725980205628,7.538418907355164,6.4944590229545565,
ENSMUSG00000031916-P,6.075953891260875,6.168794597769411,5.833104049243173,5.549044634156289,
ENSMUSG00000025477-P,6.2380357579761,6.454650575043512,6.114456216467567,6.748191605248251,
ENSMUSG00000036371-P,9.522570185437376,9.508916073971832,9.576740744814176,9.7837869584527,
ENSMUSG00000094595-P,2.7504530210826617,0.8385583691221199,0.0,3.2733065724676464,
ENSMUSG00000041126-P,7.404638783250175,7.510173364819759,7.28523857220737,6.949520114659912,
ENSMUSG00000034064-P,6.2811864723658815,6.360908827426249,6.6211635260372645,5.586707663782819,
ENSMUSG00000004591-P,7.1491413423187735,6.625628866339765,7.07966449911876,7.564015271270525,
ENSMUSG00000035295-P,1.7188388271759958,3.016917148480216,0.8214972740981208,1.1624491859884538,
ENSMUSG00000085558-P,4.091022357542375,2.518427834990676,4.718026823444724,2.237292359872747,
ENSMUSG00000057421-P,6.363798940035684,6.2606501363599065,6.265974554429926,6.281308835348339,
ENSMUSG00000022781-P,8.19570924454413,7.426708569252113,7.054904156992124,8.13376822606405,
ENSMUSG00000030060-P,4.647486806889882,4.797060637208412,2.982793245950239,3.0755713231656583,
ENSMUSG00000015112-P,6.051238055022613,5.965425524418817,5.79373929816027,6.412937792110153,
ENSMUSG00000042426-P,5.893330593408167,5.909765255028894,5.531915052948042,5.9174749285256585,
ENSMUSG00000027642-P,7.579030995967128,7.993337322064584,8.43250169914364,7.733092920284857,
ENSMUSG00000105382-P,1.101553810933769,0.8385583691221199,0.0,2.237292359872747,
ENSMUSG00000024081-P,6.68623796324397,6.0190179118825755,5.852390833229077,6.920316984940343,
ENSMUSG00000079442-P,4.647486806889882,4.914837409260238,4.985935973379719,5.2997392522886235,
ENSMUSG00000003184-P,5.684193163395242,6.415218952224443,5.890207709726216,6.412937792110153,
ENSMUSG00000005469-P,8.047380609995699,8.290718697581303,7.881268019503946,7.592064595566402,
ENSMUSG00000030094-P,5.715990987754683,5.364620670048894,4.279006118292288,6.03111488755192,
ENSMUSG00000024941-P,6.569251957123769,6.388319437205652,6.83015583602112,6.084745360660747,
ENSMUSG00000049295-P,6.323083951004984,6.428482936752331,5.998051254836258,6.59028116084245,
ENSMUSG00000049097-P,3.639066360670274,3.766828018722604,4.334924217068247,3.2733065724676464,
