node1,node2
Eea1-C,Mrgbp-T
Eea1-C,B9d2-T
Actr3-C,Fdft1-T
Actr3-C,Fry-T
Acacb-C,Rnf13-T
Acacb-C,Cry2-T
Snrnp48-C,Sp4-T
Snrnp48-C,Ss18-T
Btg1-C,Brwd3-T
Rora-C,Glmn-T
Rora-C,A430018G15Rik-T
Igfbp2-C,Ndufb9-T
Igfbp2-C,Csnk2b-T
Uros-C,Ppme1-T
Uros-C,4933439C10Rik-T
Smc6-C,Lrba-T
Ripply3-C,Gm37061-T
Ylpm1-C,Mrps18c-T
Srebf2-C,Xpnpep1-T
Srebf2-C,Rab40c-T
Srebf2-C,Csrp1-T
Srebf2-C,Yars1-T
Srebf2-C,Nr3c2-T
Srebf2-C,Tnfrsf19-T
Stk33-C,Dalrd3-T
Stk33-C,Dgkh-T
Slc2a2-C,Extl1-T
Fndc3a-C,Zfp677-T
Sppl3-C,Kdelr1-T
Sppl3-C,Mib1-T
Sppl3-C,Mmp24-T
Sppl3-C,Nphp3-T
Sppl3-C,Lrfn5-T
Sppl3-C,Dipk1b-T
Sppl3-C,Tceal3-T
4930556M19Rik-C,Fgf12-T
4930556M19Rik-C,Chmp6-T
4930556M19Rik-C,Gdap1-T
4930556M19Rik-C,Mrgbp-T
4930556M19Rik-C,Yars1-T
4930556M19Rik-C,Atosb-T
4930556M19Rik-C,Rnf13-T
4930556M19Rik-C,Zc3hc1-T
4930556M19Rik-C,Zbtb45-T
4930556M19Rik-C,B9d2-T
4930556M19Rik-C,Mpst-T
Cdkn1c-C,Ddt-T
Cdkn1c-C,Gab2-T
Cdkn1c-C,Rbm7-T
Cdkn1c-C,Scrt2-T
Gm20052-C,Tbc1d30-T
BC065397-C,Gm14634-T
4930579K19Rik-C,Spryd4-T
Zfp646-C,Slc25a12-T
Nicol1-C,Gas1-T
Pdlim1-C,Gm28523-T
Mrps18a-C,Gypc-T
Adam15-C,Gm42941-T
Ints10-C,Myo9a-T
Ctsc-C,Cmtm7-T
Krcc1-C,Lrba-T
Scp2-ps2-C,Pkd2-T
Scp2-ps2-C,Gm42853-T
Wapl-C,Sp4-T
Wapl-C,Gm42727-T
Smim15-C,Tarbp1-T
Eif3h-C,UNKNOWN_1343-T
Gm37204-C,Larp4-T
Gm37204-C,Nufip2-T
Gm37204-C,Slc38a9-T
Gm37204-C,Brwd3-T
Ifih1-C,Serpinb1b-T
Nfyb-C,Habp4-T
Nfyb-C,Gigyf1-T
Nfyb-C,Mtmr10-T
Nfyb-C,Psmd10-T
Nfyb-C,Rasa2-T
Nfyb-C,Arhgef1-T
Nfyb-C,Slc2a4rg-ps-T
Nfyb-C,Gm15513-T
Nfyb-C,Gm38077-T
Prxl2c-C,Samd5-T
Prxl2c-C,Gm38217-T
Prxl2c-C,Gm37420-T
Gm14798-C,Trpv4-T
Smim10l1-C,Ncaph-T
Smim10l1-C,H2bc27-T
Smim10l1-C,Gm13340-T
Adck2-C,Trib1-T
Rtkn-C,D030028A08Rik-T
Gpaa1-C,Cfap418-T
Gpr4-C,Rom1-T
Npepps-C,Gab2-T
Npepps-C,Zc3hc1-T
Eef1a1-C,Neu1-T
Eef1a1-C,Arhgap19-T
Eef1a1-C,Plpp3-T
Eef1a1-C,Mto1-T
Eef1a1-C,Bclaf3-T
Eef1a1-C,Gm15124-T
Rmnd5b-C,Tmtc4-T
Gpr65-C,Popdc3-T
Pqbp1-C,Dhtkd1-T
Mfge8-C,Ercc1-T
Hk1-C,Arhgef26-T
Plcb4-C,Gdf10-T
Drc3-C,Zfp689-T
Limch1-C,Slc38a9-T
Limch1-C,H3f3a-T
Dynlt1f-C,Zfp738-T
1700018L02Rik-C,Fam168a-T
1700018L02Rik-C,Myo9a-T
1700018L02Rik-C,Fam199x-T
1700018L02Rik-C,Arb2a-T
1700018L02Rik-C,Uty-T
1700018L02Rik-C,Gm43677-T
C130089K02Rik-C,Zbtb44-T
Atp5mg-C,Bean1-T
Cables2-C,Fads3-T
Usp33-C,Plcg1-T
Usp33-C,Mettl5-T
Usp33-C,Fra10ac1-T
Tceanc-C,Aatf-T
Tceanc-C,Gm43133-T
Plekhn1-C,Sncg-T
Plekhn1-C,Ppp1r3g-T
Plekhn1-C,Med18-T
Nol8-C,Lrba-T
Ap3b1-C,Manea-T
Ap3b1-C,Zfp677-T
Pheta1-C,Gas1-T
Pdcd4-C,Vmac-T
Adprh-C,Nufip2-T
Adprh-C,Gm3764-T
Dipk1a-C,Gm15124-T
Wasl-C,Manea-T
Wasl-C,Zfp74-T
Wasl-C,B9d2-T
Ada-C,Fam91a1-T
Gsk3b-C,Cfap418-T
Gm9920-C,Adamts15-T
Sp4-C,Brwd1-T
Sp4-C,Gm15513-T
Sp4-C,Gm38077-T
Dok1-C,Gria4-T
Dok1-C,Zranb2-T
Dok1-C,Nptn-T
Dok1-C,Arl1-T
Net1-C,Vps39-T
Net1-C,Gigyf1-T
Net1-C,Mtmr10-T
Net1-C,Arhgef1-T
D630036H23Rik-C,Plcg1-T
D630036H23Rik-C,Plpp3-T
D630036H23Rik-C,Grk3-T
D630036H23Rik-C,Eid2-T
D630036H23Rik-C,Med12l-T
Stk26-C,Zfp738-T
Stk26-C,Samd5-T
Pomgnt1-C,Plcg1-T
Ergic2-C,Gab2-T
Ergic2-C,Lrba-T
Kras-C,Dqx1-T
Kras-C,Ndufb9-T
Kras-C,Gm38217-T
Kras-C,Gm37420-T
Kras-C,Gm43176-T
Hook2-C,Zfp638-T
Hook2-C,Wwc2-T
Hook2-C,Mier3-T
Hook2-C,Kcnma1-T
Hook2-C,Gm37266-T
Bhlhe41-C,Plcg1-T
Bhlhe41-C,Iqgap3-T
Bhlhe41-C,Mtm1-T
Bhlhe41-C,Vps13a-T
Bhlhe41-C,E230020A03Rik-T
Zhx1-C,Psme1-T
Hsdl2-C,Med18-T
