node1,node2
1-Methyl-4-hydroxy-1H-imidazol-2-amine,"Dimethyl hexopyranosiduronate, alpha-D"
1-Methyl-4-hydroxy-1H-imidazol-2-amine,"Inosose-2, myo"
1-Methyl-4-hydroxy-1H-imidazol-2-amine,Ribitol
1-Monopalmitin,D-Mannopyranose
1-Monopalmitin,Hexanedioic acid
1-Monopalmitin,Pentadecanoic acid
1-Monopalmitin,Pipecolic acid
1-Octadecanol,"2-Furanacetaldehyde, tetrahydro-alpha"
1-Octadecanol,2-Octanol
1-Octadecanol,3-Oxo-1-cyclohexene-1-carboxylic acid 
1-Octadecanol,"Acetamide, N-(2-butyl)-N-methyl-"
1-Octadecanol,d-Erythrotetrofuranose
1-Octadecanol,Isopropyl myristate
1-Octadecanol,Isopropyl palmitate
1-Octanol,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate"
1-Octanol,2-Ketobutyric acid
1-Octanol,3-Undecene
1-Octanol,4-Hydroxybenzaldehyde
1-Octanol,4-Hydroxybenzoic acid
1-Octanol,Hexanedioic acid
1-Octanol,Hexanoic acid
1-Octanol,Menthol
1-Octanol,Monomethyl succinate
1-Octanol,Palmitic Acid
1-Octanol,Pantolactone
1-Octanol,Pipecolic acid
1-Octanol,Pyrrole-2-carboxylic acid
1-Octanol,Sebacic acid
1-Octanol,Tetrahydrolinalool
1-Octanol,Valylglycine
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",2-Hydroxy-3-methylbutyric acid
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",4-Aminobenzoic acid
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",8-Hydroxy-5-(hydroxymethyl)quinoline
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",alpha-D-Xylopyranose
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",alpha-Ketoisovaleric acid
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",beta-Alanine
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-","Butanoic acid, 3,4-dihydroxy-"
"1-Phenanthrenemethanol, 1,2,3,4,4a,9,10,10a-octahydro-1,4a-dimethyl-7-(1-methylethyl)-, [1R-(1alpha,4abeta,10aalpha)]-",l-Leucyl-l-valine
"1-Propanamine, N,N-diethyl-",D-Ribofuranose
1-Tetradecanol,"2-Butenoic acid, 2-hydroxy-"
1-Tetradecanol,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl"
1-Tetradecanol,"Hexadecanoic acid, 4-hydroxybutyl ester"
1-Tetradecanol,Palmitic Acid
"2',2,3,6'-Tetramethoxychalcone","2-Butenoic acid, 2-hydroxy-"
"2',2,3,6'-Tetramethoxychalcone","beta-D-Galactopyranoside, methyl-, acetate"
"2',2,3,6'-Tetramethoxychalcone",D-(+)-Galactopyranose
"2',2,3,6'-Tetramethoxychalcone",Dodecanamide
"2',2,3,6'-Tetramethoxychalcone",Glycolic acid
"2',2,3,6'-Tetramethoxychalcone",Monocaprylin
"2',2,3,6'-Tetramethoxychalcone",Pyridoxic acid
"2',2,3,6'-Tetramethoxychalcone",Xylazine
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)"
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",2-Ketobutyric acid
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate","2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)"
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",3-Oxo-1-cyclohexene-1-carboxylic acid 
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",4-Hydroxybenzaldehyde
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate","Guanidine, N,N-dimethyl"
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",Hexanedioic acid
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",Isopropyl myristate
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",Menthol
"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",d-Erythrotetrofuranose
"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",Octadecyl octyl ether
"2,3,4-Trihydroxybutyric acid",2-Ethylacetoacetate
"2,3,4-Trihydroxybutyric acid","3-Hydroxy-2,3-dihydromaltol"
"2,3,4-Trihydroxybutyric acid",D-Ribofuranose
"2,3,4-Trihydroxybutyric acid","Erythrono-1,4-lactone"
"2,3,4-Trihydroxybutyric acid",Ribonic acid
"2,3-Butanediol",Pimelic acid
"2,3-Dihydroxy-2-methylpropanoic acid",4-Pyridinol
"2,4-Di-tert-butylphenol",4-hydroxycyclohexylacetate
"2,4-Di-tert-butylphenol",D-Fucitol
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)","2,5-Di-tert-butyl-4-hydroxyphenol"
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",3-Methyl-2-furoic acid
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",3-Oxo-1-cyclohexene-1-carboxylic acid 
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",3-Undecene
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",d-Erythrotetrofuranose
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)","Guanidine, N,N-dimethyl"
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",Pimelic acid
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)",Propylamine
"2,5-Dimethoxybenzhydrazide",Monolaurin
"2,5-Dimethoxymandelic acid",alpha-D-Xylopyranose
"2,5-Dimethoxymandelic acid",l-Leucyl-l-valine
"2,5-Dimethoxyphenol","2-Allyl-1,4-dimethoxybenzene "
"2,5-Dimethoxyphenol",2-Hydroxy-3-methylbutyric acid
"2,5-Dimethoxyphenol","3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino"
"2,5-Dimethoxyphenol",L-Valyl-L-leucine
"2,5-Dimethoxyphenol",Syringaldehyde
"2,5-Di-tert-butyl-4-hydroxyphenol",Pimelic acid
"2,5-Di-tert-butyl-4-hydroxyphenol",Sinapinic acid
"2,6-Di-O-methyl-d-galactopyranose","2-Pentenedioic acid, 2-hydroxy-"
"2,6-Di-O-methyl-d-galactopyranose",4-Hydroxybutanoic acid
"2,6-Di-O-methyl-d-galactopyranose",Cyclohexanemethanol
"2,6-Di-O-methyl-d-galactopyranose",L-Glutamic acid
"2,6-Di-O-methyl-d-galactopyranose",Methylsuccinic acid
"2,6-Di-O-methyl-d-galactopyranose",Pantothenic acid 
"2,6-Di-O-methyl-d-galactopyranose",Syringic acid
"2-Allyl-1,4-dimethoxybenzene ",3-Hexenedioic acid
"2-Allyl-1,4-dimethoxybenzene ",4-Pyridinol
"2-Allyl-1,4-dimethoxybenzene ",Glucopyranose
"2-Allyl-1,4-dimethoxybenzene ","Pregn-4-ene-3,20-dione, 16,17-epoxy-, (16alpha)"
"2-Allyl-1,4-dimethoxybenzene ",Syringaldehyde
2-Amino-4-tert-butylphenol,"2-Butenoic acid, 2-hydroxy-"
2-Amino-4-tert-butylphenol,alpha-Linolenic acid
2-Amino-4-tert-butylphenol,"Pentanoic acid, 4-methyl-2-oxo-"
2-Aminoadipic acid,"Pentanoic acid, 4-methyl-2-oxo-"
2-Aminoadipic acid,Phthalimide
2-Aminobutanoic acid,4-Coumaric acid
2-Aminobutanoic acid,Caffeic acid
"2-Butenoic acid, 2-hydroxy-",3-Deoxyhexitol
"2-Butenoic acid, 2-hydroxy-",Butyl Succinate
"2-Butenoic acid, 2-hydroxy-",Dodecanamide
"2-Butenoic acid, 2-hydroxy-","Hexadecanoic acid, 4-hydroxybutyl ester"
"2-Butenoic acid, 2-hydroxy-","Xylonic acid, delta-lactone"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Cyclohexanecarboxylic acid
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester","Hexadecanoic acid, 4-hydroxybutyl ester"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Methyl stearate
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Myristic acid
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Nonadecanoic acid
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Pentanoic acid
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Phthalimide
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester","Pregn-4-ene-3,20-dione, 16,17-epoxy-, (16alpha)"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester","Propanoic acid, 2-hydroxy-3-phosphate-"
"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester",Tetrahydrogeranyl formate
2'-Deoxyribolactone,d-Erythrotetrofuranose
2'-Deoxyribolactone,Glycerol tricaprylate
2'-Deoxyribolactone,"Hexadecanoic acid, ethyl ester"
2'-Deoxyribolactone,Myristic acid
2'-Deoxyribolactone,Trisaminol
2'-Desoxyuridine,D-Ribofuranose
2'-Desoxyuridine,Glycerol tricaprylate
2'-Desoxyuridine,L-(+)-Lactic acid
2'-Desoxyuridine,Thymidine
2-Ethylacetoacetate,8-Hydroxy-5-(hydroxymethyl)quinoline
2-Ethylacetoacetate,beta-D-(-)-Ribopyranose
2-Ethylacetoacetate,D-Xylose
2-Ethylacetoacetate,"Erythrono-1,4-lactone"
2-Ethylacetoacetate,"Propanoic acid, 2-oxo"
2-Ethylacetoacetate,Tricine
2-Ethylhexanoic acid,D-Mannopyranose
2-Ethylhexanoic acid,Phenol
"2-Furanacetaldehyde, tetrahydro-alpha","3-Ethyl-3-methyl-pyrrolidine-2,5-dione"
"2-Furanacetaldehyde, tetrahydro-alpha",beta-Arabinopyranose
"2-Furanacetaldehyde, tetrahydro-alpha",Dehydroabietic acid
"2-Furanacetaldehyde, tetrahydro-alpha",Idoxuridine 
"2-Furanacetaldehyde, tetrahydro-alpha",Oxalic acid
"2-Furanacetaldehyde, tetrahydro-alpha",Serine
2-Hydroxy-3-methylbutyric acid,2-Octanol
2-Hydroxy-3-methylbutyric acid,2-tert-Butyl-4-ethylphenol 
2-Hydroxy-3-methylbutyric acid,6-Hydroxyhexanoic acid
2-Hydroxy-3-methylbutyric acid,"Benzaldehyde, 2,5-dimethoxy"
2-Hydroxy-3-methylbutyric acid,Decanoic acid
2-Hydroxy-3-methylbutyric acid,Glycerol tricaprylate
2-Hydroxy-3-methylbutyric acid,"Hexadecanoic acid, ethyl ester"
2-Hydroxy-5-methoxybenzaldehyde,Octadecyl octyl ether
2-Hydroxy-5-methoxybenzaldehyde,Propanedioic acid
2-Ketobutyric acid,3-Undecene
2-Ketobutyric acid,4-Hydroxybenzaldehyde
2-Ketobutyric acid,Menthol
2-Ketobutyric acid,Monomethyl succinate
2-Ketobutyric acid,Pantolactone
"2-Methyl-4,6-dinitrophenol","Hexadecanoic acid, ethyl ester"
"2-Methyl-4,6-dinitrophenol",Isopropyl myristate
"2-Methyl-4,6-dinitrophenol",Oxalic acid
"2-Methyl-4,6-dinitrophenol",Pentadecanoic acid
"2-Methyl-4,6-dinitrophenol",Tripropylene glycol monomethyl ether
"2-Methyl-4,6-dinitrophenol",Tyrosine
2-Octanol,Arabinitol
2-Octanol,"Benzaldehyde, 2,5-dimethoxy"
2-Octanol,Decanoic acid
2-Octanol,"Hexadecanoic acid, ethyl ester"
2-Octanol,Isopropyl palmitate
2-Octanol,Itaconic acid
2-Octanol,Syringaldehyde
2-Palmitoylglycerol,3-Deoxyhexitol
2-Palmitoylglycerol,9-Octadecen-1-ol
"2-Pentenedioic acid, 2-hydroxy-",L-Glutamic acid
"2-Pentenedioic acid, 2-hydroxy-",Pantothenic acid 
"2-Pentenedioic acid, 2-hydroxy-",Sinapinic acid
2-Pentenedioic acid,4-Methoxyphenol
2-Pentenedioic acid,phenoxyethanol
2-Piperidinone,5-Aminovaleric acid
2-Piperidinone,Anthranilic acid
2-Piperidinone,Butanedioic acid
2-Piperidinone,N-Acetyl-L-glutamic acid
2-Piperidinone,"Thymine, 1,3-dimethyl-6-hydroxymethyl"
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",3-Oxo-1-cyclohexene-1-carboxylic acid 
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",4-Hydroxybenzaldehyde
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)","9,12-Octadecadienoic acid"
"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)",Isopropyl myristate
2-Pyrrolidinone,"Mannonic acid, gamma-lactone"
2-tert-Butyl-4-ethylphenol ,4-hydroxy-3-penten-2-one
2-tert-Butyl-4-ethylphenol ,8-Hydroxy-5-(hydroxymethyl)quinoline
2-tert-Butyl-4-ethylphenol ,Arabinitol
2-tert-Butyl-4-ethylphenol ,Lignoceric acid
2-tert-Butyl-4-ethylphenol ,Phenol
2-tert-Butyl-4-ethylphenol ,phenoxyethanol
2-tert-Butyl-4-ethylphenol ,Sebacic acid
3-(3-Hydroxyphenyl)propanoic acid,4-hydroxycyclohexylacetate
3-(3-Hydroxyphenyl)propanoic acid,Cyclohexanemethanol
3-(3-Hydroxyphenyl)propanoic acid,Dodecanamide
3-(3-Hydroxyphenyl)propanoic acid,L-Fucose
3-(3-Hydroxyphenyl)propanoic acid,L-Glutamic acid
3-(3-Hydroxyphenyl)propanoic acid,L-Valyl-L-leucine
3-(3-Hydroxyphenyl)propanoic acid,Malic acid
3-(3-Hydroxyphenyl)propanoic acid,N-Acetyl-L-glutamic acid
3-(3-Hydroxyphenyl)propanoic acid,Niacin
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",4-hydroxy-3-penten-2-one
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",D-Ribofuranose
"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino",Syringaldehyde
"3,5-Dimethylphenol","3-Ethyl-3-methyl-pyrrolidine-2,5-dione"
"3,5-Dimethylphenol",3-Methyl-2-furoic acid
"3,5-Dimethylphenol","Acetamide, N-(2-butyl)-N-methyl-"
"3,5-Dimethylphenol",beta-D-(-)-Ribopyranose
"3,5-Dimethylphenol",D-(-)-Ribofuranose
"3,5-Dimethylphenol",D-(+)-Talofuranose
"3,5-Dimethylphenol","Erythrono-1,4-lactone"
"3,5-Dimethylphenol",Ethyl alpha-D-glucopyranoside
"3,5-Dimethylphenol","Guanidine, N,N-dimethyl"
"3,5-Dimethylphenol","Hexadecanoic acid, ethyl ester"
"3,5-Dimethylphenol",Methylsuccinic acid
"3,5-Dimethylphenol",n-Nonylcyclohexane
"3,5-Dimethylphenol",Xylose
3-Amino-2-piperidone,Glycerol tricaprylate
3-Buten-2-one,Anthranilic acid
3-Buten-2-one,Hydroquinone
3-Deoxyhexitol,Phloretic acid
"3-Ethyl-3-methyl-pyrrolidine-2,5-dione",5-Hydroxy-2-methylpyridine
"3-Ethyl-3-methyl-pyrrolidine-2,5-dione",5-Methyluridine
3-Hexenedioic acid,5-Hydroxymethyl-2-furoic acid
3-Hexenedioic acid,beta-Arabinopyranose
3-Hexenedioic acid,L-5-Oxoproline
3-Hexenedioic acid,L-Valyl-L-leucine
3-Hexenedioic acid,Syringaldehyde
3-Hydroxybutyric acid,Hexacosanoic acid
3-Hydroxyisovaleric acid,trans-Coniferryl alchool
3-O-methyl-beta-D-Glucopyranose,5-Hydroxymethyl-2-furoic acid
3-O-methyl-beta-D-Glucopyranose,alpha-Ketoisovaleric acid
3-Oxo-1-cyclohexene-1-carboxylic acid ,3-Undecene
3-Oxo-1-cyclohexene-1-carboxylic acid ,pyrazole
3-Oxo-1-cyclohexene-1-carboxylic acid ,4-Hydroxybenzaldehyde
3-Oxo-1-cyclohexene-1-carboxylic acid ,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione"
3-Oxo-1-cyclohexene-1-carboxylic acid ,"Acetamide, N-(2-butyl)-N-methyl-"
3-Oxo-1-cyclohexene-1-carboxylic acid ,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester"
3-Oxo-1-cyclohexene-1-carboxylic acid ,"Guanidine, N,N-dimethyl"
3-Oxo-1-cyclohexene-1-carboxylic acid ,Isocitric acid lactone
3-Oxo-1-cyclohexene-1-carboxylic acid ,Isopropyl palmitate
3-Oxo-1-cyclohexene-1-carboxylic acid ,Ketamine
3-Oxo-1-cyclohexene-1-carboxylic acid ,Menthol
3-Oxo-1-cyclohexene-1-carboxylic acid ,"N,N-Diethyl-carbamate"
3-Oxo-1-cyclohexene-1-carboxylic acid ,Phenylalanine
3-Oxo-1-cyclohexene-1-carboxylic acid ,Phthalazin-1-one 
3-Oxo-1-cyclohexene-1-carboxylic acid ,Propylamine
3-Oxo-1-cyclohexene-1-carboxylic acid ,Suberic acid
3-Oxo-1-cyclohexene-1-carboxylic acid ,Tyrosine
3-Oxo-1-cyclohexene-1-carboxylic acid ,Urea
3-Undecene,"Guanidine, N,N-dimethyl"
3-Undecene,"Hexadecanoic acid, 4-hydroxybutyl ester"
3-Undecene,Hexanoic acid
3-Undecene,Menthol
3-Undecene,Pentanoic acid
3-Undecene,Propylamine
3-Undecene,Tetrahydrogeranyl formate
3-Undecene,Valylglycine
3-Undecene,Valylvaline
pyrazole,Isonicotinic Acid
4-hydroxy-3-penten-2-one,4-Aminobenzoic acid
4-hydroxy-3-penten-2-one,4-Pyridinol
4-hydroxy-3-penten-2-one,"Hexadecanoic acid, methyl ester"
4-hydroxy-3-penten-2-one,"Methyl galactoside (1S,2S,3S,4R,5R)"
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,alpha-Tocopheryl acetate
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,Nonanoic acid
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,Sinapinic acid
4-Hydroxybenzaldehyde,D-(+)-Glucosamine
4-Hydroxybenzaldehyde,DL-Phenylalanine
4-Hydroxybenzaldehyde,"Guanidine, N,N-dimethyl"
4-Hydroxybenzaldehyde,L-Valine
4-Hydroxybenzaldehyde,Menthol
4-Hydroxybenzaldehyde,Monomethyl succinate
4-Hydroxybenzaldehyde,Pantolactone
4-Hydroxybenzaldehyde,Phenylalanine
4-Hydroxybenzaldehyde,Propylamine
4-Hydroxybenzaldehyde,Tetrahydrolinalool
4-Hydroxybenzaldehyde,Valylglycine
