node1,node2
Mrps18a-C,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy--P"
Mrps18a-C,"2,5-Piperazinedione, 3-benzyl-6-isopropyl--P"
Mrps18a-C,D-(-)-Citramalic acid-P
Adam15-C,"2,4-Imidazolidinedione, 5,5-dimethyl--P"
Adam15-C,3-Indoleacetic acid-P
Adam15-C,Nitrosothymol-P
Adam15-C,Pimelic acid-P
0610040J01Rik-C,"N,N-Diethyl-2-aminoethanol-P"
Wapl-C,2-Isopropyl-5-methyl-1-heptanol-P
Wapl-C,"2,5-Piperazinedione, 3-benzyl-6-isopropyl--P"
Wapl-C,"Benzoic acid, pentadecyl ester-P"
Wapl-C,Dinoseb-P
Wapl-C,"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]--P"
Aox3-C,1-(3-Methylphenyl)piperazine-P
Eif3h-C,1-Deoxypentitol-P
Eif3h-C,"Dodecane, 4,6-dimethyl--P"
Apc2-C,1-Hexadecanol-P
Apc2-C,"1,2-Benzenedicarboxylic acid-P"
Apc2-C,Decanoic acid-P
Apc2-C,Dihydrouracil-P
Apc2-C,Ethanolamine-P
Apc2-C,Glyceric acid-P
Apc2-C,L-Isoleucine-P
Apc2-C,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]--P"
Heatr3-C,"3-Hydroxy-2,3-dihydromaltol-P"
Heatr3-C,4-Hydroxybenzeneacetic acid-P
Heatr3-C,Pimelic acid-P
Heatr3-C,Triethanolamine-P
Adck2-C,5-Henicosylresorcinol-P
Adck2-C,Pimelic acid-P
Rtkn-C,"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]--P"
Wrn-C,3-Indoleacetic acid-P
Rmnd5b-C,"1,3,5-Benzetriol-P"
Zfp322a-C,"2-(Decanoyloxy)propane-1,3-diyl dioctanoate-P"
Zfp322a-C,4-Hydroxybenzoic acid-P
Zfp322a-C,"Benzaldehyde, 2,5-dimethyl--P"
Zfp322a-C,Trimidox-P
Mfge8-C,"1-Butanamine, N,N-diethyl--P"
Mfge8-C,12-Oxooctadecanoate-P
Mfge8-C,Nitrosothymol-P
Hk1-C,Dodecylcyclohexane-P
Hk1-C,Indole-5-carboxylic acid-P
Hk1-C,"N,N-Dimethyl-2-cyclohexyloxyethylamine-P"
Hk1-C,Ribitol-P
Col5a3-C,"2-Heptanone, 4,6-dimethyl--P"
Mtmr2-C,"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]--P"
Atp5mg-C,"Glycine, N-(1-oxobutyl)--P"
Tceanc-C,L-Tryptophan-P
Plekhn1-C,2-Heptenoic acid-P
Ap3b1-C,Dinoseb-P
Ap3b1-C,Isofucosterol-P
Ap3b1-C,Isopropyl palmitate-P
Ap3b1-C,Methyl aminoacetate-P
Pdcd4-C,Benzophenone-P
Pdcd4-C,Isopropyl palmitate-P
Pdcd4-C,"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P"
Ada-C,Methyl aminoacetate-P
Ano8-C,Sertraline carbamoyl glucuronide-P
Gstm6-C,D-Fructose-P
Gstm6-C,L-Asparagine-P
Gstm6-C,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine-P
Net1-C,Cyclo-(l-leucyl-l-phenylalanyl)-P
Pomgnt1-C,beta-Lyxopyranose-P
Pomgnt1-C,"Erythrono-1,4-lactone, (Z)--P"
Pomgnt1-C,"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]--P"
Ergic2-C,"1,5-Anhydroglucitol-P"
Ergic2-C,N-(Trimethylsilyl)hexanamide-P
Tkt-C,"N,O-Bis(trimethylsilyl)carbamate-P"
Tkt-C,Nitrosothymol-P
Bhlhe41-C,Dodecylcyclohexane-P
Bhlhe41-C,Myristic acid-P
Hsdl2-C,"2,3-Butanediol-P"
Psmd3-C,12-Oxooctadecanoate-P
Psmd3-C,Nitrosothymol-P
Kif21b-C,"2-Heptanone, 4,6-dimethyl--P"
Kif21b-C,"Erythrono-1,4-lactone, (Z)--P"
Opa1-C,1-Deoxypentitol-P
Opa1-C,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
Opa1-C,beta-Lyxopyranose-P
Opa1-C,Isofucosterol-P
Opa1-C,"N,O-Bis(trimethylsilyl)carbamate-P"
Opa1-C,p-Toluic acid-P
Opa1-C,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P"
Opa1-C,Triethanolamine-P
Adamtsl1-C,"D-(+)-Talofuranose, pentakis-P"
Gprc5c-C,"1-Butanamine, N,N-diethyl--P"
Aqp11-C,1-Hydroxy-3-methoxy-6-methylanthraquinone-P
Zfp36l2-C,"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine-P"
Zfp36l2-C,"Benzaldehyde, 2,5-dimethyl--P"
Zfp36l2-C,"Dodecane, 4,6-dimethyl--P"
Zfp36l2-C,Indole-3-lactic acid-P
Zfp36l2-C,Sertraline carbamoyl glucuronide-P
Iqgap2-C,"D-(-)-Fructofuranose, pentakis-P"
Gnas-C,"3,5-Dimethylpyrazole-P"
Gnas-C,"Benzimidazole, 5-trifluoromethyl-2-methyl--P"
Gnas-C,"Benzoic acid, pentadecyl ester-P"
Gnas-C,Benzophenone-P
Gnas-C,Isofucosterol-P
Gnas-C,Methyl aminoacetate-P
Ccdc33-C,Decanoic acid-P
Ccdc33-C,Ethanolamine-P
Dcp2-C,"L-Tryptophan, N-acetyl-1-P"
Gm43513-C,D-Fructose-P
Bcat1-C,Phenylalanine-P
Tada1-C,"1-Decene, 8-methyl--P"
Tada1-C,Benzophenone-P
Tmem229b-C,Dodecylcyclohexane-P
Tmem229b-C,"N,N-Diethyl-2-aminoethanol-P"
Zfp760-C,"Benzimidazole, 5-trifluoromethyl-2-methyl--P"
Zfp760-C,"Propanetriol, 2-methyl--P"
Gpsm3-C,Stearic acid-P
Pi4ka-C,"1-Butanamine, N,N-diethyl--P"
Pi4ka-C,Nonadecanoic acid-P
Adamts15-C,L-Hydroxyproline-P
Asb8-C,"Tacrine, N-trimethylsilyl--P"
Arhgap15-C,"Glycine, N-(N-DL-leucylglycyl)--P"
Rpl37-C,Nitrosothymol-P
Eeig1-C,Carfentrazone-ethyl-P
Pbx1-C,DL-Glyceraldehyde-P
Pbx1-C,Trimidox-P
Dstn-C,Aspartic acid-P
