node1,node2
Rnasel-C,Tcf15-S
Meis2-C,Gm15446-S
Glod4-C,Hapln3-S
Glod4-C,Pnoc-S
Glod4-C,Pld5-S
Glod4-C,Rad51ap2-S
Slc35a3-C,Abi2-S
Zbtb11os1-C,Qrich1-S
Gm17530-C,Pdlim3-S
Pcmtd1-C,Stip1-S
Pcmtd1-C,Ip6k1-S
Bvht-C,Lca5l-S
Mafg-C,Plekhj1-S
Ralgapa2-C,Trim26-S
Ralgapa2-C,Tubb2b-S
Ube2v2-C,Snai3-S
Ube2v2-C,Kcnab1-S
Ube2v2-C,Traip-S
Ube2v2-C,Fntb-S
Ube2v2-C,Dgki-S
Ube2v2-C,Dscam-S
Ube2v2-C,Tlnrd1-S
Dhx36-C,Wdsub1-S
Dpp10-C,Kdm3b-S
Dpp10-C,Ncmap-S
St8sia2-C,Slc16a4-S
Kat8-C,Thop1-S
Kat8-C,Mrm3-S
Trpc4ap-C,Mrnip-S
Trpc4ap-C,Slco5a1-S
Trpc4ap-C,Arel1-S
Entpd6-C,Bend7-S
Mtrex-C,Podxl2-S
Dnajc13-C,Rgl2-S
Rad50-C,Stx3-S
Camk1d-C,Mrps18b-S
Cep78-C,Slfn8-S
Cep78-C,Rps6-ps1-S
Fxr1-C,Amigo2-S
Fxr1-C,Gemin6-S
Cnih2-C,Qrich1-S
Cnih2-C,Casq2-S
Vps37d-C,Mrnip-S
C130021I20Rik-C,Osbpl6-S
Gmppa-C,Ncoa5-S
Polr1c-C,BC004004-S
Pten-C,Plekhj1-S
Sulf2-C,Gm13375-S
Clcn2-C,Rgs2-S
Clcn2-C,Strip2-S
Clcn2-C,Fam241a-S
Clcn2-C,Galnt13-S
Fgl2-C,Irx1-S
Fgl2-C,Gm13375-S
Shfl-C,Ipo13-S
Ptk2b-C,Emd-S
Ptk2b-C,Mob2-S
Ptk2b-C,Dctn2-S
Ptk2b-C,Spryd3-S
Ptk2b-C,Gm20712-S
Rif1-C,Dlx5-S
Rif1-C,1700017B05Rik-S
Tppp3-C,Stxbp3-S
Ccpg1-C,Slc36a1-S
Ccpg1-C,Vldlr-S
Ccpg1-C,Ccdc30-S
Ccpg1-C,Gm9930-S
Nprl2-C,Neu2-S
Dlg4-C,Gm7467-S
Ubc-C,Stip1-S
Ubc-C,Fkbp4-S
Ubc-C,Gm7467-S
Arrdc4-C,Kcnk6-S
Arrdc4-C,Tcf15-S
Sema6a-C,Thop1-S
Sema6a-C,Hic2-S
Erbin-C,Spryd3-S
Erbin-C,Gm20712-S
Ganab-C,Smyd4-S
Ganab-C,Laptm4b-S
Ganab-C,Gm20712-S
Cyren-C,Zfp512-S
Ppfibp1-C,Slc5a5-S
Ppfibp1-C,Spr-S
Ppfibp1-C,Samd14-S
Ppfibp1-C,Gm26814-S
Errfi1-C,BB031773-S
Gxylt1-C,Wdsub1-S
Gm19817-C,Polr3c-S
Gm19817-C,Vav3-S
Rit1-C,Cntnap3-S
Leprotl1-C,Tob2-S
Ndn-C,Ift46-S
Nod1-C,Lrrk1-S
Id1-C,Slco5a1-S
Osgepl1-C,Agbl5-S
Mansc4-C,Gm42722-S
Cstf2-C,Gm20712-S
Setbp1-C,Prmt8-S
Setbp1-C,Amigo2-S
Lgr4-C,Col27a1-S
Lgr4-C,Gm20712-S
Mpp7-C,Pdia5-S
Mpp7-C,Tiam2-S
Mpp7-C,Trim26-S
Mpp7-C,Mkrn1-S
Mpp7-C,Cmas-S
Mpp7-C,1700017B05Rik-S
Mpp7-C,Nmnat3-S
Mpp7-C,Isl1-S
Mpp7-C,Mafa-S
Mpp7-C,Fam241a-S
Mpp7-C,Clec12a-S
Mpp7-C,Ap1ar-S
Tsc22d1-C,Gemin6-S
Zfp1007-C,Amigo2-S
Zfp1007-C,Mon1b-S
Sytl2-C,Mapk8ip2-S
4933439K11Rik-C,Zfp512b-S
Flvcr1-C,Cd99l2-S
Atn1-C,Cachd1-S
Atn1-C,D430036J16Rik-S
Kpna3-C,Zfp346-S
Kpna3-C,Dlx5-S
Mex3a-C,Acsf2-S
Yars1-C,Mesd-S
Rpp30-C,Nit2-S
Rpp30-C,Fbxl16-S
Hdgfl3-C,Gnl3l-S
Kif21a-C,Amigo2-S
Iba57-C,Ddx31-S
Dync1h1-C,Gm7467-S
2310014F06Rik-C,Gm42727-S
Chdh-C,AI504432-S
Mpp2-C,Wdsub1-S
Mpp2-C,Tspoap1-S
B130034C11Rik-C,Wdsub1-S
Ube2q2-C,Gm42722-S
Fcho2-C,Smyd4-S
Fcho2-C,Mapk8ip2-S
Lrrc75b-C,S100a13-S
Sh2b3-C,Fbxl16-S
Sh2b3-C,Ano2-S
Sh2b3-C,Trpc5-S
Mrln-C,Cntnap4-S
Mrln-C,Gng7-S
Gtpbp4-C,Ckmt1-S
Gtpbp4-C,Cdk17-S
Gtpbp4-C,Copg1-S
Gtpbp4-C,1700017B05Rik-S
Ube3c-C,Npat-S
Ube3c-C,Fmnl2-S
Pthlh-C,Zim1-S
Pthlh-C,Podxl2-S
Pthlh-C,Shfl-S
Bloc1s1-C,Cfap54-S
Bloc1s1-C,Arhgap10-S
Bloc1s1-C,Timm17a-S
Dynll1-C,Rbm8a-S
Serpinb8-C,Polg2-S
Stxbp4-C,Trappc3-S
Dnase1l1-C,Ip6k1-S
Dnase1l1-C,Spryd3-S
Dnase1l1-C,Gm9930-S
Ccar1-C,Cmas-S
Ccar1-C,Wdr17-S
Ccar1-C,Osbpl6-S
Cnnm4-C,Celf1-S
Cnnm4-C,Atp5po-S
Cnnm4-C,Spr-S
Igfbp6-C,Brd3-S
Igfbp6-C,Nptn-S
Shoc2-C,Wdr17-S
Shoc2-C,Tubb2b-S
Mpnd-C,Psmd10-S
Dhx9-C,Col27a1-S
Gsta4-C,Zfp142-S
Kmt5b-C,Poglut1-S
Ehd1-C,4930447M23Rik-S
Mia2-C,Bltp3b-S
Mia2-C,Cachd1-S
Ap2a1-C,1110002L01Rik-S
Slain2-C,Gm13375-S
Tbc1d2-C,Gm15564-S
Zbtb39-C,Tmx3-S
Lama1-C,Gm16339-S
