node,BiBC
Synm-C,265.93943769038793
Gin1-C,84.29970333591243
Dbndd1-C,1610.0625246749448
Dctn2-C,4858.443582458234
Scp2-ps2-C,0.0
Rhob-C,4135.963995319201
Fzr1-C,808.1866908791898
Ide-C,7570.239609114846
Ppp1r1b-C,342.8340025482678
Ppp5c-C,3018.0000000005057
Ncaph2-C,0.0
4632415L05Rik-C,70.0334351738647
Imp3-C,10422.57929487474
Npat-C,249.04001131744684
Spata13-C,580.3516853397324
Mrpl17-C,2059.557479456805
Dynlt2b-C,6564.157455953684
Adck2-C,471.5618905793822
Ric3-C,1577.6346014035653
Phf1-C,3018.0000000000596
Gm12346-C,1512.4679963586293
Suclg2-C,1791.219303623
Gmppa-C,0.0
Jph1-C,1531.5081685157659
Iba57-C,0.0
Nfe2l2-C,168.40309016356372
5730455P16Rik-C,304.33452921887556
Stxbp4-C,947.9507667726544
Emd-C,3824.7792033827654
Birc2-C,4278.632520279947
Irak3-C,3218.3036871149943
Zbtb37-C,358.66279357656964
Ccdc148-C,638.4060945911474
Secisbp2l-C,218.87501623337369
Flcn-C,1211.2256423064016
Shfl-C,7805.3029492960295
Atn1-C,0.0
9530026P05Rik-C,500.4217616744484
Gsta4-C,1529.0599428033959
Cdc14a-C,809.6681623013719
Ano8-C,0.0
Lmtk3-C,0.0
Sec62-C,2520.3400973441344
Recql5-C,252.58801621524597
Mfsd3-C,0.3527721678332139
B130034C11Rik-C,59.48940303454448
Fhl1-C,0.0
Cables2-C,1508.9999999999748
Hcn3-C,0.0
Ppfibp1-C,2647.3555385501095
1700125H03Rik-C,25.88343625925224
Zfp322a-C,161.7587688436664
Tsc22d1-C,0.0
Telo2-C,476.2073915214179
Copg1-C,562.977549402763
Slc29a4-C,1508.9999999999663
Atp7a-C,0.0
Tax1bp3-C,2.4798080071070387
Tnfrsf1b-C,1509.000000000053
Cnnm4-C,5.295543048555636
Nsg2-C,1103.1595921836638
Foxk2-C,0.0
Slc25a20-C,1580.2525254666953
Pfas-C,0.0
Psmg3-C,40.89246720701802
Adprh-C,1166.3123352629925
Ptges2-C,187.3713174245514
Ndufs3-C,586.9300368269678
Ikzf5-C,0.0
Rnf187-C,29.753223484045563
Dhx9-C,0.0
Ruvbl1-C,2.728931067766582
Gpr19-C,0.0
Gm19817-C,1508.9999999999336
Pmm2-C,0.0
Tomm34-C,0.0
Inpp4a-C,3499.6139965285115
S100a8-C,0.0
Mtap-C,61.24279393499359
Stat3-C,1508.999999999939
Brd2-C,0.0
Aldh1l1-C,0.0
Fhod3-C,0.0
Rgs7-C,1519.23970698988
Scrib-C,69.03376676762845
Dync2li1-C,89.59321345085881
Magix-C,93.15322641321583
Slc25a16-C,2366.1097101836067
Ccpg1-C,789.3973579468267
Bcat1-C,31.416182990886448
Zfp654-C,3231.922034140444
Ola1-C,13.773888604993575
Fance-C,0.0
Cerkl-C,2540.4523846029615
Fchsd2-C,313.23489745588
Vangl1-C,4649.354752614064
Jmjd4-C,1508.9999999999775
Btg1-C,3574.0079176947124
Atp5mg-C,0.0
Kpna4-C,0.0
Topbp1-C,0.0
4933439K11Rik-C,1508.9999999998656
Apc2-C,25.86351706632864
Sulf2-C,114.8132156693504
Nsmf-C,0.0
Gdpd3-C,0.0
Ccdc33-C,1508.999999999949
Dnajc13-C,7.798188838445337
Nprl2-C,2511.929693884925
Actr3-C,0.0
Fam98b-C,1508.9999999999397
Cxxc4-C,7342.631057643947
Uros-C,1941.2199985347736
Ofd1-C,5655.471295651864
Gm1976-C,0.0
Zfp78-C,0.0
Srebf2-C,196.82751262745333
Stk26-C,2.3119974730686224
Myof-C,3435.20141057713
Cntn1-C,138.8028880848878
Ctsc-C,25.11458437810844
Gm20052-C,140.29196948929672
Slc35a3-C,0.0
Txnrd2-C,756.3496998399327
Meaf6-C,0.0
Gm6548-C,0.0
Sesn3-C,120.27053542469415
Mtpn-C,3695.8484795146005
Cldn22-C,360.5750580125574
Gm37219-C,1508.9999999999573
Lurap1-C,0.0
Kif22-C,3017.9999999995234
Casp8-C,0.0
Lrrc8c-C,3197.1406871315166
Mx2-C,3017.9999999999036
Cul7-C,0.0
Trabd-C,4526.999999999984
Ndufaf1-C,0.0
Gm37204-C,0.0
Ralgapa2-C,1438.2603157998883
Ifih1-C,0.0
Eeig1-C,1508.9999999997144
A430108G06Rik-C,1509.6309771309143
Gpr4-C,0.0
Rmnd5b-C,828.5409166555288
Tbc1d2-C,5636.367600520601
Capn15-C,0.0
Gm43360-C,1508.9999999999561
Drc3-C,0.0
Asb8-C,1817.1612565140808
C130089K02Rik-C,0.0
Gm4017-C,3017.9999999998727
Pdcd4-C,378.0408083455744
Gm9920-C,1.0858656539538893
Col8a1-C,156.6751008551416
Sp4-C,0.0
Gstm6-C,0.0
Strada-C,1508.999999999981
Dok1-C,0.0
D630036H23Rik-C,1095.2040019438866
Rwdd3-C,0.0
Pomgnt1-C,0.0
Dbpht2-C,0.0
Sema3g-C,0.0
Lrp2bp-C,0.0
Perm1-C,4527.0000000001155
Armcx2-C,392.29056107847725
Icam4-C,1031.4796216626048
Isg15-C,1893.2695854842827
Serpinb8-C,300.87339358744185
Pard6a-C,2817.114865001017
Tmem229b-C,0.0
2610020C07Rik-C,1508.9999999999832
Cerox1-C,0.0
Dennd2c-C,0.0
Kcmf1-C,0.0
Tmem80-C,0.0
Pthlh-C,43.39164734826654
Cstf2-C,0.0
Uqcc5-C,899.4372583842112
Zfp27-C,171.36258469821556
Tomm22-C,12.961440823200075
Sh3bgrl2-C,0.0
Dr1-C,0.0
Serp2-C,3018.000000000013
Dnase1l1-C,1508.9999999997485
Zbtb11os1-C,3102.457462894138
Tnfsf13os-C,4527.000000000407
Zfp217-C,0.0
Cebpd-C,0.0
2810021J22Rik-C,0.0
Gm15587-C,0.0
Polr1c-C,0.0
Lgr4-C,0.0
2410124H12Rik-C,0.0
Parvg-C,0.0
Smurf1-C,1508.9999999999911
Vps37d-C,0.0
C130021I20Rik-C,0.0
Abitram-C,4527.000000000233
Zfp300-C,0.0
Sfi1-C,3017.9999999999727
Nit2-C,0.0
Ndn-C,0.0
2310014F06Rik-C,5585.548565133296
Junb-C,0.0
Sympk-C,0.0
Pentanedioic acid-F,1159.8317394014698
"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F",19680.984052448006
Aceturic acid-F,39151.40663358173
Glycolic acid-F,15652.917983769936
2-Furoic acid-F,14054.957767920023
"3,5-Dimethylphenol-F",24970.804528787
Isopropylamine-F,10939.271087221094
Oxalic acid-F,50578.361545810774
Benzoic Acid-F,33451.80314267659
"2-Cyclohexen-1-one, 3-methyl--F",6698.999200711914
L-Tyrosine-F,5572.605487680692
N-Ethylamphetamine-F,31116.887737242112
m-Toluic acid-F,19179.30723378594
Azelaic acid-F,182366.00683954722
N-Isobutyrylglycine-F,0.0
"1-Octanol, 2-butyl--F",18553.784600196876
Nonanoic acid-F,52602.06115938813
Lrguk-C,0.0
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether-F",15928.228214593151
"3,4-Methylenedioxyamphetamine-F",6711.710072749739
3-Heptanol-F,1940.230249783201
Abtb2-C,0.0
"2(5H)-Furanone, 4-(hydroxymethyl)-F",9449.075575406945
Salsoline-F,18381.139852844135
