node,BiBC
Ttc22-S,0.0
4921539H07Rik-S,0.0
Tmem25-S,0.0
Htr1a-S,0.0
Tomm70a-S,1.977155094647355
Itga4-S,1.6041666666666663
Dscam-S,1.0
Clec12a-S,2.327789802789802
Ddb2-S,0.9999999999999992
Cpxm1-S,1.9999999999999984
Pkia-S,0.0
Smg9-S,1.3534482758620694
Gemin7-S,0.0
Kndc1-S,0.0
Gm26814-S,1.522727272727273
Nr2f6-S,0.0
Arl2bp-S,1.0
Rgs20-S,0.0
Cacng2-S,0.25
Synpo2-S,1.5848385167464116
Lrrc4c-S,0.604040404040404
Lmtk2-S,1.0
Ubr7-S,1.0
Tcf15-S,0.0
Zfp959-S,0.0
Vldlr-S,0.999999999999999
Prkcsh-S,0.0
Pmm1-S,4.0
Map1lc3b-S,0.0
Spr-S,0.8999999999999999
Tspyl5-S,0.9222222222222223
Wdr89-S,1.0
Pcdhb13-S,0.75
Dll3-S,0.0
Stk32a-S,1.0
Impdh1-S,0.0
Polr3c-S,0.0
Ctnnbip1-S,0.7354497354497351
Farsa-S,2.0624060150375936
Thop1-S,1.0
Ip6k2-S,0.0
Lmo2-S,1.4839686450174066
Slc39a12-S,0.0
Vps41-S,0.0
AI593442-S,2.5814487477606667
Cdip1-S,0.02666666666666667
Tmem160-S,0.4
Uqcr11-S,3.9147058823529415
Atp5po-S,1.7377777777777779
Ptpn6-S,0.0
Dtx2-S,0.0
Rgl2-S,3.018181818181818
Celf1-S,3.5103535353535356
Mapk8ip2-S,0.0
Dctn2-S,0.0
Ddx31-S,1.5
Saraf-S,3.1250000000000004
Spryd3-S,0.0
Pcdhb7-S,2.25
Snrnp70-S,0.6666666666666666
C230014O12Rik-S,0.0
Epor-S,1.34628312863607
Pmvk-S,5.729432843371462
Pgap4-S,2.173561732385262
mt-Nd1-S,0.0
Rundc3a-S,0.34615384615384615
Mapt-S,0.8333333333333333
Osbpl8-S,0.3506493506493507
Id4-S,4.55393204576641
Gfra2-S,1.070687464709203
Ly6e-S,0.2857142857142857
Gad2-S,0.20512820512820512
Acot7-S,4.326536513881713
Gucy1a1-S,0.0
Arx-S,0.0
Mturn-S,0.0
Strip2-S,2.5039072039072034
Ywhag-S,0.0
Gm5093-S,0.0
Snai3-S,0.0
Zdhhc18-S,0.0
Eif1b-S,2.004611644394253
Cbln2-S,0.0
Fchsd2-S,0.25
Gclc-S,3.37691746659138
Sgsm1-S,0.0
Trp53bp1-S,0.30000000000000004
Fbxo28-S,1.6557455687251084
Crlf1-S,0.0
Gabra4-S,3.9159948797332715
Elavl2-S,0.0
Oxr1-S,0.0
Rsrp1-S,0.23809523809523808
Scn4b-S,1.448935196497116
Abhd2-S,0.0
Hey1-S,4.1703381007178475
Sugp1-S,1.4253164556962026
Parm1-S,0.0
Rapgef5-S,0.02531645569620253
Elapor2-S,0.0
Syne2-S,0.0
Pgam1-S,0.0
Pabpn1-S,1.43859649122807
Niban1-S,0.03125
Slc35e2-S,0.0
Firre-S,0.3333333333333333
Rps5-S,0.0
Mrpl30-S,0.3333333333333333
Plekhj1-S,0.3333333333333333
Nars2-S,0.0
Stk19-S,0.5526315789473684
Trnt1-S,0.0
Zbtb40-S,1.028169014084507
Dennd6b-S,3.0
Sike1-S,4.0
Inha-S,2.0
Adcy2-S,0.0
Lpin2-S,0.0
Mkrn1-S,1.7672391448707232
Ift122-S,0.0
Hes6-S,5.760242525505685
Macroh2a1-S,3.0256410256410255
Pdlim3-S,0.038461538461538464
Timm17a-S,0.34615384615384615
Gm10699-S,0.0
Gm26881-S,1.0
Fli1-S,0.0
Amigo2-S,1.0
Ptk7-S,1.4089837400803846
Ano2-S,0.0
Atxn10-S,0.0
Pdia5-S,0.0
Kcnq5-S,1.2909774436090227
mt-Cytb-S,2.122067162856636
Mrps18c-S,0.0
Tiam2-S,1.7417710944026734
Cmas-S,0.0
Adra2a-S,0.0
Wdr17-S,2.2650556801872583
Galnt13-S,0.0
Ccdc177-S,0.0
Ebag9-S,0.0
Acadvl-S,0.6333333333333333
Smyd4-S,0.25915195301645133
Hs1bp3-S,0.0
Mrpl58-S,0.4
Efl1-S,1.4
Cxcl16-S,0.0
Sh3d19-S,2.090909090909091
Samd14-S,0.0
Tspear-S,0.0
P3h2-S,0.0
Lrrc8b-S,0.0
Utrn-S,2.389809529584398
Casq2-S,0.014084507042253521
Isl1-S,0.0
Sez6l-S,4.218750000000002
4833418N02Rik-S,1.6127196333078684
Pcdhga6-S,2.068108974358974
Fyn-S,1.0
Zfp523-S,0.0
Tnks-S,0.0
Fbxo25-S,0.0
Egfem1-S,3.0
Smpdl3a-S,0.5
Bltp3b-S,2.9220779220779223
Mrnip-S,0.0
Cfap54-S,0.0
Ccdc30-S,0.0
Gm9930-S,1.0
Copg1-S,0.0
Nmnat3-S,3.325418733313471
Kctd1-S,0.0
Fam13b-S,1.0
Manbal-S,0.8026315789473684
Ap1ar-S,0.7978696741854636
Micu1-S,1.9999999999999991
Polr1g-S,0.0
Pld5-S,0.0
Zfp389-S,0.0
Slc1a4-S,0.09375
Cep63-S,2.09375
Spns2-S,2.0
Ip6k1-S,2.0
Ndufa13-S,0.8294117647058823
Lamtor4-S,1.2380952380952381
Uqcr10-S,5.264705882352941
Bend5-S,0.0
Cntnap4-S,4.202954398542634
Efhd2-S,1.0
Mfsd6-S,0.0
Mtx3-S,0.16498474722158935
Adgra1-S,0.0
Entpd3-S,0.0
Hhip-S,0.0
Zpbp-S,0.0
Zfp617-S,0.0
Ncln-S,0.0
Slc36a1-S,0.1038961038961039
Lca5l-S,0.025974025974025976
Itpr3-S,1.0
Map2k6-S,0.9999999999999989
Rps6-ps1-S,0.0
Sntg2-S,0.0
Gpr180-S,2.3292991535069
P2ry14-S,1.5
Polg2-S,0.0
Hapln3-S,1.0
Tox-S,0.0
Greb1l-S,0.0
Fam241a-S,0.4654160654160655
Acin1-S,0.06944444444444445
Snx16-S,0.0
Otulinl-S,1.7763888888888888
Gm16339-S,1.0625
Vrk1-S,0.01818181818181818
Ccno-S,0.0
Prnp-S,1.0
Galnt16-S,0.0
Mhrt-S,1.5999999999999999
Gm42600-S,0.4
Slc25a29-S,0.0
Gm42722-S,0.0
Ppp1r13b-S,0.0
Alg5-S,0.0
Tpmt-S,0.0
Dtx4-S,0.0
Sema4d-S,0.0
Mapre2-S,1.0
Zfp346-S,0.0
Ndufs6-S,1.8
Slfn8-S,0.8
Arhgef28-S,4.149305555555555
Mafa-S,1.0
Insl5-S,1.0
Rgs2-S,0.9956709956709957
Nid2-S,0.0
Lca5-S,0.0
Smurf1-S,0.0
Slc25a30-S,0.0
Cenpq-S,1.0
Tob2-S,0.0
Pdpk1-S,0.0
Serpina9-S,0.07792207792207793
Col4a2-S,0.0
Rad51ap2-S,1.0303030303030303
6030458C11Rik-S,0.0
Elmod2-S,0.0
Tmem191-S,0.0
Traip-S,1.0947391688771
Thrsp-S,0.0
Stambpl1-S,0.4444444444444444
Snx7-S,0.0
Cog4-S,0.0
Tmem130-S,0.40270372901951845
Nkx2-9-S,0.18181818181818182
Gm37397-S,0.0
Nit2-S,0.07290803645401822
Gdpd1-S,0.3333333333333333
Ngef-S,0.0
Rps6ka3-S,0.0
