node,BiBC
Pqbp1-C,80.32527714730058
Cog8-C,343.93674097995415
Aqp11-C,0.0
Samd14-C,1987.7613217573214
Dhx36-C,154.83706330339027
Inpp5a-C,5.7540210302172285
Pebp4-C,245.9999999999953
Slc25a13-C,295.6973381842135
Rpn2-C,335.7147169957259
Fam13b-C,198.58640551083639
UNKNOWN_158-C,516.3514566300302
Cep95-C,0.1889079577441529
Plcb4-C,2676.213985548635
Nol8-C,617.5659963258918
Dstn-C,510.1301177224729
Itch-C,792.4874045683201
Zic2-C,479.0174632742758
Fxr1-C,48.99219682414054
Gxylt1-C,90.70012126292009
Mansc4-C,550.0995691562604
Setbp1-C,24.967744094147236
Mpp7-C,570.5064615698639
Kpna3-C,21.969039467794605
Ube2q2-C,340.7018071659946
Shoc2-C,315.03879540459695
4930412C18Rik-C,246.00000000000304
Mrpl28-C,493.17663817659354
Hdgfl3-C,0.0
Hmces-C,761.8685065475028
Kin-C,491.999999999994
Gm38380-C,583.7218037414016
Xpc-C,14.756568016522742
Nfyb-C,105.71609857906184
Net1-C,0.0
Cep57-C,494.68551575482365
Cfap46-C,0.0
Tmem167-C,0.0
Rora-C,1356.221575024117
Smim10l1-C,17.56726411190297
4921504A21Rik-C,145.6757452713986
Gsk3b-C,143.85817917442816
Cltb-C,459.926867167313
Gm43339-C,189.2433008340924
Suz12-C,2789.4484796158126
Ctdspl2-C,36.88365507176375
Ccdc18-C,0.8032852656458261
Brd4-C,573.5721258831048
Camk1d-C,0.5317257249765258
Ccar1-C,693.5659842821335
Prkaca-C,609.7891819250974
Bhlhe41-C,496.00300249078094
Zfp358-C,304.12456170621186
Arl2bp-C,0.0
Acbd4-C,4075.4770778799966
Cyyr1-C,1086.7926996599772
Tmem203-C,116.40716767919231
Msh2-C,1657.9302049060489
Pdlim5-C,375.09339798583966
Pycr2-C,546.3579887124223
Scg5-C,259.57301323163983
Ddb1-C,364.9561821465826
Igfbp2-C,1165.9749247417594
Opa1-C,354.955675450969
Zfp219-C,0.0
Crygn-C,0.948362997143485
Ccnd1-C,16.92662261587945
Thra-C,208.1878157879491
Zfp768-C,159.19036900141705
Ramac-C,5.4332971443068665
Ganab-C,1801.3476715716508
Wrn-C,0.0
Ddit4-C,2855.977915553903
Dusp1-C,0.0
Mterf4-C,0.0
Clec14a-C,73.73843232210564
Aasdhppt-C,0.0
Dlgap4-C,0.653515050573874
Ilkap-C,0.0
Krt23-C,491.99999999999943
Rnasel-C,245.99999999999955
Smyd2-C,878.6750157910277
Emc10-C,880.7616000545664
Dcxr-C,246.0
