node,BiBC
Ro60-C,226.12475305696728
4930556M19Rik-C,271.0597592430358
Smim15-C,858.3382485480375
Npepps-C,11920.791209950741
Pten-C,164.00848777976276
Tagln2-C,199.3365987311674
Sufu-C,0.0
Chmp4c-C,0.0
Zfp383-C,647.9999999999905
Zfp975-C,940.3445656054139
Ppp1r12a-C,1233.7868798547306
Ubl3-C,429.22958081528174
Kras-C,34.38484221490162
Papss1-C,0.0
Bhmt2-C,1462.6672729165566
Gas6-C,1223.9955287058135
Amfr-C,1829.5164606833293
Prxl2c-C,781.2669777580393
Tceanc-C,1295.999999999921
Erbin-C,644.2858395088633
Fn3krp-C,18.767150976496044
Pqbp1-C,191.823762460645
Cog8-C,661.5929521681512
Aqp11-C,0.0
Samd14-C,4077.0795367810965
Dhx36-C,344.1488507439824
Inpp5a-C,2.3231778111110577
Pebp4-C,246.03560275214193
Slc25a13-C,669.0314852664201
Rpn2-C,828.4442654614887
Fam13b-C,436.2212331724624
UNKNOWN_158-C,857.7397922645198
Cep95-C,14.877780024979726
Plcb4-C,4329.144039706717
Nol8-C,232.39376370424463
Dstn-C,472.4440791107984
Itch-C,7872.941699701861
Zic2-C,174.64213505327223
Fxr1-C,160.1344152706907
Gxylt1-C,156.09176216966176
Mansc4-C,1432.417850410511
Setbp1-C,719.6868053653694
Mpp7-C,1390.9336642484966
Kpna3-C,68.28950159134914
Ube2q2-C,809.0906554231003
Shoc2-C,445.1009909035588
4930412C18Rik-C,647.999999999921
Mrpl28-C,1295.9999999999143
Hdgfl3-C,0.0
Hmces-C,2045.2668280877808
Kin-C,1295.999999999983
Gm38380-C,1309.011736301768
Xpc-C,47.424911388186736
Nfyb-C,238.45425259617963
Net1-C,0.0
Cep57-C,52.171757675868726
Cfap46-C,0.0
Tmem167-C,0.0
Rora-C,1123.8475717485312
Smim10l1-C,32.12187062322234
4921504A21Rik-C,848.9131768551101
Gsk3b-C,286.97359696492487
Cltb-C,317.33943692407456
Gm43339-C,32.80713058779372
Suz12-C,2581.1397863304533
Ctdspl2-C,69.85138547925106
Ccdc18-C,2.460228852620716
Brd4-C,2286.576739763445
Camk1d-C,0.45108447817640285
Ccar1-C,5098.397335543923
Prkaca-C,1070.4216426888324
Bhlhe41-C,1297.0893087034615
Zfp358-C,1320.247745258392
Arl2bp-C,0.0
Acbd4-C,2242.053753886367
Cyyr1-C,2835.2667680300883
Tmem203-C,466.469357695908
Msh2-C,444.5229306205179
Pdlim5-C,1542.3433185895544
Pycr2-C,740.5105138957323
Scg5-C,651.6749920097342
Ddb1-C,553.2950576586131
Igfbp2-C,5209.496966519642
Opa1-C,1126.3501470200456
Zfp219-C,0.0
Crygn-C,1.34617974565343
Ccnd1-C,63.17269674152323
Thra-C,448.81064663281154
Zfp768-C,759.9428131334264
Ramac-C,2.7159298260803375
Ganab-C,2226.4575727574356
Wrn-C,0.0
Ddit4-C,1804.921163321089
Dusp1-C,0.0
Mterf4-C,0.0
Clec14a-C,213.3595467271453
Aasdhppt-C,0.0
Dlgap4-C,30.810364832033425
Ilkap-C,0.0
Krt23-C,1296.5058798103303
Rnasel-C,647.999999999999
Smyd2-C,2169.4954961799112
Emc10-C,1851.3016109597258
Dcxr-C,647.9999999999919
Tmem87a-C,0.0
Mospd3-C,647.9999999999595
Nek8-C,1366.945236093474
Acacb-C,3114.5055026347773
Gpaa1-C,3239.299477505597
Gprc5c-C,2749.465040997736
Rpp30-C,952.1945641321488
Iqcc-C,0.0
Nup214-C,1816.592375129
Pcgf5-C,43.14243305348552
Grpel1-C,1479.797984475162
Gm15675-C,1057.04934725929
Afg3l1-C,2440.4266842492025
Ube3c-C,0.0
Dynll1-C,1074.8393143850687
Igfbp6-C,0.0
Cspg5-C,654.739743105185
Cbarp-C,39.253176773444906
Klc1-C,0.0
Ap3s2-C,1304.8958251508443
Aldh9a1-C,44.138456933256656
Heatr3-C,71.2482594202134
Zfp36l2-C,3178.8718679228837
Psmd8-C,282.80140415783137
Atp5me-C,1378.2841085763782
Repin1-C,0.0
mt-Cytb-C,647.999999999841
Prpf6-C,1948.3786641386419
Ints11-C,0.0
Adcy9-C,0.0
Map3k5-C,1943.9999999996805
Sin3a-C,627.862488612159
Stag2-C,669.179517660152
Klf3-C,165.18608468042854
Slc17a5-C,941.1919516277034
Pknox2-C,0.0
Klhl18-C,647.9999999999984
Mrps24-C,326.89960692289685
Synm-C,90.39582181489939
Gin1-C,11.466420255320154
Dbndd1-C,680.8520580307655
Dctn2-C,1919.2543614843746
Scp2-ps2-C,0.0
Rhob-C,1810.6577679790585
Fzr1-C,129.8548685465454
Ide-C,3263.7891439032524
Ppp1r1b-C,8.383468382282796
Ppp5c-C,1295.999999999979
Ncaph2-C,0.0
4632415L05Rik-C,5.067889855411947
Imp3-C,1954.550188653519
Npat-C,44.670225760749666
Spata13-C,143.9859671652866
Mrpl17-C,721.2468754897391
Dynlt2b-C,2845.669956580544
Adck2-C,167.4125822397126
Ric3-C,669.1933355207951
Phf1-C,1295.9999999999432
Gm12346-C,649.1449214842223
Suclg2-C,811.9027722283456
Gmppa-C,0.0
Jph1-C,551.3407439242902
Iba57-C,0.0
Nfe2l2-C,70.09215121482347
5730455P16Rik-C,44.66643364116197
Stxbp4-C,329.408152101151
Emd-C,58.987641378071466
Birc2-C,1566.5493093855043
Irak3-C,1714.7504043057218
Zbtb37-C,154.60101537097222
Ccdc148-C,230.1168539182122
Secisbp2l-C,89.70401490658548
Flcn-C,583.1897451468252
Shfl-C,3316.881963651063
Atn1-C,0.0
9530026P05Rik-C,134.0312382389541
Gsta4-C,696.490120238189
Cdc14a-C,294.0576722199384
Ano8-C,0.0
Lmtk3-C,0.0
Sec62-C,798.0752366055372
Recql5-C,120.8059100873846
Mfsd3-C,0.08608058608058608
B130034C11Rik-C,30.804843503197944
Fhl1-C,0.0
Cables2-C,647.9999999999878
Hcn3-C,0.0
Ppfibp1-C,1234.7583240406248
1700125H03Rik-C,16.233024820787012
Zfp322a-C,32.19573883376215
Tsc22d1-C,0.0
Telo2-C,14.78664705802188
Copg1-C,523.0860577785103
Slc29a4-C,647.9999999999993
Atp7a-C,0.0
Tax1bp3-C,0.8136140994859483
Tnfrsf1b-C,647.9999999999606
Cnnm4-C,1.5159352829706976
Nsg2-C,614.8289161377921
Foxk2-C,0.0
Slc25a20-C,680.8721243747646
Pfas-C,0.0
Psmg3-C,12.23471506884555
Adprh-C,289.9085996189413
Ptges2-C,60.86765605912768
Ndufs3-C,259.65698096505133
Ikzf5-C,0.0
Rnf187-C,16.37865360033839
Dhx9-C,0.0
Ruvbl1-C,0.4138877176520893
Gpr19-C,0.0
Gm19817-C,647.9999999999998
Pmm2-C,0.0
Tomm34-C,0.0
Inpp4a-C,647.9999999999784
S100a8-C,0.0
Mtap-C,23.08286164369834
Stat3-C,647.9999999999874
Brd2-C,0.0
Aldh1l1-C,0.0
Fhod3-C,0.0
Rgs7-C,650.0105386186193
Scrib-C,10.531403923222525
Dync2li1-C,14.599258439939067
Magix-C,57.426332822938505
Slc25a16-C,987.4675375621152
Ccpg1-C,312.94108735455933
Bcat1-C,5.187260744907861
Zfp654-C,1062.7120795590984
Ola1-C,7.219126732443953
Fance-C,0.0
Cerkl-C,1217.064101396612
Fchsd2-C,72.39273182280067
Vangl1-C,1992.6719282898493
Jmjd4-C,647.9999999999966
Btg1-C,1659.643735755487
Atp5mg-C,0.0
Kpna4-C,0.0
Topbp1-C,0.0
4933439K11Rik-C,647.9999999999914
