node1,node2
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--F",N-Acetylaspartic acid-F
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--F","Phenol, 2,4-bis(1-methyl-1-phenylethyl)--F"
"3,4,5-Trimethoxyamphetamine-F",2-Ethyl-1-butanol-F
"3,4,5-Trimethoxyamphetamine-F",2-Pyrrolidone-5-carboxylic acid-F
"3,4,5-Trimethoxyamphetamine-F",Curcumin-F
"3,4,5-Trimethoxyamphetamine-F",Lactic acid-F
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","2,5-Dimethoxybenzhydrazide-F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","2-Cyclohexen-1-one, 3-methyl--F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal-F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester-F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","Benzoic acid, methyl ester-F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",DL-Glyceraldehyde-F
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F","Erythrono-1,4-lactone-F"
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",Mevalonolactone-F
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-F",Picolinic acid-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",1-(Cyclohexylmethyl)-4-piperidinylamine-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",2-Ethylhexanoic acid-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Butyric Acid-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Heptylamine-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Hexanoic acid-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Isobutanol-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Pentanoic acid-F
"1-(2,4-Dimethoxyphenyl)-propan-2-one-F",Urea-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",2-Furoic acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F","3,5-Dimethylphenol-F"
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Benzoic Acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Glycolic acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Heptanoic acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Isonicotinic Acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Isopropylamine-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Nonanoic acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Propanoic acid-F
"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine-F",Salsoline-F
