brain_name,direction_brain,type_brain,CSF_name,direction_CSF,type_CSF,VECPAC r,LPS r,DSS r,Pooled r,Consistent,within_model_sign,predicted_effect_sign,within_model = pooled r,within-model = predicted,pooled = predicted,all_signs_agree
ENSMUSG00000026087-B,1.0,RBN,2-Ethyl-1-butanol,-1.0,CSF,,1.0,,1.0,True,1.0,-1.0,True,False,False,False
ENSMUSG00000026087-B,1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026087-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026087-B,1.0,RBN,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,1.0,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,L-Tyrosine,-1.0,CSF,1.0,0.8207826816681233,,0.8773666603699838,True,1.0,-1.0,False,False,False,True
ENSMUSG00000026096-B,1.0,RBN,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026096-B,1.0,RBN,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,6-Nitroveratryl alcohol,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026097-B,1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-B,1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-B,1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026197-B,1.0,RBN,L-Val-L-Leu,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026197-B,1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026260-B,-1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026260-B,-1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026260-B,-1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026260-B,-1.0,RBN,Guanosine,-1.0,CSF,,0.7999999999999999,1.0,0.9221722216732094,True,1.0,1.0,False,True,False,False
ENSMUSG00000026260-B,-1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026260-B,-1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026315-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026315-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026315-B,1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026315-B,1.0,RBN,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,Isosorbide,,CSF,1.0,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026418-B,-1.0,RBN,Octadecanoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026473-B,1.0,RBN,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026504-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026504-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026504-B,1.0,RBN,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026514-B,-1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026514-B,-1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026514-B,-1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026514-B,-1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026514-B,-1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,Azelaic acid,-1.0,CSF,-0.5,-0.9276336570439176,-0.5,-0.8701807952199048,True,-1.0,1.0,False,False,False,True
ENSMUSG00000026553-B,-1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026553-B,-1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,"3,3-Dimethylacrylic acid",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",,CSF,-0.5,-0.8823529411764706,-1.0,-0.8247800529104845,True,-1.0,,False,False,False,True
ENSMUSG00000026628-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026628-B,1.0,RBN,Synephrine,,CSF,-1.0,-0.3970588235294118,-0.8660254037844387,-0.8303938767900017,True,-1.0,,False,False,False,True
ENSMUSG00000026628-B,1.0,RBN,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026630-B,1.0,RBN,Sulindac,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"3,3-Dimethylacrylic acid",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,1.0,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,-1.0,CSF,,0.9276336570439176,,0.912141875543738,True,1.0,-1.0,False,False,False,True
ENSMUSG00000026788-B,1.0,RBN,Glabridin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026788-B,1.0,RBN,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000026893-B,1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027193-B,-1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027193-B,-1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027193-B,-1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027193-B,-1.0,RBN,Azelaic acid,-1.0,CSF,-1.0,-0.6377481392176932,-0.5,-0.8421104469870047,True,-1.0,1.0,False,False,False,True
ENSMUSG00000027193-B,-1.0,RBN,L-(+)-Threose,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027193-B,-1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,2-Norbornanemethanol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,4-tert-Butyldimethylsiloxy-3-penten-2-one,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,Adipoyl-L-carnitine,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,"Benzene, 1-ethyl-3,5-dimethyl",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027208-B,1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,Aniline,-1.0,CSF,1.0,0.7714285714285715,0.5,0.8491280340452296,True,1.0,-1.0,False,False,False,True
ENSMUSG00000027318-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027318-B,1.0,RBN,Lupinine,,CSF,,0.8999999999999998,,0.9642857142857144,True,1.0,,False,False,False,True
ENSMUSG00000027318-B,1.0,RBN,L-Val-L-Leu,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,L-Ornithine,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027331-B,1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027339-B,-1.0,RBN,Tyr-Val,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,1.0,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,Sulindac,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027356-B,-1.0,RBN,Tyr-Val,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,2-Norbornanemethanol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027377-B,1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027663-B,-1.0,RBN,L-Threonine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,"3,4-Dihydroxybenzaldehyde",,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,Chlorobenzilate ,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027673-B,1.0,RBN,L-Glutamic acid,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,3-(4-Methoxyphenyl)coumarin,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,L-Glutamic acid,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,L-Val-L-Leu,,CSF,,-1.0,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027714-B,1.0,RBN,Octadecanoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027782-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027782-B,1.0,RBN,Chlorobenzilate ,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027782-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,2-Aminoquinolin-8-ol,,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,cis-2-Decenoic acid,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000027849-B,1.0,RBN,L-(+)-Threose,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,"1,2-Bis(trimethylsiloxy)cyclohexene",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,"13-Docosenamide, (Z)",,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,2-Norbornanemethanol,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,Isosorbide,,CSF,-1.0,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,L-Threonine,,CSF,,1.0,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,Luciferin,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000028044-B,-1.0,RBN,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,CSF,0.5,0.8406680016960503,,0.8675889534567239,True,1.0,-1.0,False,False,False,True
ENSMUSG00000028082-B,-1.0,RBN,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028082-B,-1.0,RBN,"2,4-Dimethoxybenzaldoxime",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028082-B,-1.0,RBN,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",,CSF,,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028082-B,-1.0,RBN,Diclofenac,,CSF,,,,-1.0,True,-1.0,,True,False,False,False
ENSMUSG00000028082-B,-1.0,RBN,Isosorbide,,CSF,1.0,,,1.0,True,1.0,,True,False,False,False
ENSMUSG00000028082-B,-1.0,RBN,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,CSF,,,,-1.0,True,-1.0,,True,False,False,False
