Gene,Metabolite,Pooled r,Pooled p,Pooled FDR
ENSMUSG00000018372,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",0.1043956043956044,0.7343037452877026,0.8156703411204475
ENSMUSG00000018372,Butylated Hydroxytoluene,-0.053954639,0.8370528250155285,0.8861417635552271
ENSMUSG00000018372,"D-(-)-Ribofuranose, tetrakis",0.2764705882352941,0.2999421284923735,0.5100044800601925
ENSMUSG00000018372,"D-Psicofuranose, pentakis",0.1266569856661927,0.6401982860405846,0.7514856119148432
ENSMUSG00000018372,"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.216783217,0.4985559855241885,0.6551825186318364
ENSMUSG00000018372,"N,O-Bis(trimethylsilyl)carbamate",-0.251748252,0.429918785,0.6061638462175094
ENSMUSG00000018372,Pyroglutamic acid,0.041958042,0.8969858708195542,0.9275189980744148
ENSMUSG00000018372,Trimethylsilyl oct-2-enoate ,0.3323529411764706,0.2084998279822084,0.4350423421383916
ENSMUSG00000018707, 5-Hydroxyhexanoic acid,-0.176017708,0.5472241137825169,0.6899844895537298
ENSMUSG00000018707,"2,5-Dimethoxymandelic acid",-0.228571429,0.4125661704963603,0.5932151443510333
ENSMUSG00000018707,Allylescaline ,-0.430410872,0.084599858,0.3104201659367311
ENSMUSG00000018707,Benzyl alcohol,-0.052728397,0.8407111730541024,0.888933159
ENSMUSG00000018707,L-Tryptophan,-0.265684466,0.3026908532134573,0.5131208301585983
ENSMUSG00000018707,"L-Tryptophan, N-acetyl-1",-0.182352941,0.499074857,0.6553054012588222
ENSMUSG00000018707,Neostigmine ,-0.635294118,0.008182065,0.1551903535366335
ENSMUSG00000018707,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",0.3193525515051036,0.2279408831704286,0.4521709789119157
ENSMUSG00000018707,Trimidox,0.027472527,0.929011729,0.94998843
ENSMUSG00000018983,4-Hydroxybenzoic acid,-0.15695895,0.5474319401810505,0.6900644393151381
ENSMUSG00000018983,Cholesterol,0.030656045,0.9070209593741644,0.934671966
ENSMUSG00000018983,L-Glutamic acid,-0.038060167,0.8846914473666467,0.9194919630617868
ENSMUSG00000018983,Tributyl acetylcitrate,-0.023564065,0.9309722971812796,0.9509652937535648
ENSMUSG00000019080,1-Aminocyclopropanecarboxylic acid,0.047882217,0.855198696,0.8992092300293802
ENSMUSG00000019080,"2,5-Dimethoxy-4-methylamphetamine",0.1378474328152507,0.5977785234974351,0.7242794990730985
ENSMUSG00000019080,"3-Hydroxy-2,3-dihydromaltol",0.244297344,0.3618491054055737,0.5579161353179488
ENSMUSG00000019080,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",0.4730292428880248,0.064239378,0.2820639861104543
ENSMUSG00000019080,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",0.1415935364025914,0.6009191469257024,0.7263873844817231
ENSMUSG00000019080,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.2132352941176471,0.4112256782090655,0.592203567
ENSMUSG00000019080,4-Hydroxybenzoic acid,-0.171568627,0.5102663098717943,0.6636569843402798
ENSMUSG00000019080,5-Hydroxyquinoline,0.069705122,0.8050279563340826,0.8647264785205186
ENSMUSG00000019080,"6,8-Dioxapentadecane",0.031890743,0.9258397000680176,0.947430107
ENSMUSG00000019080,Allylescaline ,0.5272839740308995,0.029626045,0.2221356086624805
ENSMUSG00000019080,Arachidonic acid,0.093251604,0.7218577231827907,0.8067805977901332
ENSMUSG00000019080,"cis-4,5-Dihydroxy-o-dithiane, 2O-",0.062576734,0.8114228070999333,0.8691121060665771
ENSMUSG00000019080,Desmosterol,0.3408952204199769,0.1805661669935125,0.4105255984521243
ENSMUSG00000019080,Isofucosterol,0.2158185568126472,0.4054457757961416,0.5871851262293895
ENSMUSG00000019080,L-Isoleucine,-0.360825134,0.1697492453577092,0.4003925890212397
ENSMUSG00000019080,Methyl aminoacetate,0.1765788192103478,0.4977999008872272,0.65502686
ENSMUSG00000019080,"N,O-Bis(trimethylsilyl)carbamate",0.4545454545454546,0.1376579163477294,0.3708208899175275
ENSMUSG00000019080,"Propanetriol, 2-methyl-",0.3592888474210548,0.1566678215687287,0.3894216406124628
ENSMUSG00000019080,Propylamine,0.1733691487632913,0.5366331259536954,0.6820895149850196
ENSMUSG00000019080,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.1048951048951049,0.7456094809807079,0.8240273262684485
ENSMUSG00000019080,Trisaminol,-0.034313725,0.8959808104551743,0.9272694795763156
ENSMUSG00000019088,L-Methionine,-0.213235294,0.4112256782090655,0.592203567
ENSMUSG00000019088,Palmitelaidic acid,-0.208977246,0.4373136012947227,0.610839955
ENSMUSG00000019088,Phenylpropanolamine,-0.046204648,0.8753664744236946,0.9131768443200822
ENSMUSG00000019088,Xylazine,0.1705522756237267,0.5128129103907889,0.6649919725114658
ENSMUSG00000019173, 5-Hydroxyhexanoic acid,-0.567657109,0.03422467,0.2318504206944824
ENSMUSG00000019173,2-Amino-4-methylphenol,-0.046153846,0.8755025376321142,0.9131768443200822
ENSMUSG00000019173,"2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",-0.272339369,0.2902789915515394,0.5032607263119999
ENSMUSG00000019173,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",0.072111866,0.7907058367913973,0.8550485579301508
ENSMUSG00000019464,4-Hydroxybenzaldehyde,0.1446965324084794,0.5795198739940172,0.7110287450732605
ENSMUSG00000019464,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",0.6171783786959321,0.008305238,0.1558184485010184
ENSMUSG00000019464,L-Aspartic acid,0.5861435804343488,0.013408066,0.1780205308344496
ENSMUSG00000019464,Picolinic acid,0.2696078431372549,0.2953357994714052,0.5071700722958132
ENSMUSG00000019464,Trimethylsilyl oct-2-enoate ,0.1705882352941176,0.527609769,0.6755810671336873
ENSMUSG00000019647, 5-Hydroxyhexanoic acid,0.3630365233114601,0.20203107,0.4293645473491247
ENSMUSG00000019647,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.263966071,0.3059463166807094,0.5158217829329326
ENSMUSG00000019647,2-Naphthol,0.029429803,0.9107258850503236,0.9370435112530696
ENSMUSG00000019647,4-Methoxyphenol,0.1642156862745098,0.5288225629141268,0.676070362
ENSMUSG00000019647,Allylescaline ,0.042918463,0.8700831475415423,0.9098864615469944
ENSMUSG00000019647,"Ethanol, 2-(9-octadecenyloxy)-",0.3706293706293707,0.2356210035126457,0.4581442192976578
ENSMUSG00000019647,Phloroglucinol,0.5004470273579544,0.057440004,0.2728479246817024
ENSMUSG00000019699,"1-(2,4-Dimethoxyphenyl)-propan-2-one",0.170502333,0.5278208002319478,0.6757710447229401
ENSMUSG00000019699,1-Cyclopentylethanol,0.060338501,0.824331718,0.878157982
ENSMUSG00000019699,2-Methylglutaconic acid,0.2377450980392157,0.3581713999163028,0.5545813384109134
ENSMUSG00000019699,"2,5-Dimethoxybenzhydrazide",0.2132352941176471,0.4112256782090655,0.592203567
ENSMUSG00000019699,"3-Buten-2-one, 3-trimethylsilyloxy-",0.046568627,0.8591333762840925,0.902065996
ENSMUSG00000019699,Allylescaline ,0.7026365514411755,0.001658175,0.096579367
ENSMUSG00000019699,Neostigmine ,0.088235294,0.7452220943671326,0.8238736035322322
ENSMUSG00000019699,Propylamine,0.071492432,0.8001207708257903,0.8617881176958982
ENSMUSG00000019699,"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",0.024509804,0.9256077760199252,0.9473276158776542
ENSMUSG00000019897,(CH3)2C=NC2H558,0.075980392,0.7719448512425434,0.8419584086373448
ENSMUSG00000019897,2-Naphthol,0.2611895034153061,0.3112502000421727,0.5190230643659797
ENSMUSG00000019897,4-(Trimethylsilyoxy)-3-penten-2-one,0.042918463,0.8700831475415423,0.9098864615469944
ENSMUSG00000019897,Cholesterol,0.017156863,0.947890882,0.961825325
ENSMUSG00000019897,"D-Isoleucine, N-acetyl-",0.6127450980392157,0.008919495,0.1594354667297594
ENSMUSG00000019897,"Dodecanamide, N-(2-hydroxyethyl)-",-0.614705882,0.011279474,0.1682986486318659
ENSMUSG00000019897,Dodecanoic acid,0.022091335,0.9352777599534964,0.9534275601530032
ENSMUSG00000019897,"Guanidine, N,N-dimethyl-",0.196681937,0.449284574,0.6201231032166775
ENSMUSG00000019897,Levulinic acid,0.3928797331516577,0.118759353,0.3504204406748625
ENSMUSG00000019897,Xylazine,0.3128836711082757,0.2214115122638379,0.4465383828943297
ENSMUSG00000019907,12-Oxooctadecanoate,0.071492432,0.8001207708257903,0.8617881176958982
ENSMUSG00000019907,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.047093464,0.8625034513002978,0.9045656348126632
ENSMUSG00000019907,"D-Isoleucine, N-acetyl-",0.056372549,0.8298485835353617,0.8815854645150907
ENSMUSG00000019907,Neostigmine ,0.1323529411764706,0.6251064291516133,0.7414968002341183
ENSMUSG00000019933, 5-Hydroxyhexanoic acid,-0.382838515,0.1766777871929739,0.4069682295831202
ENSMUSG00000019933,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene",-0.071428571,0.816628041,0.8725803111866148
ENSMUSG00000019933,"1,5-Anhydroglucitol",-0.425760967,0.1135790915571934,0.3450244854514855
ENSMUSG00000019933,Allylescaline ,-0.474555577,0.054261611,0.2673476721694816
ENSMUSG00000019933,"D-Psicofuranose, pentakis",0.2783508173361678,0.2965317823696679,0.5082428186553942
ENSMUSG00000019933,Xylazine,0.1595093225257876,0.5408587671340273,0.6853773005682721
ENSMUSG00000019971,Cholesterol,-0.421568627,0.091912629,0.3191292088263847
ENSMUSG00000019971,Cyclobutanol,-0.1,0.7698749998921366,0.8411408787789483
ENSMUSG00000019971,Hexanedioic acid,0.1795438308001043,0.5058213200792159,0.6605845735070256
ENSMUSG00000019971,L-Glutamic acid,0.2233130515361026,0.3889258180759009,0.5769480782379566
ENSMUSG00000019971,Neostigmine ,0.4382352941176471,0.089530032,0.3164329712940067
ENSMUSG00000019971,Trimethylsilyl oct-2-enoate ,-0.288235294,0.2789844597370832,0.4940673245753624
ENSMUSG00000020074, 5-Hydroxyhexanoic acid,0.5984602081255584,0.023759215,0.2091159962677276
ENSMUSG00000020074,"1-Phenyl-1,2-ethanediol",0.011049742,0.966427007,0.9746247216547596
ENSMUSG00000020074,"Acetamide, N,N-diethyl-",0.2976650031954209,0.2459013369833998,0.4678603247451106
ENSMUSG00000020074,L-Ornithine,-0.045655425,0.8666665389625952,0.9072732206880032
ENSMUSG00000020074,Neostigmine ,0.2235294117647058,0.4052983472827589,0.5871851262293895
ENSMUSG00000020074,"Propanetriol, 2-methyl-",0.358062606,0.1581904252178502,0.3906224739630535
ENSMUSG00000020080, 5-Hydroxyhexanoic acid,0.6740368525675886,0.008207484,0.1551903535366335
ENSMUSG00000020080,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",-0.339483652,0.1824948485029104,0.4120705237680979
ENSMUSG00000020080,5-Hydroxyquinoline,0.044843212,0.8739145122727682,0.9122786022312116
ENSMUSG00000020080,"Benzene, 3-cyclohexen-1-yl-",0.3297512220570208,0.2300377492639321,0.4544166873277174
ENSMUSG00000020102,4-Pyridinol,0.2313846591970993,0.3715521733019971,0.5647980599624677
ENSMUSG00000020102,"Benzoic acid, pentadecyl ester",-0.04575657,0.866373619,0.90715554
ENSMUSG00000020102,"D-(-)-Ribofuranose, tetrakis",0.3244851875892721,0.2201333181339563,0.4456465350413628
ENSMUSG00000020102,"D-Isoleucine, N-acetyl-",-0.181818731,0.4849193306638447,0.6450437969506477
ENSMUSG00000020102,Tartronic acid,-0.218639397,0.4337047932728858,0.6081030379528426
ENSMUSG00000020108, 5-Hydroxyhexanoic acid,-0.677668177,0.00774246,0.1523625662969041
ENSMUSG00000020108,"Cholesta-3,5-diene ",-0.387254902,0.1246063935084054,0.3571299623268242
ENSMUSG00000020108,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",0.001226995,0.996270985,0.9963194681560356
ENSMUSG00000020135,1-Cyclopentylethanol,0.038263439,0.8881158366818847,0.9218456453926922
ENSMUSG00000020135,"3,5-Dimethylpyrazole",0.019145823,0.9438937696073066,0.959261774
ENSMUSG00000020135,Allylescaline ,0.036787254,0.8885249405395965,0.9218456453926922
ENSMUSG00000020135,DL-Phenylalanine,-0.669528023,0.003283597,0.1166731708690696
ENSMUSG00000020219,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-0.69831825,0.002623089,0.1095348942775237
ENSMUSG00000020219,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",0.079646364,0.769363028,0.841077692
ENSMUSG00000020219,4-Pyridinol,-0.006138746,0.9813449259941274,0.9856407027305918
ENSMUSG00000020219,"9H-Fluorene, 9-methylene-",-0.314685315,0.3191387855033045,0.5257952276934742
ENSMUSG00000020219,Benzoic Acid,0.1198570790818881,0.6704923902335926,0.7731804139630618
ENSMUSG00000020219,Dimethyl fumarate,-0.25754238,0.3355560035450888,0.5380071278962589
ENSMUSG00000020219,Pyroglutamic acid,-0.118881119,0.712884219,0.8003689045066085
ENSMUSG00000020219,"Stigmast-5-ene, 3beta-",0.4950980392156863,0.043314417,0.2484258304178398
ENSMUSG00000020219,Trimethylsilyl oct-2-enoate ,0.3470588235294117,0.1878344201062996,0.4162989028261491
ENSMUSG00000020227,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",-0.033394372,0.9059510618932972,0.9338791044742452
ENSMUSG00000020227,Fenitrothion,-0.045965606,0.8609407014865433,0.9036117204633576
ENSMUSG00000020227,L-Lysine,0.2470382984292302,0.374732435,0.5669351003609108
ENSMUSG00000020227,Palmitelaidic acid,0.2195889488720439,0.4138419605468764,0.5941978767150438
ENSMUSG00000020235, 5-Hydroxyhexanoic acid,-0.468647148,0.090972058,0.3185979308237817
ENSMUSG00000020235,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",0.085714286,0.7613341261907667,0.8347038761607194
ENSMUSG00000020235,1-Cyclopentylethanol,-0.529801468,0.034793432,0.2329917732765651
ENSMUSG00000020235,1-Monoacetin,-0.041108149,0.8843484358033111,0.9194546536867996
ENSMUSG00000020235,"1,2-Benzenedicarboxylic acid",0.2611810977008308,0.3470856246681337,0.5466708687791911
ENSMUSG00000020235,"2,5-Dimethoxybenzhydrazide",-0.370098039,0.1436754727309513,0.3764782645925352
ENSMUSG00000020235,"2,5-Dimethoxymandelic acid",-0.360714286,0.1865543741541635,0.4159839484887049
ENSMUSG00000020235,9-Octadecenamide,-0.293706294,0.3541476412329217,0.551558387
ENSMUSG00000020235,Allylescaline ,-0.510116589,0.036433988,0.2358161813223489
ENSMUSG00000020235,"Benzoic acid, methyl ester",-0.790909091,0.003746083,0.1213229580338974
ENSMUSG00000020235,Fenitrothion,0.1251534684433102,0.6322196294202174,0.7459437210117112
ENSMUSG00000020235,Glycolic acid,-0.46625802,0.059224295,0.2755591145671895
ENSMUSG00000020235,Hexanedioic acid,-0.269315746,0.3131305908818494,0.5212720426165274
ENSMUSG00000020235,Hydroquinone,-0.619591585,0.042040066,0.2470823784531318
ENSMUSG00000020235,L-Asparagine,-0.705494505,0.004819558,0.130211306
ENSMUSG00000020235,L-Aspartic acid,-0.248927085,0.3353176589689171,0.537884889
ENSMUSG00000020235,Neostigmine ,-0.355882353,0.1761037380915931,0.4061373287635653
ENSMUSG00000020235,Pipecolic acid,-0.493373142,0.052131759,0.2638680359732049
ENSMUSG00000020235,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.4335664335664336,0.1591057694121953,0.3908420540640351
ENSMUSG00000020235,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-0.375,0.1380348439680485,0.3708208899175275
ENSMUSG00000020235,"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",0.5533481998429446,0.026181102,0.214008723
ENSMUSG00000020235,Trimethylsilyl oct-2-enoate ,0.2941176470588235,0.268846555,0.4867970020657814
ENSMUSG00000020235,Urea,-0.049109967,0.8515240534075414,0.8971884029111351
ENSMUSG00000020248,"1,5-Anhydroglucitol",-0.701253358,0.003579736,0.1201861010997192
ENSMUSG00000020248,2-Heptenoic acid,0.456043956,0.1172830654361449,0.349044267
ENSMUSG00000020248,"2,5-Dimethoxyphenol",-0.375156306,0.1378575382942541,0.3708208899175275
ENSMUSG00000020248,4-Methoxyphenol,-0.367647059,0.1465542917840148,0.379480517
ENSMUSG00000020248,"Benzene, 3-cyclohexen-1-yl-",-0.271428571,0.3277893068411727,0.5325398573449388
ENSMUSG00000020248,Butylated Hydroxytoluene,-0.180257545,0.4887399736920764,0.6476379871522675
ENSMUSG00000020297,1-Cyclopentylethanol,-0.560706554,0.023857646,0.2091289216356547
ENSMUSG00000020297,3-Methylvaleric acid,0.1178571428571428,0.6757115292213043,0.7764103040878416
ENSMUSG00000020297,Benzeneacetic acid,-0.245098039,0.3430466530995852,0.543063825
ENSMUSG00000020297,Benzenepropanoic acid,-0.100073611,0.7123131402394751,0.800352677
ENSMUSG00000020297,L-Glutamic acid,-0.201227145,0.4386604514799522,0.6119174561470877
ENSMUSG00000020297,"Ribonic acid, 2,3,4,5-tetrakis-",0.2123903046038872,0.4296912623333548,0.6061638462175094
ENSMUSG00000020308,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.478527968,0.051998812,0.2638537550255854
ENSMUSG00000020308,3-Hydroxyisovaleric acid,-0.495098039,0.043314417,0.2484258304178398
ENSMUSG00000020308,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",-0.526245033,0.036260954,0.2355680019159531
ENSMUSG00000020308,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.141593536,0.6009191469257024,0.7263873844817231
ENSMUSG00000020308,Allylescaline ,-0.44267329,0.07516865,0.2974486364321625
ENSMUSG00000020308,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-0.19152887,0.4614857234628776,0.62856483
ENSMUSG00000020308,Butylated Hydroxytoluene,-0.068669541,0.7934183933832963,0.8571512355548175
ENSMUSG00000020308,D-Fructose,-0.117994614,0.6634038351393431,0.76839557
ENSMUSG00000020308,Desmosterol,-0.698957826,0.0017967,0.1001323906689083
ENSMUSG00000020308,Indole-5-carboxylic acid,-0.164835165,0.5733464050131383,0.7065844959329962
ENSMUSG00000020308,Isofucosterol,-0.165542643,0.5254511998225158,0.6743183576456739
ENSMUSG00000020308,Methyl aminoacetate,-0.198651172,0.4446656573024008,0.6161574589162276
ENSMUSG00000020308,Nonanal,-0.535867667,0.026612601,0.2149337474675142
ENSMUSG00000020308,p-Toluic acid,-0.123796541,0.6869954200357564,0.7838683032584435
ENSMUSG00000020308,Pantolactone,-0.212400606,0.4131025614630949,0.5938478385467411
ENSMUSG00000020308,"Propanetriol, 2-methyl-",-0.371551265,0.1419870357228321,0.3744496984729071
ENSMUSG00000020308,Propylamine,-0.448615014,0.093488205,0.3221269452712195
ENSMUSG00000020308,Triethanolamine,-0.324954077,0.2031433837870669,0.4303925836463123
ENSMUSG00000020330,"2,4-Decadienal",-0.419841972,0.093392019,0.3218983731384746
ENSMUSG00000020330,Allylescaline ,-0.529242953,0.028916268,0.219639398
ENSMUSG00000020330,"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",-0.393729405,0.1313268126258914,0.3645610006712434
ENSMUSG00000020330,Hexanoic acid,0.2671583337952002,0.2999151493039203,0.5100044800601925
ENSMUSG00000020380,"2',2,3,6'-Tetramethoxychalcone",-0.347048856,0.2050306348008279,0.4325004382986215
ENSMUSG00000020380,"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)-",-0.097562281,0.7192567844053452,0.805081767
ENSMUSG00000020380,Allylescaline ,-0.277130647,0.281535969,0.4969080911027469
ENSMUSG00000020380,"D-Isoleucine, N-acetyl-",-0.105392157,0.6872658389566565,0.7838683032584435
ENSMUSG00000020380,Glyoxime,-0.245300795,0.3782091807276008,0.5694417703930754
ENSMUSG00000020380,"N,O-Bis(trimethylsilyl)carbamate",-0.230769231,0.470531995,0.6345593043702361
ENSMUSG00000020380,p-Toluic acid,-0.024759308,0.9360090189501212,0.9540793743101782
ENSMUSG00000020380,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.111888112,0.729194991,0.8112442170654812
ENSMUSG00000020389,"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",0.1000894054715908,0.7226585968223205,0.8071195495790502
ENSMUSG00000020389,4-(Methoxycarbonyl)phenol,0.3504901960784314,0.1678153336373997,0.3984852048763004
ENSMUSG00000020444,"1,2-Benzenedicarboxylic acid",0.3703047070141916,0.174255279,0.404342676
ENSMUSG00000020444,L-Glutamine,-0.044144705,0.8664020776914338,0.90715554
ENSMUSG00000020444,Neostigmine ,-0.485294118,0.056717714,0.2711788210224509
ENSMUSG00000020444,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",0.2867132867132868,0.3662514605835822,0.5609801530545825
ENSMUSG00000020477, 5-Hydroxyhexanoic acid,-0.653465742,0.01126396,0.1682986486318659
ENSMUSG00000020477,2-Hydroxybutyric acid,0.2464247915811123,0.395723233,0.5810640089453901
ENSMUSG00000020477,"2,2-Diallylpyrrolidine",-0.697040533,0.017133035,0.1902438794239284
ENSMUSG00000020477,3-Amino-2-piperidone,0.029411765,0.9107803991169198,0.9370435112530696
ENSMUSG00000020477,4-Hydroxybenzaldehyde,0.085836926,0.7432426290834048,0.8224649990371022
ENSMUSG00000020477,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",0.360736468,0.15488318,0.3878238142444833
ENSMUSG00000020477,"D-Psicofuranose, pentakis",0.2724597947470425,0.3072940754643128,0.5171642635569661
ENSMUSG00000020477,Desmosterol,-0.07480075,0.7753995672777239,0.8447439255989871
ENSMUSG00000020477,"Ethanol, 2-(9-octadecenyloxy)-",-0.335664336,0.2861229029149875,0.4996252238442017
ENSMUSG00000020477,Phenylalanine,-0.086906626,0.748942685,0.8267590218808627
ENSMUSG00000020477,Picolinic acid,0.026960784,0.9181909009189736,0.942218163
ENSMUSG00000020477,Urea,0.2197671007317085,0.3966958000221451,0.5821948159279822
ENSMUSG00000020491,1-Cyclopentylethanol,0.1751288185673149,0.5165099373439108,0.6675707163226048
ENSMUSG00000020491,"1,2-Benzenedicarboxylic acid",-0.28290074,0.3069309069923591,0.5166931606424006
ENSMUSG00000020491,2-Heptenoic acid,0.4154061701499507,0.1580634335810993,0.3906224739630535
ENSMUSG00000020491,"3-Methyl-2-butenoic acid, tridec-2-ynyl ester",0.1896243291592128,0.4984814730941831,0.6551825186318364
ENSMUSG00000020491,4-Hydroxybenzaldehyde,0.1926380368098159,0.4588455949542961,0.6260503746430535
ENSMUSG00000020491,Allylescaline ,0.1398773006134969,0.5923428353183178,0.720860019
ENSMUSG00000020491,"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",0.3164092100165773,0.2324961578312281,0.4564840356944859
ENSMUSG00000020491,Ethanolamine,0.3802506559374458,0.1462611355338532,0.3793598143318148
ENSMUSG00000020491,L-Asparagine,0.301430325,0.2949569340878187,0.5071700722958132
ENSMUSG00000020491,L-Glutamine,0.1828220858895705,0.4824715268706778,0.6437058328347709
ENSMUSG00000020491,L-Lysine,0.2529533055160197,0.3630275335203602,0.5584455154193044
ENSMUSG00000020491,L-Tryptophan,0.5366179248245914,0.026360924,0.2141843716797062
ENSMUSG00000020491,Palmitelaidic acid,0.2592047128129602,0.3323353659315713,0.535934777
ENSMUSG00000020496,1-Cyclopentylethanol,-0.288447466,0.2786148367517801,0.4940325398990746
ENSMUSG00000020496,2-Butenedioic acid,-0.158185192,0.5442670851970539,0.6874013288944228
ENSMUSG00000020496,Allylescaline ,-0.219497282,0.3972904453190695,0.5826314220875562
ENSMUSG00000020496,Aspartic acid,-0.134920211,0.6924581403212622,0.7875622733382014
ENSMUSG00000020496,"Benzoic acid, methyl ester",-0.327272727,0.3258949410128416,0.5314074802208802
ENSMUSG00000020496,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.109145018,0.6874107174734024,0.7839713589332599
ENSMUSG00000020496,DL-Ornithine,0.079411765,0.770025319,0.8411408787789483
ENSMUSG00000020496,Hydroquinone,-0.296128331,0.376591859,0.5682566882157319
ENSMUSG00000020496,L-Asparagine,-0.323076923,0.2598736195087897,0.4799096695627137
ENSMUSG00000020496,Neostigmine ,-0.414705882,0.1102294039177016,0.3403862529453774
ENSMUSG00000020496,Tributyl acetylcitrate,-0.172185477,0.5236929036366568,0.6730029521322417
ENSMUSG00000020546,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",-0.228108965,0.3954878909103696,0.5807975236547068
ENSMUSG00000020546,2-Hydroxybutyric acid,0.5632566664711138,0.035959967,0.2350686074603297
ENSMUSG00000020546,"2,4-Decadienal",0.2696078431372549,0.2953357994714052,0.5071700722958132
ENSMUSG00000020546,4-Hydroxybenzaldehyde,0.042918463,0.8700831475415423,0.9098864615469944
ENSMUSG00000020546,alpha-Tocopherol,0.014705882,0.9553274855428822,0.966939003
ENSMUSG00000020546,Boric acid,0.1778050610104196,0.4947710598842396,0.6521556083593032
ENSMUSG00000020546,"Cholest-7-en-3-ol, (3beta,5alpha)-",0.1162619887967889,0.6680807907616779,0.77157518
ENSMUSG00000020546,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",0.061349739,0.8150597449825732,0.8715747467033976
ENSMUSG00000020546,Glycolic acid,0.412270249,0.1000816784712421,0.3292499349226388
ENSMUSG00000020546,Hexanedioic acid,0.1015452813541573,0.7082538611924278,0.7971205300805324
ENSMUSG00000020546,Neostigmine ,0.1794117647058823,0.5061395399904385,0.6606401354704537
ENSMUSG00000020546,Pentadecanoic acid,0.1483467973953936,0.5977525082112933,0.7242794990730985
ENSMUSG00000020546,Picolinic acid,0.2450980392156863,0.3430466530995852,0.543063825
ENSMUSG00000020546,Trimethylsilyl oct-2-enoate ,-0.141176471,0.6020026838819791,0.7263873844817231
ENSMUSG00000020553, 5-Hydroxyhexanoic acid,-0.459846263,0.098050482,0.3266545916193599
ENSMUSG00000020553,(pm)-Norketamine,0.1000649924320396,0.702376865,0.7937784184500891
ENSMUSG00000020553,"1,2-Benzenedicarboxylic acid",0.1449018418751184,0.6063790661173243,0.7289459464380598
ENSMUSG00000020553,"2,5-Dimethoxy-4-methylamphetamine",0.214155833,0.4091610204727401,0.5908794703418855
ENSMUSG00000020553,3-Amino-2-piperidone,-0.00245098,0.992551189,0.9933571861344146
ENSMUSG00000020553,Aspartic acid,-0.586205053,0.05804786,0.2734108876126163
ENSMUSG00000020553,"Benzene, 3-cyclohexen-1-yl-",0.007142857,0.9798442277615982,0.984454293
ENSMUSG00000020553,Benzeneacetic acid,-0.443627451,0.074468491,0.2962021774149965
ENSMUSG00000020553,Benzyl alcohol,-0.472103093,0.055694842,0.2695447901274538
ENSMUSG00000020553,Boric acid,-0.300429241,0.2413318485699983,0.4642916244961123
ENSMUSG00000020553,Dihydrouracil,-0.038235294,0.8881976539853073,0.9218456453926922
