ID,73,76,896,T0.7,T0.8
"1,3-Butanediamine",,,,,
"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",27.99603156129419,28.115326655776578,28.115326655776578,28.828859940472153,27.843879568150907
"1,3-Propanediol",,,,,
10-Undecynoic acid,,,,,
"13-Docosenamide, (Z)",,,,,
1-Butanol,26.881317460824317,,,27.99603156129419,27.15311609798288
"1-Heptanol, 2-propyl-",,,,,
1-Hexacosanol,,,,,
1-Octadecanol,12.769349172245516,,10.491064376645618,,3.5347127996733056
"1-Octanol, 2-butyl-",26.080491346336327,25.7308982,26.01822025160093,26.240171828633777,25.847108480024986
"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,,,33.35215679615844
"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",,,,,
"2(5H)-Furanone, 4-(hydroxymethyl)",18.704118339747176,18.966124779778433,18.966124779778433,19.18919850525456,19.182261289575944
"2-(Ethylamino)ethanol, N-acetyl",31.95920462271811,31.95920462271811,31.71712688192781,31.95920462271811,31.524058860721276
2-(Methylamino)ethanol,26.240171828633777,26.435149607625146,26.150631170402228,27.048287217015407,25.803968799907153
"2,2'-Bipyridine",21.67096052369801,21.519624795553614,21.420164172062925,21.67096052369801,20.962955602028384
"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",15.736334829163315,18.093337241236465,17.853699848028608,18.05034168384075,17.853699848028608
"2,3-Dihydroxybutanoic acid",30.623277298382185,,33.35215679615844,33.35215679615844,31.71712688192781
"2',3'-Di-O-acetyladenosine",,,,6.266131158562355,6.2432529526650975e-06
"2,4,4'-Trihydroxybenzophenone",20.72038121187953,20.153621532234126,20.153621532234126,20.29980452335389,18.342710623574344
"2,4,6-Cycloheptatrien-1-one",22.27430702450264,,24.89564830732322,,24.068325008959206
"2,4-Dihydroxyacetophenone",,,,,
"2,4-Dimethoxybenzaldoxime",,,,,
"2,4-Di-tert-butylphenol",23.53950244846534,23.163248814021426,23.087744266007967,23.641897217270277,22.932268496378803
"2,4-Imidazolidinedione, 5,5-dimethyl",22.76852365331902,20.962955602028384,20.44253760695687,21.420164172062925,18.645062264835627
"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",21.57610029885488,20.483443453466823,19.69978171705228,18.718155278555177,
"2,5-Dimethoxybenzhydrazide",22.677151991974437,24.461469164765127,25.428438411905955,25.46576478857199,25.525182045378976
"2,5-Dimethoxybenzonitrile",19.231684460146965,19.742703568860655,20.56906063232788,21.27501481267276,20.72038121187953
"2,5-Dimethoxyphenol",22.647425028733963,23.087744266007967,23.98967944007681,24.369618043756528,24.12380419009003
"2',5'-Dimethoxypropiophenone",24.62945998436775,25.148041214718685,25.7308982,26.369078203868884,26.493306583380473
"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",21.420164172062925,22.098647400383943,,,20.44253760695687
"2-Allyl-1,4-dimethoxybenzene",25.628227583587183,25.628227583587183,25.661376626707476,26.080491346336327,25.661376626707476
2-Amino-4-methylbenzophenone,16.957019522403222,18.539084966592487,18.05034168384075,18.093337241236465,19.37640277060335
2-Aminoquinolin-8-ol,,,,,24.253083460603023
2-Butanol,,,,,
2-Buten-1-ol,,17.43876252190187,21.27501481267276,20.80638581724362,
"2-Butene-1,4-diol",,,20.72038121187953,16.518744351671067,
2-Butenedioic acid,23.087744266007967,25.803968799907153,24.719372529194576,25.428438411905955,25.29651796037917
"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",24.984574316554493,26.369078203868884,26.369078203868884,26.541536707150975,26.99902557858128
2-Butoxyethanol,16.078521338137325,12.769349172245516,14.04903832194788,15.736334829163315,11.22290463
2-Cyanobenzaldehyde,,,,,
"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",19.48640441122816,19.88910341462992,19.984495317940898,19.08459707800094,19.56328653685096
"2-Cyclohexen-1-one, 3-methyl-",19.182261289575944,20.72038121187953,21.60572902000185,22.174953146856996,21.420164172062925
2-Decanol,19.411099823967515,18.906679592658044,18.906679592658044,19.37640277060335,18.093337241236465
2-Ethyl-1-butanol,,20.06409663854958,20.962955602028384,,20.483443453466823
2-Ethylhexanoic acid,26.541536707150975,26.618176057480905,26.618176057480905,26.618176057480905,26.106203025933095
2-Ethylhexanol,,,,,
"2-Furancarbodithioic acid, methyl ester",,,,,
2-Furoic acid,17.43876252190187,16.32380468100019,17.141426024893484,17.25734641178498,15.879789950515796
2-Hexanol,24.369618043756528,26.32009096286997,25.803968799907153,25.847108480024986,26.541536707150975
"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",14.04903832194788,7.519992267316956,,12.769349172245516,4.075295904524149
"2-Hydroxy-2',4',6'-trimethoxychalcone",,,,,
2-Hydroxy-3-methylbutyric acid,13.261661022690058,5.521747493514037,8.655162300329328,10.491064376645618,3.2128436770041544
"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",,,,,
2-Isopropyl-5-methyl-1-heptanol,,28.828859940472153,,,
"2-Methyl-1,3-butanediol",23.641897217270277,23.02597125904264,22.932268496378803,23.163248814021426,22.370275784180816
2-Methyl-3-pentanol,,15.958388995838067,16.671054678164104,18.220814837915412,
"2-Methylcyclohexanol, (Z)",18.05034168384075,16.751898739533114,17.032517792139746,17.032517792139746,15.736334829163315
"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,22.052372390456245,22.052372390456245,,21.57610029885488
2-Naphthol,18.016036798181368,16.078521338137325,16.413617179699088,16.751898739533114,15.408983193041772
2-Norbornanemethanol,,,,,25.96071124037954
"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",,,,,
2-Pentadecanone,10.491064376645618,2.9173443663814544,5.256508394848948,7.519992267316956,1.1031225198849888
"2-Pivaloyl-1,3-indandione",,,,,
2-Propyl-1-pentanol,,20.80638581724362,23.44858258377526,23.41123455996576,22.52795891466814
2-Pyrrolidone-5-carboxylic acid,28.64758582005108,29.533268106763916,29.533268106763916,31.524058860721276,29.533268106763916
"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",,,,,
"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",19.56328653685096,20.87204014785369,21.77474072,21.942561818268835,21.82135727142106
3-(4-Methoxyphenyl)coumarin,,,,,
"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",,,,,
"3,3-Dimethylacrylic acid",,,,,22.43794530566074
"3,4-Dihydroxybenzaldehyde",,,,,
"3,4-Methylenedioxyamphetamine",27.843879568150907,,27.15311609798288,,
"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",,,,,
"3,5-Dimethylphenol",15.958388995838067,12.599743135471485,13.90710453278026,14.92826490816076,11.484505045135489
3-Amino-5-methylisoxazole,23.02597125904264,22.52795891466814,23.02597125904264,23.36658925488365,22.76852365331902
3-Aminobenzoic acid,24.719372529194576,24.253083460603023,22.879662480198903,24.719372529194576,21.151060746470215
3-Buten-2-one,19.016398589112107,17.68301141014449,17.794196837614727,18.342710623574344,17.25734641178498
3-Heptanol,,22.43794530566074,23.163248814021426,22.370275784180816,23.087744266007967
"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",11.913707267754653,2.435637312387884,,,
3-Hydroxymethyl-2-trimethylsilyloxypentane,,,,,12.88875485777424
3-Methyl-3-buten-1-ol,,,15.655497714002951,,16.187086656125253
3-Nonene,,,,,
3-Phenyl oxindole,,,,,
"4,4'-Dichlorobenzophenone",,,,,
"4,5-Dihydro-1H-pyrazole",,24.201209259268033,25.29651796037917,,25.428438411905955
"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",21.942561818268835,21.942561818268835,21.07187354,22.098647400383943,20.56906063232788
4-Aminobutanoic acid,16.413617179699088,19.08459707800094,18.26476035303561,17.794196837614727,13.680380960955166
4-Hydroxybutanoic acid,,,,,
4-Methoxyphenol,,26.66377895156647,,,28.593921910136697
"4-Methylquinoline-2,7-diol",,,,,
4-Methylvaleric acid,19.200702427322017,19.48640441122816,19.935992839749524,19.182261289575944,18.539084966592487
4-Oxohexanoic acid,19.69978171705228,19.016398589112107,19.08459707800094,19.82110287932254,18.220814837915412
"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",,,,,
4-tert-Butyldimethylsiloxy-3-penten-2-one,26.32009096286997,24.719372529194576,,,
5-Aminovaleric acid,,,,,
5-Azacytosine,18.645062264835627,17.853699848028608,18.704118339747176,18.906679592658044,16.671054678164104
"5-Chlorovaleric acid, nonyl ester",24.201209259268033,23.67325224625866,24.027798622606777,24.253083460603023,23.53950244846534
"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",22.52795891466814,23.36658925488365,,21.519624795553614,22.647425028733963
5-Ethyl-5-methylnonadecane,,,,,
5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,16.671054678164104,36.418162106288754,16.22213059051949,26.99902557858128,
5-Nitroso-8-quinolinol,,23.830857684735246,24.30229885,,
"5-Nonanol, tert-butyldimethylsilyl ether",19.984495317940898,19.69978171705228,19.742703568860655,20.06409663854958,18.966124779778433
5-Oxohexanoic Acid,19.742703568860655,19.411099823967515,19.411099823967515,17.853699848028608,18.718155278555177
"6,7,4'-Trihydroxyisoflavone",17.794196837614727,17.141426024893484,16.957019522403222,17.43876252190187,16.22213059051949
"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",17.25734641178498,14.614190939480864,16.32380468100019,16.32380468100019,14.92826490816076
"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",25.847108480024986,25.847108480024986,26.106203025933095,,26.435149607625146
6-Methyluracil,20.962955602028384,19.82110287932254,19.48640441122816,20.56906063232788,17.794196837614727
6-Nitroveratryl alcohol,,,18.220814837915412,,
6-Oxoheptanoic acid,21.519624795553614,21.420164172062925,21.519624795553614,21.57610029885488,20.87204014785369
"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",,,11.913707267754653,,
7-Hydroxy-4-(methoxymethyl)coumarin,11.22290463,3.2128436770041544,,,
8-Acetyl-7-hydroxycoumarin,,,,,
8-Methylnonanoic acid,23.949207543356664,23.641897217270277,23.779730932719236,24.068325008959206,23.62304148617135
"9,12-Octadecadienoic acid (Z,Z)",,,,,23.949207543356664
9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,,,,,
"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",,24.89564830732322,,,
"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",15.879789950515796,,,,
Acetic acid,36.83699036952921,33.35215679615844,36.418162106288754,36.418162106288754,36.418162106288754
Aceturic acid,24.253083460603023,24.027798622606777,,25.035894616930417,24.369618043756528
Aconitic acid,24.12380419009003,24.831148969687327,23.67325224625866,24.12380419009003,24.461469164765127
Adenine,17.523799311708594,13.261661022690058,14.614190939480864,15.879789950515796,10.491064376645618
Adipic acid,,,,,
Adipoyl-L-carnitine,18.26476035303561,,,19.231684460146965,17.68301141014449
alpha-Hydroxyisobutyric acid,,14.721886832610926,15.958388995838067,16.078521338137325,
Allylescaline,31.178747911967612,31.178747911967612,31.95920462271811,30.466636364697315,31.382274144525887
Aminoguanidine,,,,22.332969230045094,
Aniline,18.906679592658044,18.016036798181368,18.539084966592487,19.016398589112107,17.43876252190187
Azelaic acid,19.37640277060335,18.645062264835627,19.287054951559327,20.153621532234126,18.704118339747176
"Aziridine, 1-(2-buten-2-yl)",,,,,
"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",,,,,
"Benz[c]acridine, 5,10-dimethyl",,,,,
"Benzaldehyde, 2,5-dimethoxy",36.418162106288754,36.83699036952921,36.83699036952921,36.83699036952921,36.83699036952921
"Benzene, 1,4-dimethoxy",21.60572902000185,21.60572902000185,21.942561818268835,22.52795891466814,21.77474072
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",,,,,
"Benzene, 1-ethyl-3,5-dimethyl",,,,,22.332969230045094
Benzeneacetic acid,,16.655232732972983,,,
Benzenepropanoic acid,23.44858258377526,24.12380419009003,23.695172311298517,22.879662480198903,23.98967944007681
"Benzenesulfonamide, N-butyl",15.655497714002951,12.304265137946077,13.680380960955166,14.614190939480864,8.516641141174134
"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",28.115326655776578,27.99603156129419,28.828859940472153,29.533268106763916,28.64758582005108
"Benzoic acid, methyl ester",20.80638581724362,23.44858258377526,23.53950244846534,23.949207543356664,23.36658925488365
Benzoic Acid,28.828859940472153,28.90089102181998,28.593921910136697,29.838606488728665,28.90089102181998
Benzophenone,16.655232732972983,14.04903832194788,14.92826490816076,14.04903832194788,12.304265137946077
Benzyl alcohol,25.7308982,25.525182045378976,25.077705023621245,25.29651796037917,24.62945998436775
Biphenyl,22.332969230045094,22.174953146856996,22.370275784180816,22.052372390456245,21.60572902000185
Butachlor ESA,,1.677013897260506,4.075295904524149,6.418765756154883,0.1453136047316209
Butanedioic acid,29.281364062872857,27.843879568150907,30.623277298382185,30.780501476295047,29.838606488728665
Butylmethylamine,22.43794530566074,23.949207543356664,23.830857684735246,24.30229885,23.830857684735246
Butyric Acid,26.99902557858128,27.15311609798288,27.048287217015407,27.843879568150907,26.618176057480905
Chlorobenzilate ,23.830857684735246,,26.99902557858128,24.831148969687327,
Cholesterol,27.15311609798288,21.07187354,21.67096052369801,22.677151991974437,19.08459707800094
cis-2-Decenoic acid,,,,,
Citramalic acid,15.09711217888225,13.90710453278026,12.769349172245516,14.721886832610926,12.074472592639612
Crotonic acid,22.879662480198903,22.879662480198903,22.647425028733963,23.087744266007967,19.88910341462992
Curcumin,17.853699848028608,17.25734641178498,17.376631978072023,17.141426024893484,16.32380468100019
Cyclobutylamine,25.29651796037917,25.428438411905955,25.035894616930417,25.803968799907153,25.148041214718685
Cyclocurcumin,,,,,
Cycloheptanol,23.36658925488365,22.332969230045094,22.677151991974437,22.932268496378803,22.27430702450264
"Cyclohexanone, 3,3,5-trimethyl",20.56906063232788,21.67096052369801,22.43794530566074,23.830857684735246,22.879662480198903
Cyclooctylamine,22.370275784180816,24.369618043756528,24.369618043756528,25.148041214718685,24.984574316554493
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",20.29980452335389,19.56328653685096,19.88910341462992,19.287054951559327,18.44364753101585
"Cytosine, N-(tert-butyldimethylsilyl)-",15.408983193041772,11.913707267754653,12.599743135471485,14.446267597805427,6.418765756154883
Desmethylverapamil,,,,25.96071124037954,
Diacetyl monoxime,18.539084966592487,17.523799311708594,17.761230605265688,18.016036798181368,16.751898739533114
Dibutyldodecylamine,20.483443453466823,,,,
Diclofenac,16.187086656125253,16.187086656125253,,17.523799311708594,15.958388995838067
Diethylamine,18.718155278555177,18.44364753101585,19.200702427322017,19.742703568860655,18.906679592658044
DL-Glyceraldehyde,24.89564830732322,26.106203025933095,26.32009096286997,26.32009096286997,26.150631170402228
DL-p-Hydroxyphenyllactic acid,,16.518744351671067,17.25734641178498,18.645062264835627,16.655232732972983
"Dodecanoic acid, 1-methylethyl ester",14.721886832610926,10.491064376645618,12.074472592639612,13.261661022690058,5.521747493514037
Dodecanoic acid,25.148041214718685,23.62304148617135,23.641897217270277,23.695172311298517,23.41123455996576
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",,4.075295904524149,4.928568826486625,8.516641141174134,1.677013897260506
Durapan,19.82110287932254,17.794196837614727,16.655232732972983,17.68301141014449,11.913707267754653
"Erythrono-1,4-lactone",22.932268496378803,22.677151991974437,24.253083460603023,23.98967944007681,23.902039437352883
Ethanolamine,28.90089102181998,29.838606488728665,29.16077370178412,29.281364062872857,29.281364062872857
Formamide,31.382274144525887,31.524058860721276,31.524058860721276,31.71712688192781,30.992597790320623
Frangulin,13.90710453278026,4.928568826486625,6.418765756154883,,2.435637312387884
Glabridin,17.761230605265688,16.957019522403222,,,16.518744351671067
Glyceric acid,21.151060746470215,19.37640277060335,,,
Glycerol,17.937391256526166,15.879789950515796,16.187086656125253,15.958388995838067,13.261661022690058
Glycine,,26.881317460824317,27.99603156129419,27.15311609798288,26.32009096286997
"Glycine, tert.-butyldimethylsilyl ester",29.16077370178412,28.64758582005108,29.281364062872857,29.16077370178412,28.352281155821693
Glycolic acid,27.691913179030355,28.240250418618064,27.781612179109697,28.90089102181998,27.99603156129419
Guanosine,,18.05034168384075,18.342710623574344,12.599743135471485,17.523799311708594
Heptanedioic acid,14.92826490816076,,,,
Heptanoic acid,24.831148969687327,24.538046056052085,24.831148969687327,24.89564830732322,24.201209259268033
Heptylamine,,11.22290463,12.88875485777424,13.90710453278026,6.266131158562355
Hexacosanoic acid,14.614190939480864,8.655162300329328,11.484505045135489,,4.928568826486625
Hexanoic acid,26.435149607625146,26.541536707150975,26.541536707150975,26.881317460824317,26.240171828633777
Hydracrylic acid,23.27810693146641,23.902039437352883,23.949207543356664,24.027798622606777,23.779730932719236
Hydroxylamine,,,,,26.369078203868884
"Hymexazole, tert-butyldimethylsilyl ether",26.618176057480905,25.661376626707476,24.984574316554493,26.01822025160093,24.719372529194576
Hypoxanthine,27.781612179109697,27.332844915213297,26.7947298,27.537929114448303,25.7308982
Iminodiacetic acid,10.009949798966806,5.747228222651794,5.747228222651794,11.22290463,3.4317458170412096
Indoprofen,,,,,
Isobutanol,,17.032517792139746,17.56697873017783,17.56697873017783,19.18919850525456
Isonicotinic Acid,26.106203025933095,26.150631170402228,26.080491346336327,26.493306583380473,25.628227583587183
Isopropyl palmitate,14.446267597805427,8.131702680090381,11.22290463,12.88875485777424,5.256508394848948
Isopropylamine,25.661376626707476,25.96071124037954,25.525182045378976,24.984574316554493,27.048287217015407
Isosorbide,,,,,
Ketamine,31.524058860721276,31.71712688192781,30.780501476295047,31.178747911967612,30.092406863084005
"Kojic acid, bis(tert-butyldimethylsilyl) ether",21.27501481267276,19.935992839749524,20.17196357183308,20.483443453466823,17.032517792139746
L-(+)-Threose,,29.281364062872857,,,
Lactic acid,30.092406863084005,30.623277298382185,30.466636364697315,,30.623277298382185
L-Alanine,12.88875485777424,3.4317458170412096,8.131702680090381,8.131702680090381,1.515007432573165
L-Asparagine,21.77474072,21.27501481267276,,,
L-gamma-Glutamyl-L-glutamic acid,,,,,
Leucylglycine,20.06409663854958,22.370275784180816,22.098647400383943,18.26476035303561,21.67096052369801
Levulinic acid,24.30229885,24.30229885,24.068325008959206,24.461469164765127,23.695172311298517
L-Glutamic acid,20.17196357183308,,20.483443453466823,,19.82110287932254
L-Glutamine,11.484505045135489,3.738835108229411,7.519992267316956,8.655162300329328,0.1880957548426753
"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",24.538046056052085,24.62945998436775,24.62945998436775,25.7308982,24.538046056052085
Lignoceric acid,18.093337241236465,16.671054678164104,16.561133842701924,16.957019522403222,16.078521338137325
L-Leucine,19.935992839749524,19.200702427322017,19.37640277060335,20.17196357183308,19.200702427322017
"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",30.780501476295047,31.382274144525887,30.992597790320623,,31.95920462271811
L-Lysine,23.779730932719236,23.98967944007681,24.201209259268033,23.67325224625866,23.44858258377526
L-Norleucine,,,28.065081599865017,,
"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",27.332844915213297,28.352281155821693,28.64758582005108,,28.828859940472153
L-Ornithine,,15.655497714002951,,,24.30229885
L-Pyroglutamic acid,23.695172311298517,,,,20.17196357183308
L-Serine,,,,,19.411099823967515
L-Threonine,23.67325224625866,23.41123455996576,,19.464176147937337,
L-Tryptophan,17.141426024893484,11.484505045135489,12.304265137946077,15.408983193041772,8.655162300329328
L-Tyrosine,26.66377895156647,25.077705023621245,,27.332844915213297,25.46576478857199
Luciferin,,,5.521747493514037,11.913707267754653,
Lupinine,,20.44253760695687,,,19.984495317940898
L-Valine,24.027798622606777,22.27430702450264,22.76852365331902,23.27810693146641,21.942561818268835
L-Val-L-Leu,30.992597790320623,,,,
Malic acid,23.41123455996576,21.82135727142106,22.27430702450264,21.60572902000185,20.06409663854958
Maltol,,,,,
Methanesulfonic acid,25.077705023621245,23.695172311298517,22.52795891466814,23.779730932719236,19.742703568860655
Methyl lactate,17.56697873017783,17.56697873017783,18.016036798181368,17.761230605265688,17.56697873017783
Methylsuccinic acid,,,,,
Methylthiouracil,25.035894616930417,23.27810693146641,22.174953146856996,22.76852365331902,20.29980452335389
Mevalonolactone,16.32380468100019,19.464176147937337,19.56328653685096,19.56328653685096,19.48640441122816
Monocaproin,27.537929114448303,26.99902557858128,26.66377895156647,27.691913179030355,
m-Toluic acid,18.342710623574344,17.376631978072023,17.523799311708594,17.937391256526166,16.413617179699088
Myristic acid,20.87204014785369,20.29980452335389,20.80638581724362,20.72038121187953,20.153621532234126
"N,N-Dimethyl-2-aminoethanol",31.71712688192781,30.092406863084005,28.90089102181998,30.623277298382185,
"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,,,
N-Acetylaminoethanol,29.838606488728665,30.992597790320623,31.178747911967612,31.382274144525887,31.178747911967612
N-Acetylaspartic acid,16.518744351671067,20.17196357183308,19.82110287932254,19.88910341462992,16.957019522403222
N-Acetyl-L-alanine,19.464176147937337,19.182261289575944,19.182261289575944,19.69978171705228,19.287054951559327
"Naringenin 4',7-dimethylether",20.241468570248152,16.561133842701924,17.68301141014449,19.984495317940898,18.05034168384075
N-Caffeoyl-O-methyltyramine,12.074472592639612,3.5347127996733056,8.516641141174134,11.484505045135489,3.738835108229411
N-Ethylamphetamine,,27.048287217015407,27.332844915213297,,27.332844915213297
N-Ethyldiethanolamine,23.163248814021426,22.932268496378803,23.27810693146641,22.647425028733963,22.174953146856996
Niacin,17.68301141014449,15.736334829163315,16.751898739533114,16.22213059051949,13.90710453278026
Niacinamide,28.065081599865017,26.7947298,26.435149607625146,26.7947298,26.881317460824317
N-Isobutyrylglycine,26.369078203868884,26.240171828633777,26.240171828633777,23.62304148617135,26.080491346336327
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,,12.074472592639612,13.261661022690058,15.09711217888225,8.131702680090381
N-Methylacetamide,26.150631170402228,26.493306583380473,26.493306583380473,26.66377895156647,26.66377895156647
Nonanoic acid,28.240250418618064,28.065081599865017,28.240250418618064,28.593921910136697,27.537929114448303
Norephedrine,,,29.838606488728665,28.115326655776578,28.065081599865017
Norketamine,12.599743135471485,5.256508394848948,6.266131158562355,10.009949798966806,2.9173443663814544
"Norleucine, N-trimethylsilyl-",,,,,
Octacosanol,24.068325008959206,,25.148041214718685,,25.077705023621245
"Octadecanoic acid, octyl ester",,,,,
Octadecanoic acid,,8.516641141174134,,,5.747228222651794
Octanoic acid,25.525182045378976,25.29651796037917,25.628227583587183,26.106203025933095,
Octocrylene,,,,,
Oleamide,26.01822025160093,26.080491346336327,24.538046056052085,25.628227583587183,24.027798622606777
Oleic Acid,27.048287217015407,,,,
Olomoucine,,,,,
Oxalic acid,28.593921910136697,29.16077370178412,30.092406863084005,30.092406863084005,29.16077370178412
"Oxalic acid, di(cyclohexylmethyl) ester",,,,,
"Oxymorphone, bis(trimethylsilyl) ether",28.352281155821693,28.593921910136697,,28.64758582005108,27.781612179109697
Palmitic Acid,,,,23.44858258377526,23.02597125904264
Pentadecanoic acid,,,25.847108480024986,,
Pentanedioic acid,22.174953146856996,21.151060746470215,,22.27430702450264,21.07187354
Pentanoic acid,23.62304148617135,23.779730932719236,23.62304148617135,23.902039437352883,23.163248814021426
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",22.098647400383943,22.647425028733963,22.332969230045094,23.02597125904264,22.677151991974437
Phenol,26.493306583380473,27.537929114448303,28.352281155821693,27.781612179109697,28.115326655776578
Phenoxyethanol,24.461469164765127,23.53950244846534,23.41123455996576,24.62945998436775,23.27810693146641
Phosphoserine,,,,,
Phthalazin-1-one,,,,,
Phthalimide,,,,,
Phytanic acid,19.18919850525456,20.56906063232788,21.82135727142106,21.07187354,20.80638581724362
Picolinic acid,26.7947298,27.691913179030355,27.691913179030355,28.240250418618064,27.691913179030355
Pinosylvin,20.153621532234126,18.718155278555177,15.879789950515796,18.539084966592487,14.04903832194788
Pipecolic acid,21.07187354,20.241468570248152,20.87204014785369,20.87204014785369,20.241468570248152
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",,,,25.077705023621245,
Praziquantel,,,,,
Pro-Ala-Lys,,,,,
Prometryne,,,,,
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",23.98967944007681,22.76852365331902,23.36658925488365,,22.098647400383943
"Propanoic acid, dimethyl(isopropyl)silyl ester",19.287054951559327,17.761230605265688,19.18919850525456,19.200702427322017,17.376631978072023
Propanoic acid,,17.937391256526166,18.44364753101585,22.43794530566074,
"Propionic acid, 3-iodo-, octadecyl ester",,,20.29980452335389,,
Propylene glycol,,18.220814837915412,18.093337241236465,18.44364753101585,17.761230605265688
Prostaglandin,,15.09711217888225,15.408983193041772,16.671054678164104,14.446267597805427
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",,,,,
