Metabolite 1,Metabolite 2,Spearman Coefficient,p-value,Values Counted
ENSMUSG00000019891-B,L-Tyrosine,-0.20519567041703082,0.7405819415910723,5
ENSMUSG00000019891-B,Luciferin,nan,nan,0
ENSMUSG00000019891-B,Lupinine,-0.7999999999999999,0.10408803866182788,5
ENSMUSG00000019891-B,L-Valine,-0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019891-B,L-Val-L-Leu,-1.0,0.0,3
ENSMUSG00000019891-B,Malic acid,-0.14285714285714288,0.7871720116618076,6
ENSMUSG00000019891-B,Maltol,nan,nan,0
ENSMUSG00000019891-B,Methanesulfonic acid,0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019891-B,Methyl lactate,-0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019891-B,Methylsuccinic acid,nan,nan,0
ENSMUSG00000019891-B,Methylthiouracil,0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019891-B,Mevalonolactone,-0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019891-B,Monocaproin,1.0,0.0,3
ENSMUSG00000019891-B,m-Toluic acid,0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019891-B,Myristic acid,-0.5590653920196746,0.24877100570170116,6
ENSMUSG00000019891-B,"N,N-Dimethyl-2-aminoethanol",0.08571428571428573,0.8717434402332361,6
ENSMUSG00000019891-B,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",1.0,0.0,3
ENSMUSG00000019891-B,N-Acetylaminoethanol,-0.9276336570439175,0.00766584418747316,6
ENSMUSG00000019891-B,N-Acetylaspartic acid,-0.7999999999999999,0.10408803866182788,5
ENSMUSG00000019891-B,N-Acetyl-L-alanine,-0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019891-B,"Naringenin 4',7-dimethylether",-0.20519567041703082,0.7405819415910723,5
ENSMUSG00000019891-B,N-Caffeoyl-O-methyltyramine,0.3768511731740915,0.4614828403508045,6
ENSMUSG00000019891-B,N-Ethylamphetamine,0.3188740696088466,0.537900560470205,6
ENSMUSG00000019891-B,N-Ethyldiethanolamine,-0.08571428571428573,0.8717434402332361,6
ENSMUSG00000019891-B,Niacin,-0.15389675281277312,0.8048288166080632,5
ENSMUSG00000019891-B,Niacinamide,-0.7714285714285715,0.07239650145772594,6
ENSMUSG00000019891-B,N-Isobutyrylglycine,-0.7247137945655605,0.10324280462370765,6
ENSMUSG00000019891-B,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,0.19999999999999998,0.8,4
ENSMUSG00000019891-B,N-Methylacetamide,-0.08696565534786728,0.8698803787001028,6
ENSMUSG00000019891-B,Nonanoic acid,-0.051298917604257706,0.934712848108234,5
ENSMUSG00000019891-B,Norephedrine,-1.0,0.0,3
ENSMUSG00000019891-B,Norketamine,0.3236694374850748,0.5314499571644633,6
ENSMUSG00000019891-B,"Norleucine, N-trimethylsilyl-",nan,nan,0
ENSMUSG00000019891-B,Octacosanol,-0.39999999999999997,0.6,4
ENSMUSG00000019891-B,"Octadecanoic acid, octyl ester",nan,nan,0
ENSMUSG00000019891-B,Octadecanoic acid,nan,nan,0
ENSMUSG00000019891-B,Octanoic acid,-0.19999999999999998,0.8,4
ENSMUSG00000019891-B,Octocrylene,nan,nan,0
ENSMUSG00000019891-B,Oleamide,0.7714285714285715,0.07239650145772594,6
ENSMUSG00000019891-B,Oleic Acid,nan,nan,0
ENSMUSG00000019891-B,Olomoucine,nan,nan,0
ENSMUSG00000019891-B,Oxalic acid,-0.7247137945655605,0.10324280462370765,6
ENSMUSG00000019891-B,"Oxalic acid, di(cyclohexylmethyl) ester",nan,nan,0
ENSMUSG00000019891-B,"Oxymorphone, bis(trimethylsilyl) ether",-0.08827348295047495,0.8679336982351337,6
ENSMUSG00000019891-B,Palmitic Acid,-0.39999999999999997,0.6,4
ENSMUSG00000019891-B,Pentadecanoic acid,nan,nan,0
ENSMUSG00000019891-B,Pentanedioic acid,-0.6377481392176932,0.17307111024125982,6
ENSMUSG00000019891-B,Pentanoic acid,-0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019891-B,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-0.7714285714285715,0.07239650145772594,6
ENSMUSG00000019891-B,Phenol,0.09999999999999999,0.8728885715695384,5
ENSMUSG00000019891-B,Phenoxyethanol,0.028988551782622423,0.9565293523898406,6
ENSMUSG00000019891-B,Phosphoserine,nan,nan,0
ENSMUSG00000019891-B,Phthalazin-1-one,0.0,1.0,3
ENSMUSG00000019891-B,Phthalimide,nan,nan,0
ENSMUSG00000019891-B,Phytanic acid,-0.3530939318018998,0.4923701525912946,6
ENSMUSG00000019891-B,Picolinic acid,-0.7356123579206245,0.09561078073827974,6
ENSMUSG00000019891-B,Pinosylvin,0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019891-B,Pipecolic acid,-0.6,0.208,6
ENSMUSG00000019891-B,"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",nan,nan,0
ENSMUSG00000019891-B,Praziquantel,nan,nan,0
ENSMUSG00000019891-B,Pro-Ala-Lys,nan,nan,0
ENSMUSG00000019891-B,Prometryne,nan,nan,0
ENSMUSG00000019891-B,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",-0.49280538030458115,0.32063258286582746,6
ENSMUSG00000019891-B,"Propanoic acid, dimethyl(isopropyl)silyl ester",-0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019891-B,Propanoic acid,-0.20519567041703082,0.7405819415910723,5
ENSMUSG00000019891-B,"Propionic acid, 3-iodo-, octadecyl ester",nan,nan,0
ENSMUSG00000019891-B,Propylene glycol,-0.1449427589131121,0.7841083696021083,6
ENSMUSG00000019891-B,Prostaglandin,nan,nan,0
ENSMUSG00000019891-B,"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",nan,nan,0
ENSMUSG00000019891-B,"Quinoxaline, 2,3-diphenyl- ",nan,nan,0
ENSMUSG00000019891-B,Salsoline,0.0,1.0,4
ENSMUSG00000019891-B,Sarcosine,nan,nan,0
ENSMUSG00000019891-B,Simetryn,nan,nan,0
ENSMUSG00000019891-B,Spiroxamine,0.49999999999999994,0.3910022189557703,5
ENSMUSG00000019891-B,Stearic acid,0.39999999999999997,0.6,4
ENSMUSG00000019891-B,Suberic acid,-0.6,0.208,6
ENSMUSG00000019891-B,Succinamide,nan,nan,0
ENSMUSG00000019891-B,Sulindac,-1.0,0.0,3
ENSMUSG00000019891-B,Supraene,0.3,0.623837664781073,5
ENSMUSG00000019891-B,Synephrine,-0.1449427589131121,0.7841083696021083,6
ENSMUSG00000019891-B,Taurine,nan,nan,0
ENSMUSG00000019891-B,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,-1.0,0.0,4
ENSMUSG00000019891-B,tert-Butylamine,nan,nan,0
ENSMUSG00000019891-B,"Tetrahydro[2,2']bifuranyl-5-one",nan,nan,0
ENSMUSG00000019891-B,Tetrahydro-solasodine triacetate,-0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019891-B,Theobromine,nan,nan,0
ENSMUSG00000019891-B,Thymol,-0.20519567041703082,0.7405819415910723,5
ENSMUSG00000019891-B,Triethyl citrate,0.7999999999999999,0.2000000000000001,4
ENSMUSG00000019891-B,Trimethylolpropane,-0.20519567041703082,0.7405819415910723,5
ENSMUSG00000019891-B,Tromethamine,0.19999999999999998,0.7470600781046621,5
ENSMUSG00000019891-B,Tyr-Val,nan,nan,0
ENSMUSG00000019891-B,Uracil,-0.3188740696088466,0.537900560470205,6
ENSMUSG00000019891-B,Urea,-0.49280538030458115,0.32063258286582746,6
ENSMUSG00000019891-B,Vanillylmandelic acid,-0.49999999999999994,0.3910022189557703,5
ENSMUSG00000019891-B,"Weberine, 5-desmethoxy-",nan,nan,0
ENSMUSG00000019891-B,Xylazine,0.08571428571428573,0.8717434402332361,6
ENSMUSG00000019891-B,Yangonin,0.23190841426097938,0.658373571260927,6
ENSMUSG00000019933-B,"(2,5-Dimethoxyphenyl)acetone",-0.2571428571428572,0.6227871720116619,6
ENSMUSG00000019933-B,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.46381682852195877,0.3541642984362303,6
ENSMUSG00000019933-B,(4-Fluorophenyl)phenylmethanol,nan,nan,0
ENSMUSG00000019933-B,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",0.5217939320872036,0.2883432338003935,6
ENSMUSG00000019933-B,"3,4,5-Trimethoxyamphetamine",0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019933-B,Oxypeucedanin,nan,nan,0
ENSMUSG00000019933-B,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",-0.6000000000000001,0.4,4
ENSMUSG00000019933-B,"1-(2,4-Dimethoxyphenyl)-propan-2-one",-0.8944271909999157,0.04051932635383408,5
ENSMUSG00000019933-B,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",0.23190841426097938,0.658373571260927,6
ENSMUSG00000019933-B,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",0.8285714285714287,0.04156268221574335,6
ENSMUSG00000019933-B,1-(Cyclohexylmethyl)-4-piperidinylamine,-0.9999999999999999,1.4042654220543602e-24,5
ENSMUSG00000019933-B,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,0.030358837035945815,0.9544757346935634,6
ENSMUSG00000019933-B,"1,2,4-Butanetriol, (S)",nan,nan,0
ENSMUSG00000019933-B,"1,2-Benzenedicarboxylic acid, butyl octyl ester",nan,nan,0
ENSMUSG00000019933-B,"1,2-Bis(trimethylsiloxy)cyclohexene",nan,nan,0
ENSMUSG00000019933-B,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",nan,nan,0
ENSMUSG00000019933-B,"1,2-Cyclohexanediol, (Z)",0.6377481392176932,0.17307111024125982,6
ENSMUSG00000019933-B,"1,3-Butanediamine",nan,nan,0
ENSMUSG00000019933-B,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",-0.9710083124552245,0.001248592903197677,6
ENSMUSG00000019933-B,"1,3-Propanediol",nan,nan,0
ENSMUSG00000019933-B,10-Undecynoic acid,nan,nan,0
ENSMUSG00000019933-B,"13-Docosenamide, (Z)",1.0,0.0,3
ENSMUSG00000019933-B,1-Butanol,nan,nan,0
ENSMUSG00000019933-B,"1-Heptanol, 2-propyl-",0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019933-B,1-Hexacosanol,nan,nan,0
ENSMUSG00000019933-B,1-Octadecanol,0.09999999999999999,0.8728885715695384,5
ENSMUSG00000019933-B,"1-Octanol, 2-butyl-",-0.6473388749701496,0.16462459468137824,6
ENSMUSG00000019933-B,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",nan,nan,0
ENSMUSG00000019933-B,"2(1H)-Quinolinone, 3-[3-(4-methoxyphenyl)-1-oxo-2-propen-1-yl]-4-phenyl",nan,nan,0
ENSMUSG00000019933-B,"2(5H)-Furanone, 4-(hydroxymethyl)",0.6957252427829382,0.12478933744028692,6
ENSMUSG00000019933-B,"2-(Ethylamino)ethanol, N-acetyl",-0.21251185925162072,0.686030866008896,6
ENSMUSG00000019933-B,2-(Methylamino)ethanol,-0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019933-B,"2,2'-Bipyridine",-0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019933-B,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",0.6668859288553501,0.21889398131323157,5
ENSMUSG00000019933-B,"2,3-Dihydroxybutanoic acid",0.19999999999999998,0.8,4
ENSMUSG00000019933-B,"2',3'-Di-O-acetyladenosine",0.5,0.6666666666666666,3
ENSMUSG00000019933-B,"2,4,4'-Trihydroxybenzophenone",-0.2,0.7040000000000001,6
ENSMUSG00000019933-B,"2,4,6-Cycloheptatrien-1-one",-0.5,0.6666666666666666,3
ENSMUSG00000019933-B,"2,4-Dihydroxyacetophenone",nan,nan,0
ENSMUSG00000019933-B,"2,4-Dimethoxybenzaldoxime",nan,nan,0
ENSMUSG00000019933-B,"2,4-Di-tert-butylphenol",nan,nan,0
ENSMUSG00000019933-B,"2,4-Imidazolidinedione, 5,5-dimethyl",-0.46381682852195877,0.3541642984362303,6
ENSMUSG00000019933-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",-0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,"2,5-Dimethoxybenzhydrazide",0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019933-B,"2,5-Dimethoxybenzonitrile",0.7142857142857143,0.11078717201166179,6
ENSMUSG00000019933-B,"2,5-Dimethoxyphenol",0.14285714285714288,0.7871720116618076,6
ENSMUSG00000019933-B,"2',5'-Dimethoxypropiophenone",0.7142857142857143,0.11078717201166179,6
ENSMUSG00000019933-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",0.0,1.0,4
ENSMUSG00000019933-B,"2-Allyl-1,4-dimethoxybenzene",0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019933-B,2-Amino-4-methylbenzophenone,0.49999999999999994,0.3910022189557703,5
ENSMUSG00000019933-B,2-Aminoquinolin-8-ol,nan,nan,0
ENSMUSG00000019933-B,2-Butanol,nan,nan,0
ENSMUSG00000019933-B,2-Buten-1-ol,nan,nan,0
ENSMUSG00000019933-B,"2-Butene-1,4-diol",0.39999999999999997,0.6,4
ENSMUSG00000019933-B,2-Butenedioic acid,-0.7714285714285715,0.07239650145772594,6
ENSMUSG00000019933-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019933-B,2-Butoxyethanol,0.2,0.7040000000000001,6
ENSMUSG00000019933-B,2-Cyanobenzaldehyde,0.3,0.623837664781073,5
ENSMUSG00000019933-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-0.39999999999999997,0.5046315754686912,5
ENSMUSG00000019933-B,"2-Cyclohexen-1-one, 3-methyl-",0.6,0.208,6
ENSMUSG00000019933-B,2-Decanol,-0.8999999999999998,0.03738607346849874,5
ENSMUSG00000019933-B,2-Ethyl-1-butanol,0.5,0.6666666666666666,3
ENSMUSG00000019933-B,2-Ethylhexanoic acid,0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019933-B,2-Ethylhexanol,nan,nan,0
ENSMUSG00000019933-B,"2-Furancarbodithioic acid, methyl ester",nan,nan,0
ENSMUSG00000019933-B,2-Furoic acid,0.7999999999999999,0.2000000000000001,4
ENSMUSG00000019933-B,2-Hexanol,-0.316227766016838,0.683772233983162,4
ENSMUSG00000019933-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.49280538030458115,0.32063258286582746,6
ENSMUSG00000019933-B,"2-Hydroxy-2',4',6'-trimethoxychalcone",nan,nan,0
ENSMUSG00000019933-B,2-Hydroxy-3-methylbutyric acid,0.8285714285714287,0.04156268221574335,6
ENSMUSG00000019933-B,"2-Hydroxymethyl-17alpha-methylandrosta-1,4-diene-11alpha,17beta-diol-3-one",nan,nan,0
ENSMUSG00000019933-B,2-Isopropyl-5-methyl-1-heptanol,nan,nan,0
ENSMUSG00000019933-B,"2-Methyl-1,3-butanediol",0.3768511731740915,0.4614828403508045,6
ENSMUSG00000019933-B,2-Methyl-3-pentanol,0.0,1.0,5
ENSMUSG00000019933-B,"2-Methylcyclohexanol, (Z)",0.20291986247835697,0.699797968157019,6
ENSMUSG00000019933-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",0.39999999999999997,0.6,4
ENSMUSG00000019933-B,2-Naphthol,-0.11769797726729993,0.8242682581840184,6
ENSMUSG00000019933-B,2-Norbornanemethanol,nan,nan,0
ENSMUSG00000019933-B,"2-Oxiraneethanol, 2-t-butyldimethysilyloxymethyl- acetate",nan,nan,0
ENSMUSG00000019933-B,2-Pentadecanone,-0.15179418517972906,0.7740575031656568,6
ENSMUSG00000019933-B,"2-Pivaloyl-1,3-indandione",nan,nan,0
ENSMUSG00000019933-B,2-Propyl-1-pentanol,-0.6571428571428573,0.1561749271137024,6
ENSMUSG00000019933-B,2-Pyrrolidone-5-carboxylic acid,0.7142857142857143,0.11078717201166179,6
ENSMUSG00000019933-B,"2-Thiophenecarboxylic acid, 4-cyanophenyl ester",nan,nan,0
ENSMUSG00000019933-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019933-B,3-(4-Methoxyphenyl)coumarin,0.5,0.6666666666666666,3
ENSMUSG00000019933-B,"3,3-Bis{4-[(trimethylsilyl)oxy]phenyl}-2-benzofuran-1(3H)-one",nan,nan,0
ENSMUSG00000019933-B,"3,3-Dimethylacrylic acid",nan,nan,0
ENSMUSG00000019933-B,"3,4-Dihydroxybenzaldehyde",nan,nan,0
ENSMUSG00000019933-B,"3,4-Methylenedioxyamphetamine",0.7999999999999999,0.2000000000000001,4
ENSMUSG00000019933-B,"3,5-Dimethoxy-4-(tert.-butyldimethylsilyl)oxybenzaldehyde",nan,nan,0
ENSMUSG00000019933-B,"3,5-Dimethylphenol",0.19999999999999998,0.7470600781046621,5
ENSMUSG00000019933-B,3-Amino-5-methylisoxazole,-0.6,0.208,6
ENSMUSG00000019933-B,3-Aminobenzoic acid,0.14285714285714288,0.7871720116618076,6
ENSMUSG00000019933-B,3-Buten-2-one,0.2,0.7040000000000001,6
ENSMUSG00000019933-B,3-Heptanol,0.40583972495671394,0.4246625075613642,6
ENSMUSG00000019933-B,"3-Hydroxy-7,3',4',5'-tetramethoxyflavone",nan,nan,0
ENSMUSG00000019933-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,-0.19999999999999998,0.7470600781046621,5
ENSMUSG00000019933-B,3-Methyl-3-buten-1-ol,0.19999999999999998,0.8,4
ENSMUSG00000019933-B,3-Nonene,nan,nan,0
ENSMUSG00000019933-B,3-Phenyl oxindole,nan,nan,0
ENSMUSG00000019933-B,"4,4'-Dichlorobenzophenone",nan,nan,0
ENSMUSG00000019933-B,"4,5-Dihydro-1H-pyrazole",nan,nan,0
ENSMUSG00000019933-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.7247137945655605,0.10324280462370765,6
ENSMUSG00000019933-B,4-Aminobutanoic acid,0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,4-Hydroxybutanoic acid,nan,nan,0
ENSMUSG00000019933-B,4-Methoxyphenol,0.39999999999999997,0.6,4
ENSMUSG00000019933-B,"4-Methylquinoline-2,7-diol",nan,nan,0
ENSMUSG00000019933-B,4-Methylvaleric acid,-0.3,0.623837664781073,5
ENSMUSG00000019933-B,4-Oxohexanoic acid,0.7999999999999999,0.2000000000000001,4
ENSMUSG00000019933-B,"4-Phenyl-2,3-dihydro-1H-1,5-benzodiazepin-2-one",nan,nan,0
ENSMUSG00000019933-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,-1.0,0.0,4
ENSMUSG00000019933-B,5-Aminovaleric acid,nan,nan,0
ENSMUSG00000019933-B,5-Azacytosine,0.49280538030458115,0.32063258286582746,6
ENSMUSG00000019933-B,"5-Chlorovaleric acid, nonyl ester",-0.6571428571428573,0.1561749271137024,6
ENSMUSG00000019933-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",0.39999999999999997,0.6,4
ENSMUSG00000019933-B,5-Ethyl-5-methylnonadecane,nan,nan,0
ENSMUSG00000019933-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,-0.2898855178262242,0.5773517870348749,6
ENSMUSG00000019933-B,5-Nitroso-8-quinolinol,nan,nan,0
ENSMUSG00000019933-B,"5-Nonanol, tert-butyldimethylsilyl ether",0.029424494316824982,0.9558759964010901,6
ENSMUSG00000019933-B,5-Oxohexanoic Acid,0.0,1.0,6
ENSMUSG00000019933-B,"6,7,4'-Trihydroxyisoflavone",-0.3478626213914691,0.4992532181146332,6
ENSMUSG00000019933-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",-0.19999999999999998,0.8,4
ENSMUSG00000019933-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",1.0,0.0,4
ENSMUSG00000019933-B,6-Methyluracil,-0.46381682852195877,0.3541642984362303,6
ENSMUSG00000019933-B,6-Nitroveratryl alcohol,-1.0,0.0,3
ENSMUSG00000019933-B,6-Oxoheptanoic acid,0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019933-B,"7(S),17(S)-Dihydroxy-8(E),10(Z),13(Z),15(E),19(Z)-docosapentaenoic acid",nan,nan,0
ENSMUSG00000019933-B,7-Hydroxy-4-(methoxymethyl)coumarin,-0.5,0.6666666666666666,3
ENSMUSG00000019933-B,8-Acetyl-7-hydroxycoumarin,nan,nan,0
ENSMUSG00000019933-B,8-Methylnonanoic acid,0.3768511731740915,0.4614828403508045,6
ENSMUSG00000019933-B,"9,12-Octadecadienoic acid (Z,Z)",nan,nan,0
ENSMUSG00000019933-B,9-Ethyl-N-(trimethylsilyl)-9H-carbazol-3-amine,nan,nan,0
ENSMUSG00000019933-B,"9H-Xanthen-9-one, 1-hydroxy-3,5,6-trimethoxy",nan,nan,0
ENSMUSG00000019933-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",0.19999999999999998,0.7470600781046621,5
ENSMUSG00000019933-B,Acetic acid,0.46291004988627577,0.3552324305155445,6
ENSMUSG00000019933-B,Aceturic acid,0.14285714285714288,0.7871720116618076,6
ENSMUSG00000019933-B,Aconitic acid,0.5507824838698261,0.2573693316225746,6
ENSMUSG00000019933-B,Adenine,-0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019933-B,Adipic acid,nan,nan,0
ENSMUSG00000019933-B,Adipoyl-L-carnitine,-0.5,0.6666666666666666,3
ENSMUSG00000019933-B,alpha-Hydroxyisobutyric acid,0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019933-B,Allylescaline,0.1765469659009499,0.7379309324353432,6
ENSMUSG00000019933-B,Aminoguanidine,nan,nan,0
ENSMUSG00000019933-B,Aniline,-0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019933-B,Azelaic acid,-0.23190841426097938,0.658373571260927,6
ENSMUSG00000019933-B,"Aziridine, 1-(2-buten-2-yl)",nan,nan,0
ENSMUSG00000019933-B,"Benz[a]anthracene-1,7,12(2H)-trione, 3,4-dihydro-8-hydroxy-3-methyl-, (3S)",nan,nan,0
ENSMUSG00000019933-B,"Benz[c]acridine, 5,10-dimethyl",nan,nan,0
ENSMUSG00000019933-B,"Benzaldehyde, 2,5-dimethoxy",-0.2070196678027063,0.69390663403457,6
ENSMUSG00000019933-B,"Benzene, 1,4-dimethoxy",0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019933-B,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)",nan,nan,0
ENSMUSG00000019933-B,"Benzene, 1-ethyl-3,5-dimethyl",nan,nan,0
ENSMUSG00000019933-B,Benzeneacetic acid,-0.5,0.6666666666666666,3
ENSMUSG00000019933-B,Benzenepropanoic acid,0.26482044885142486,0.612055238565705,6
ENSMUSG00000019933-B,"Benzenesulfonamide, N-butyl",0.2898855178262242,0.5773517870348749,6
ENSMUSG00000019933-B,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",-0.9276336570439175,0.00766584418747316,6
ENSMUSG00000019933-B,"Benzoic acid, methyl ester",-0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,Benzoic Acid,-0.030358837035945815,0.9544757346935634,6
ENSMUSG00000019933-B,Benzophenone,0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019933-B,Benzyl alcohol,-0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019933-B,Biphenyl,-0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019933-B,Butachlor ESA,0.19999999999999998,0.8,4
ENSMUSG00000019933-B,Butanedioic acid,0.7142857142857143,0.11078717201166179,6
ENSMUSG00000019933-B,Butylmethylamine,-0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,Butyric Acid,-0.46381682852195877,0.3541642984362303,6
ENSMUSG00000019933-B,Chlorobenzilate ,nan,nan,0
ENSMUSG00000019933-B,Cholesterol,-0.48571428571428577,0.3287230320699708,6
ENSMUSG00000019933-B,cis-2-Decenoic acid,nan,nan,0
ENSMUSG00000019933-B,Citramalic acid,0.15389675281277312,0.8048288166080632,5
ENSMUSG00000019933-B,Crotonic acid,-0.33394720739540396,0.5177002083054396,6
ENSMUSG00000019933-B,Curcumin,-0.4285714285714286,0.3965014577259473,6
ENSMUSG00000019933-B,Cyclobutylamine,-0.5797710356524484,0.22778395671501606,6
ENSMUSG00000019933-B,Cyclocurcumin,nan,nan,0
ENSMUSG00000019933-B,Cycloheptanol,-0.6667366910003157,0.14808979944035283,6
ENSMUSG00000019933-B,"Cyclohexanone, 3,3,5-trimethyl",-0.09999999999999999,0.8728885715695384,5
ENSMUSG00000019933-B,Cyclooctylamine,0.5428571428571429,0.26570262390670546,6
ENSMUSG00000019933-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",-0.40583972495671394,0.4246625075613642,6
ENSMUSG00000019933-B,"Cytosine, N-(tert-butyldimethylsilyl)-",0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,Desmethylverapamil,nan,nan,0
ENSMUSG00000019933-B,Diacetyl monoxime,-0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,Dibutyldodecylamine,nan,nan,0
ENSMUSG00000019933-B,Diclofenac,nan,nan,0
ENSMUSG00000019933-B,Diethylamine,0.3188740696088466,0.537900560470205,6
ENSMUSG00000019933-B,DL-Glyceraldehyde,0.3142857142857143,0.5440932944606415,6
ENSMUSG00000019933-B,DL-p-Hydroxyphenyllactic acid,0.6668859288553501,0.21889398131323157,5
ENSMUSG00000019933-B,"Dodecanoic acid, 1-methylethyl ester",0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,Dodecanoic acid,0.028571428571428574,0.9571545189504373,6
ENSMUSG00000019933-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5217939320872036,0.2883432338003935,6
ENSMUSG00000019933-B,Durapan,-0.3714285714285715,0.4684781341107872,6
ENSMUSG00000019933-B,"Erythrono-1,4-lactone",0.14285714285714288,0.7871720116618076,6
ENSMUSG00000019933-B,Ethanolamine,0.0,1.0,6
ENSMUSG00000019933-B,Formamide,-0.20291986247835697,0.699797968157019,6
ENSMUSG00000019933-B,Frangulin,0.632455532033676,0.36754446796632406,4
ENSMUSG00000019933-B,Glabridin,nan,nan,0
ENSMUSG00000019933-B,Glyceric acid,nan,nan,0
ENSMUSG00000019933-B,Glycerol,-0.08571428571428573,0.8717434402332361,6
ENSMUSG00000019933-B,Glycine,-0.057977103565244846,0.9131317851623264,6
ENSMUSG00000019933-B,"Glycine, tert.-butyldimethylsilyl ester",0.5507824838698261,0.2573693316225746,6
ENSMUSG00000019933-B,Glycolic acid,0.6667366910003157,0.14808979944035283,6
