Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000000290-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000290-S,"2',5'-Dimethoxypropiophenone",,,0,-1.0,0.0,3,-0.8999999999999998,0.0373860734684987,5,-0.8619322310183947,0.0028059289678377,9,True,-,0.0941270324625483
ENSMUSG00000000290-S,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000290-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000290-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000290-S,Cyclooctylamine,,,0,-0.5,0.6666666666666666,3,-1.0,1.4042654220543602e-24,5,-0.8451956828432803,0.0041165974193028,9,True,-,0.1314645548989956
ENSMUSG00000000290-S,Isobutanol,,,0,-0.8660254037844387,0.3333333333333332,3,-0.8999999999999998,0.0373860734684987,5,-0.836827408755723,0.0049070148341088,9,True,-,0.1495523384554238
ENSMUSG00000000290-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000290-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000290-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000308-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000308-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000308-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000308-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000308-S,Azelaic acid,,,0,1.0,0.0,3,-0.9746794344808964,0.0048182304681985,5,-0.8451956828432803,0.0041165974193028,9,True,-,0.1314645548989956
ENSMUSG00000000308-S,Diclofenac,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000308-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000308-S,L-Pyroglutamic acid,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000000308-S,L-Serine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000308-S,Phenol,,,0,-0.5,0.6666666666666666,3,-0.6000000000000001,0.4,4,-0.9285714285714288,0.0008629681828999,8,True,-,0.0314676987598713
ENSMUSG00000000530-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000530-S,2-Ethyl-1-butanol,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000000530-S,2-Norbornanemethanol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000530-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000530-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000530-S,L-Threonine,,,0,,,0,1.0,0.0,4,1.0,1.4042654220543602e-24,5,True,+,5.375406100637617e-23
ENSMUSG00000000530-S,Malic acid,,,0,1.0,0.0,3,0.7,0.1881204043741873,5,0.8451956828432803,0.0041165974193028,9,True,+,0.1314645548989956
ENSMUSG00000000530-S,Uracil,,,0,0.5,0.6666666666666666,3,0.6668859288553501,0.2188939813132315,5,0.8403658068160178,0.0045611886350484,9,True,+,0.1447722357101955
ENSMUSG00000000732-S,2-Norbornanemethanol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000732-S,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",,,0,0.5,0.6666666666666666,3,0.6,0.2847569798652938,5,0.8703005051059519,0.0022737783952579,9,True,+,0.0785596739937931
ENSMUSG00000000732-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000732-S,L-Ornithine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000732-S,L-Val-L-Leu,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000732-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000782-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000782-S,2-Buten-1-ol,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000000782-S,"Benzene, 1-ethyl-3,5-dimethyl",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000782-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000782-S,L-Ornithine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000782-S,L-Val-L-Leu,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000792-S,2-Buten-1-ol,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0
ENSMUSG00000000792-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000792-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000792-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000792-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000792-S,L-Val-L-Leu,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000823-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000823-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000823-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000823-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000826-S,"1,2-Bis(trimethylsiloxy)cyclohexene",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000826-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000000826-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000000826-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000826-S,Azelaic acid,,,0,-0.5,0.6666666666666666,3,-0.9746794344808964,0.0048182304681985,5,-0.8619322310183947,0.0028059289678377,9,True,-,0.0941270324625483
ENSMUSG00000000826-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000000826-S,Phenol,,,0,-0.5,0.6666666666666666,3,-0.6000000000000001,0.4,4,-0.880952380952381,0.0038503204637324,8,True,-,0.124902872287308
ENSMUSG00000001016-S,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",,,0,-0.5,0.6666666666666666,3,-0.8999999999999998,0.0373860734684987,5,-0.8499999999999999,0.0037047773275858,9,True,-,0.1213609996039879
ENSMUSG00000001016-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001016-S,"2,4-Imidazolidinedione, 5,5-dimethyl",,,0,1.0,0.0,3,0.8720815992723809,0.0538542177275421,5,0.8954053273686237,0.0010985258735882,9,True,+,0.0396166623024282
ENSMUSG00000001016-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001016-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001016-S,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,,,0,-1.0,0.0,3,-0.9746794344808964,0.0048182304681985,5,True,-,0.1477619662714124
ENSMUSG00000001016-S,6-Methyluracil,,,0,1.0,0.0,3,0.8720815992723809,0.0538542177275421,5,0.9244023874976196,0.0003630412158392,9,True,+,0.0135284240313029
ENSMUSG00000001016-S,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester ",,,0,1.0,0.0,3,0.6155870112510925,0.2689977701158222,5,0.8608284620211166,0.0028819723427644,9,True,+,0.0965912900112055
ENSMUSG00000001016-S,Heptylamine,,,0,1.0,0.0,3,1.0,0.0,4,0.9285714285714288,0.0025194724037946,7,True,+,0.0855152030688351
ENSMUSG00000001016-S,"Kojic acid, bis(tert-butyldimethylsilyl) ether",,,0,1.0,0.0,3,0.8999999999999998,0.0373860734684987,5,0.8666666666666667,0.0024953982859902,9,True,+,0.0852709984318885
ENSMUSG00000001016-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001016-S,L-Ornithine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001016-S,Monocaproin,,,0,,,0,1.0,0.0,3,0.942857142857143,0.004804664723032,6,True,+,0.1477619662714124
ENSMUSG00000001016-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001089-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001089-S,"2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001089-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000001089-S,Azelaic acid,,,0,-1.0,0.0,3,-0.5642880936468347,0.3217233358243003,5,-0.8535639569308375,0.0034182152429017,9,True,-,0.1131036534886629
ENSMUSG00000001089-S,L-Glutamic acid,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0
ENSMUSG00000001089-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001089-S,L-Ornithine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001098-S,"1,2-Bis(trimethylsiloxy)cyclohexene",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001098-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001098-S,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",,,0,,,0,1.0,0.0,4,0.942857142857143,0.004804664723032,6,True,+,0.1477619662714124
ENSMUSG00000001098-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000001098-S,Chlorobenzilate ,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0
ENSMUSG00000001098-S,Diclofenac,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001098-S,L-Glutamic acid,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0
ENSMUSG00000001098-S,L-Val-L-Leu,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000001270-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001270-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001270-S,2-Norbornanemethanol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001270-S,7-Hydroxy-4-(methoxymethyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001270-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001270-S,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",,,0,,,0,0.7999999999999999,0.1040880386618278,5,0.880952380952381,0.0038503204637324,8,True,+,0.124902872287308
ENSMUSG00000001300-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001300-S,"4,5-Dihydro-1H-pyrazole",,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000001300-S,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester ",,,0,,,0,-1.0,0.0,4,-1.0,1.4042654220543602e-24,5,True,-,5.375406100637617e-23
ENSMUSG00000001300-S,Diclofenac,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001300-S,DL-Glyceraldehyde,,,0,-0.8660254037844387,0.3333333333333332,3,-0.7,0.1881204043741873,5,-0.847579379526013,0.0039085480832251,9,True,-,0.1265501614536958
ENSMUSG00000001300-S,L-Serine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",,,0,-1.0,0.0,3,-0.8999999999999998,0.0373860734684987,5,-0.9833333333333332,1.936196303745927e-06,9,True,-,7.405524954108399e-05
ENSMUSG00000001552-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,"2(5H)-Furanone, 4-(hydroxymethyl)",,,0,-0.5,0.6666666666666666,3,-0.8720815992723809,0.0538542177275421,5,-0.9372466978064098,0.0001916313422657,9,True,-,0.0072303503436168
ENSMUSG00000001552-S,"2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001552-S,"Benzene, 1-ethyl-3,5-dimethyl",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,L-Serine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001552-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001642-S,"2,4,6-Cycloheptatrien-1-one",,,0,,,0,,,0,1.0,1.4042654220543602e-24,5,True,+,5.375406100637617e-23
ENSMUSG00000001642-S,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000001642-S,Diclofenac,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001642-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001642-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001763-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001763-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001763-S,"2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001763-S,2-Buten-1-ol,,,0,,,0,,,0,-1.0,0.0,4,True,-,0.0
ENSMUSG00000001763-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000001763-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001763-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001763-S,L-Val-L-Leu,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001763-S,Palmitic Acid,,,0,,,0,0.5,0.6666666666666666,3,0.942857142857143,0.004804664723032,6,True,+,0.1477619662714124
ENSMUSG00000001946-S,"2-Butene-1,4-diol",,,0,,,0,1.0,0.0,4,0.9856107606091624,0.0003090856678496,6,True,+,0.0115228421666151
ENSMUSG00000001946-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001946-S,"Benzene, 1-ethyl-3,5-dimethyl",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000001946-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001946-S,L-Threonine,,,0,,,0,1.0,0.0,4,1.0,1.4042654220543602e-24,5,True,+,5.375406100637617e-23
ENSMUSG00000001946-S,Propanoic acid,,,0,,,0,-1.0,0.0,4,-1.0,0.0,6,True,-,0.0
ENSMUSG00000001964-S,"2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001964-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001964-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001964-S,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,,,0,-1.0,0.0,3,-0.9746794344808964,0.0048182304681985,5,True,-,0.1477619662714124
ENSMUSG00000001964-S,Butanedioic acid,,,0,-0.5,0.6666666666666666,3,-0.8999999999999998,0.0373860734684987,5,-0.8814825547070536,0.0016774219366218,9,True,-,0.0593037026910416
ENSMUSG00000001964-S,Ethanolamine,,,0,-0.8660254037844387,0.3333333333333332,3,-0.6,0.2847569798652938,5,-0.8451956828432803,0.0041165974193028,9,True,-,0.1314645548989956
ENSMUSG00000001964-S,L-Ornithine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000001964-S,N-Acetylaminoethanol,,,0,-0.8660254037844387,0.3333333333333332,3,-0.9746794344808964,0.0048182304681985,5,-0.8655767810204984,0.0025646674074945,9,True,-,0.0869229261662102
ENSMUSG00000001964-S,Octanoic acid,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,5.375406100637617e-23
ENSMUSG00000001964-S,Sulindac,,,0,,,0,-1.0,0.0,3,-1.0,1.4042654220543602e-24,5,True,-,5.375406100637617e-23
ENSMUSG00000001964-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002012-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000002012-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002012-S,"Benzene, 1-ethyl-3,5-dimethyl",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002012-S,Diclofenac,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002012-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002012-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002012-S,L-Serine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002031-S,"1,2-Bis(trimethylsiloxy)cyclohexene",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002031-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002031-S,"3,3-Dimethylacrylic acid",,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000002031-S,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000002031-S,L-Ornithine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002031-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002032-S,"2,4-Dimethoxybenzaldoxime",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002032-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002032-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002032-S,L-Serine,,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002109-S,"1,2-Cinnolinedicarboxylic acid, 1,2,3,5,6,7,8,8a-octahydro-4-trimethylsilyloxy-, diethyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002109-S,"2,4-Imidazolidinedione, 5,5-dimethyl",,,0,0.5,0.6666666666666666,3,0.8720815992723809,0.0538542177275421,5,0.8535639569308375,0.0034182152429017,9,True,+,0.1131036534886629
ENSMUSG00000002109-S,3-(4-Methoxyphenyl)coumarin,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002109-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002109-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002109-S,L-Ornithine,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002109-S,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002210-S,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",,,0,,,0,1.0,0.0,4,0.942857142857143,0.004804664723032,6,True,+,0.1477619662714124
ENSMUSG00000002210-S,2-Ethyl-1-butanol,,,0,,,0,,,0,1.0,0.0,4,True,+,0.0
ENSMUSG00000002210-S,2-Ethylhexanoic acid,,,0,0.8660254037844387,0.3333333333333332,3,0.7999999999999999,0.1040880386618278,5,0.836827408755723,0.0049070148341088,9,True,+,0.1495523384554238
ENSMUSG00000002210-S,"2-Methyl-1,3-butanediol",,,0,1.0,0.0,3,0.8207826816681233,0.0885870053135438,5,0.8549819600709617,0.0033085682796969,9,True,+,0.1103940837443958
ENSMUSG00000002210-S,5-Nitroso-8-quinolinol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
ENSMUSG00000002210-S,Butyric Acid,,,0,1.0,0.0,3,0.8720815992723809,0.0538542177275421,5,0.8403658068160178,0.0045611886350484,9,True,+,0.1447722357101955
ENSMUSG00000002210-S,"Hymexazole, tert-butyldimethylsilyl ether",,,0,1.0,0.0,3,0.4999999999999999,0.3910022189557703,5,0.8499999999999999,0.0037047773275858,9,True,+,0.1213609996039879
ENSMUSG00000002210-S,L-(+)-Threose,,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002210-S,"l-Leucine, n-butoxycarbonyl-N-methyl-, hexadecyl ester",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002210-S,L-Val-L-Leu,,,0,,,0,1.0,0.0,3,1.0,0.0,3,True,+,0.0
ENSMUSG00000002210-S,Pentanoic acid,,,0,1.0,0.0,3,0.7,0.1881204043741873,5,0.8786687791935092,0.0018157963245634,9,True,+,0.0637736192405894
ENSMUSG00000002210-S,Uracil,,,0,1.0,0.0,3,0.8207826816681233,0.0885870053135438,5,0.8739804390886586,0.0020635977969318,9,True,+,0.0717354490253117
ENSMUSG00000002266-S,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",,,0,-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.9265616458263763,0.0026974760978696,7,True,-,0.0912091425082293
ENSMUSG00000002266-S,"1-Pentene, 1,3-diphenyl-1-(trimethylsilyloxy)-",,,0,,,0,,,0,-1.0,0.0,3,True,-,0.0
ENSMUSG00000002266-S,2-Norbornanemethanol,,,0,,,0,,,0,1.0,0.0,3,True,+,0.0
