ID,81,35,36,37,38,39,40,41,42,43,44,45,46,86,82,83
ENSMUSG00000027374-P,6.6229882298119955,6.405062709152161,6.615488087556025,6.359462826882996,6.731443787784425,6.659604391096504,6.442986421406114,6.825285165053963,6.575085749865443,6.844618859895456,6.755327558686659,6.409759861044383,6.420575150070334,,,
ENSMUSG00000042626-P,4.321549492049377,3.8520603347420668,5.307449543185963,4.942038178517604,5.701403726240479,5.237756819550208,3.8105145935654154,4.977680582447654,4.298104939536926,4.252640047634348,4.81234156181358,4.305300366495288,5.8156615191749825,,,
ENSMUSG00000055681-P,7.816877636412499,7.848775387248864,7.813033015219128,8.098378958470615,7.988953557785727,7.199808504322534,7.434671401315007,7.597582104243076,7.881908069644026,7.838328791566402,7.887180726636071,8.013620291398729,8.121300580894875,,,
ENSMUSG00000028412-P,6.360353661778437,6.842077310475394,6.348901173749178,5.896719670711514,6.316120126028523,6.236194606635513,6.958346789015887,6.241576125946,6.560138125621913,6.534500861155465,6.562005363522682,5.840776464593255,6.420575150070334,,,
ENSMUSG00000054484-P,5.316612880481493,6.155926447274194,5.043665381412245,5.024242728639026,4.943465455302347,4.467377558871165,5.124320178459227,4.451172027377437,5.0631190143554665,4.700947400377628,5.750581050742222,5.7478451891749005,4.217454670144877,,,
ENSMUSG00000024425-P,10.183800942958067,10.358663129128578,10.20318773482849,9.934885311451852,10.085541281076145,10.380992798595482,10.384870739777803,9.764368204662478,9.939278230770716,9.770732416319294,10.187560910793556,10.12940931743985,10.320198864833987,,,
ENSMUSG00000032216-P,10.107948076301742,10.327660119583152,9.469733113266724,9.086207746032446,9.999748644781958,9.977857887701557,10.288956058678055,10.017771273042877,10.416836928576156,10.344391847531782,10.016952330962315,9.622930973517448,9.586504290740287,,,
ENSMUSG00000025979-P,7.461641170449312,7.092123367537143,7.599934293538317,7.798938682665896,7.672961357874305,7.866268450901901,8.021682252693351,7.874260836503107,7.35876785617645,7.238929229176315,7.990707987150143,7.49716129768311,7.823269192668687,,,
ENSMUSG00000051343-P,4.9643489021390526,6.217355565011174,5.043665381412245,5.024242728639026,5.671619863072131,5.607418061891334,5.731258768633309,5.417812516162077,5.0631190143554665,5.0424752552067345,5.123963525211803,5.622573364524396,5.5577409404102545,,,
ENSMUSG00000035443-P,8.133095424311843,8.333338212475585,8.624707318395737,8.486953234967084,8.476206920526254,8.729105437284622,8.305345063711192,8.234914748730626,8.208615782460724,8.324456786242296,8.513545859596434,8.48238634286803,8.578923233846073,,,
ENSMUSG00000028991-P,5.813972531635062,6.332883333404499,6.2267499791404335,6.632728042457236,6.064363292374095,6.028631865276134,6.553856463440599,5.85806032627422,6.2040681132011395,6.445306768518016,6.10312772658923,6.916186050303754,6.56806353381172,,,
ENSMUSG00000036948-P,5.520318109015473,6.155926447274194,6.798145964744758,6.001904191842039,6.774113126984875,6.843889094147255,6.399110403013428,6.441387448538115,6.279013089628651,6.13893452079274,6.338709624585623,6.734358694997185,6.74759629724188,,,
ENSMUSG00000033900-P,6.571530635196595,6.571135376502181,6.3874232372913085,6.851166333688574,6.595297338780084,6.200609772851496,6.820995566065074,7.343187726400538,7.3501039078517545,7.198560098846078,6.859994788190882,6.409759861044383,6.8869473912769985,,,
ENSMUSG00000041936-P,1.4472065861190857,3.744884634769628,5.753228359186448,5.345294605051995,5.814746626998824,5.945081688631868,5.35617194354144,5.214466084194152,4.676324781005206,5.159263134006526,5.007262389418947,5.1998266736943375,5.3059233328712825,,,
ENSMUSG00000034584-P,4.497289534456298,1.6171983216374568,3.588413176024308,4.028615856195515,1.644524637198008,0.9398481031782111,2.417802590081342,3.410658846623913,4.3684340633204695,3.222863846480197,2.3404318977095824,0.9213207630636345,0.8783194395633898,,,
ENSMUSG00000068921-P,6.635570879825462,5.632064439781246,5.782429735667016,5.852400307614175,6.513712606035222,6.218511901798136,6.5802920199342525,6.301543691787303,5.975307404046377,5.749456405487739,6.131285310601101,6.180065547431389,6.824299273778877,,,
ENSMUSG00000049670-P,5.04201912921567,5.046608861899695,5.181577911249507,5.783258962668004,5.173383165887978,5.010023058549755,5.445161808589668,4.8629553682010584,5.434918702122314,4.915393872976637,5.821423100411395,4.750692265683498,5.243449758457967,,,
ENSMUSG00000044224-P,4.702576481501708,5.0007574461974125,4.891162234118836,5.939718030230672,4.543972575687705,4.526058171975563,5.6336616311672145,5.837951504031949,6.062746991028016,6.248448553326723,5.1789549398461565,5.0521784241693535,4.708572541236838,,,
ENSMUSG00000030216-P,7.138225178148573,6.761882606904552,6.329247423936927,6.50970779403364,6.354117710036407,6.522217413727954,6.958346789015887,6.751954012747458,6.940898759950688,6.945642350481263,7.242107667646763,5.949107277973733,6.362970850126728,,,
ENSMUSG00000071072-P,7.4545572532006945,7.092123367537143,7.378780750422187,7.612211160859154,7.237588588812777,7.252890870934083,7.491491426312971,7.492159127041547,7.458869182813468,7.341363895940468,7.162481775101831,7.408858959851912,7.198223985595732,,,
