ID,87,53,54,55,56,62,63,64,65,91,81,35,36,37,38,39,40,41,42,43,86,0,2,32,33,78
ENSMUSG00000000290-S,,,,2.1878468093344487,1.5316181908280644,3.298004348180618,2.080992414088247,1.0244644241439549,0.8966708824695038,3.151454677338699,2.288151693789969,,2.1273528570580367,1.252033481761931,1.9152733459730824,2.476400879738103,2.393995097696962,2.8638130617722606,0.8988096753164998,,,2.26321423360707,,2.621845004245046,2.0423970085452283,2.064868084993182
ENSMUSG00000000308-S,,,,7.965423438069078,7.80222020017785,8.013099974140927,7.437286166197515,8.048334507213658,7.780626885161573,8.134095772973465,8.288704806234668,,8.98645328186252,8.476197880641314,8.709517454189935,8.388065733180138,8.90312323980037,8.262654690338028,8.298398483774148,,,7.327553815521061,,7.769916622383644,7.714195235809224,8.252986622125475
ENSMUSG00000000530-S,,,,6.195946173639724,5.593278585226076,5.81306617174954,6.214038969790307,6.070154466255981,5.3139503095274065,5.862202199534592,5.128772682653203,,6.113227516804359,6.953933793464587,6.559477155905074,6.102558718089835,6.673592892213781,6.38226426273374,5.7244215983780675,,,6.090512698871723,,5.794405462035118,6.105272409516371,5.607607214433364
ENSMUSG00000000732-S,,,,2.1878468093344487,1.939846798669194,2.70536152666095,1.6571770513440311,0.0,0.8966708824695038,2.5676535256117945,2.288151693789969,,2.1273528570580367,2.363257137421632,0.9440719876953962,1.3343916999784502,0.0,1.7462107371414175,0.8988096753164998,,,0.0,,0.0,1.3559447911127125,0.844778749955519
ENSMUSG00000000782-S,,,,3.0201464606670347,3.2494373180102527,1.6820721526231242,4.188393162374524,2.625509064456788,2.4083924121471316,3.151454677338699,0.0,,2.1273528570580367,2.363257137421632,3.701700061705504,3.633743324090162,2.6599555600955966,2.5133708470354534,3.1343429957332973,,,4.126746549432686,,1.6823230436248209,4.052804403939795,3.861143296675938
ENSMUSG00000000792-S,,,,3.0201464606670347,4.171518637730202,3.8332251737724303,3.2654295374315025,3.042544284410344,3.6091572619433543,3.681254252786181,4.129964900373195,,4.287644323036166,3.215773920361264,4.14005191965989,2.972253538790306,3.66724484251118,3.9192043340289806,3.613396190469504,,,0.0,,3.186071338753683,2.6912581186573203,4.080639405811446
ENSMUSG00000000823-S,,,,5.969050566682266,6.187090248533806,5.349079761385718,6.05954187645579,5.802524540324048,5.7432902963036,5.623479227188019,5.912543735969186,,5.564555649271768,6.102378460546361,6.628464442318559,6.2540596133421005,6.1543278677599496,5.941080722734081,5.6518564477232065,,,5.889372328035105,,5.850725501210491,5.429966238348063,5.458887943651132
ENSMUSG00000000826-S,,,,8.783946192592362,8.925011336809604,9.082619731988444,8.743375494509392,9.03142017731839,9.105400435220494,9.00438393553882,9.362859321351396,,9.555203782220016,9.457254947907966,9.46912568330678,9.149315327388928,9.704134088507407,9.241718896324787,9.31581042160153,,,8.411596228138393,,8.785994082441738,8.433301501897331,8.888188101768588
ENSMUSG00000001016-S,,,,6.286365108801842,6.129800781191336,6.228773530953256,6.171559037118847,6.587166567872407,6.2309672640563925,6.579332938184785,6.876872820634467,,6.3698486335169635,5.916860337589944,6.472087015299897,6.282540124178769,6.410377500627191,6.5963441030053165,6.235522596653522,,,6.526919529245073,,6.383460321688005,6.274684655649204,5.784694305055399
ENSMUSG00000001089-S,,,,7.162391201398027,7.223531632679203,7.5771578063264275,6.4094846537696055,7.114253973797595,7.294431825602897,7.586641896896014,7.279851129236986,,7.6300509433525665,7.333470256910313,7.386389899333573,7.362661167022154,7.515294917966008,7.317901187531614,8.00019982125333,,,6.747075215445127,,6.8657645576813,6.81397035086718,6.592736807110766
ENSMUSG00000001098-S,,,,5.044667206815635,4.876098952759604,4.660936406967486,5.963211699267759,5.134579706307527,5.375141946360958,5.024232889743768,5.791298208795596,,5.965484165482666,5.6651563310553525,5.588609598366368,5.258573116166192,5.335176122998684,5.611177565255836,5.880766517524521,,,4.972912567716291,,4.27887886248814,5.9132863207311885,5.293057237287886
ENSMUSG00000001270-S,,,,11.740171510000328,11.664503506443976,11.810387994263976,11.915141048568604,11.794601395320106,11.41797996080886,12.022578245914552,11.229718378645767,,11.74786495822847,12.065370889819228,12.140645792514835,11.931069571027216,12.115345829497556,11.823444839933831,11.964645445634265,,,11.834013232105637,,11.862317855407454,11.905451564568944,11.581559700417454
ENSMUSG00000001300-S,,,,5.409037165835657,5.380543705089425,5.226763017384923,6.515187078054454,5.256684122455728,5.433843413489333,6.088032165892827,6.280119636155882,,4.804941818439524,5.151543247134289,4.976839260629534,5.567167749075203,5.1312959928625155,5.465016164281359,4.49909163489714,,,5.6913846556423415,,5.093460814098599,5.9132863207311885,4.76911829029325
ENSMUSG00000001552-S,,,,5.996096692001416,5.75357196721431,6.1635857714445415,6.976492968534085,5.930355012261218,5.917951457070484,5.910284850410901,6.0875512652981865,,6.130675342801464,5.6651563310553525,6.172811908291399,6.282540124178769,6.132613146752592,6.395776029654818,5.9017800603685595,,,6.290550342652554,,5.695358997917038,7.625822107100162,5.997363642006089
ENSMUSG00000001642-S,,,,3.0201464606670347,2.517968120511531,1.6820721526231242,2.408161705255035,1.6174904035785849,2.8140077179681233,2.305315480701963,2.7711353897760187,,2.1273528570580367,2.9834669963003715,1.5098994093134157,3.633743324090162,2.8844343943668056,3.3811519668481234,1.448400923237856,,,3.302766897125048,,2.931367198849669,2.6912581186573203,1.374053800136395
ENSMUSG00000001763-S,,,,4.036539844336298,4.507645139005893,4.04108489557414,2.6746796934933665,4.631493946766409,4.045422674552221,4.302179206187867,5.384918260676893,,5.639599293909598,3.5914582317488906,5.098547262714951,4.3234523477983835,4.332886123538328,4.749662448503417,4.88407967019736,,,2.601093752360736,,4.482716089351869,3.2597331424017173,3.1634814935907785
ENSMUSG00000001946-S,,,,5.941487706502577,4.921819046364764,5.045654161258824,5.886493299990459,5.256684122455728,5.462322099446743,5.189223543972565,5.418062427099325,,5.401633731870477,5.778444887040087,5.695361937972607,5.741422528174508,5.4449680324798955,5.656782864836955,5.626833663545276,,,5.655574469218728,,5.544170885067059,4.561624278897442,4.682329912363613
ENSMUSG00000001964-S,,,,6.308111331133143,6.205692104324972,6.228773530953256,6.833957166312,5.9784758302566035,6.263697532218725,5.979531420455248,6.558010273316599,,6.649470962290994,6.482738823713279,6.805732382181406,6.798602989593108,6.564292650995283,6.929291796751583,6.492594758846733,,,6.243080671973298,,5.674706765679343,5.894496643252485,6.118008297597605
ENSMUSG00000002012-S,,,,6.451794814887973,7.109618644717658,6.923437315344327,6.690897786628342,7.449117979273206,6.9367421276706835,7.292218857384274,8.02927658247609,,7.730736433788912,7.673274013182639,7.410095276559935,7.051223095811381,7.336891240321102,6.803147571105655,6.91054947886507,,,6.358948830400547,,6.69168587723951,6.575291692396467,7.420732572144345
ENSMUSG00000002031-S,,,,4.402727738483788,4.6228566908898525,4.945792591080952,4.803477457010396,4.904855646645649,4.792580061244942,5.0672829508884085,4.483083620511333,,5.081050642191776,4.53033944780547,4.645166924187268,5.042448151763603,5.296640131075937,5.412808901682653,5.0811702465615625,,,4.85155189802365,,4.574762344175038,5.0769260645507375,4.491321505236016
ENSMUSG00000002032-S,,,,5.409037165835657,5.09145606891933,4.660936406967486,4.858072558399522,5.047029067347918,5.3139503095274065,5.265143376514159,5.384918260676893,,5.864819091217013,4.245115061327776,4.534486340402758,4.78814269358917,5.174442227692159,5.587822654982696,5.3796475820574,,,3.302766897125048,,4.742913686803112,4.3572413286157525,4.329392232052772
