NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
DL-Glyceraldehyde,24.89564830732322,26.106203025933098,26.320090962869966,26.320090962869966,26.150631170402228
DL-p-Hydroxyphenyllactic acid,0.7361935967933504,16.518744351671067,17.25734641178498,18.645062264835627,16.655232732972983
"Dodecanoic acid, 1-methylethyl ester",14.721886832610926,10.491064376645618,12.074472592639612,13.261661022690058,5.521747493514037
Dodecanoic acid,25.148041214718685,23.62304148617135,23.641897217270277,23.695172311298517,23.41123455996576
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.7361935967933504,4.075295904524149,4.928568826486625,8.516641141174134,1.677013897260506
Durapan,19.82110287932254,17.794196837614727,16.655232732972983,17.68301141014449,11.913707267754653
"Erythrono-1,4-lactone",22.932268496378803,22.677151991974437,24.253083460603026,23.989679440076806,23.902039437352883
Ethanolamine,28.90089102181998,29.838606488728665,29.16077370178412,29.281364062872854,29.281364062872854
Formamide,31.382274144525887,31.524058860721276,31.524058860721276,31.71712688192781,30.992597790320623
Frangulin,13.907104532780261,4.928568826486625,6.418765756154883,0.407463727010407,2.435637312387884
Glabridin,17.761230605265688,16.957019522403222,0.21169680861896106,0.407463727010407,16.518744351671067
Glyceric acid,21.151060746470215,19.37640277060335,0.21169680861896106,0.407463727010407,0.0
Glycerol,17.937391256526166,15.879789950515796,16.187086656125253,15.958388995838067,13.261661022690058
Glycine,0.7361935967933504,26.881317460824317,27.99603156129419,27.153116097982878,26.320090962869966
"Glycine, tert.-butyldimethylsilyl ester",29.16077370178412,28.64758582005108,29.281364062872854,29.16077370178412,28.352281155821693
Glycolic acid,27.691913179030355,28.240250418618064,27.781612179109697,28.90089102181998,27.99603156129419
Guanosine,0.7361935967933504,18.05034168384075,18.342710623574344,12.599743135471485,17.523799311708594
Heptanedioic acid,14.92826490816076,0.03942906244510973,0.21169680861896106,0.407463727010407,0.0
Heptanoic acid,24.831148969687327,24.538046056052085,24.831148969687327,24.89564830732322,24.201209259268033
Heptylamine,0.7361935967933504,11.222904631471799,12.888754857774241,13.907104532780261,6.266131158562355
Hexacosanoic acid,14.614190939480864,8.655162300329328,11.484505045135489,0.407463727010407,4.928568826486625
Hexanoic acid,26.435149607625146,26.541536707150975,26.541536707150975,26.881317460824317,26.240171828633777
Hydracrylic acid,23.27810693146641,23.902039437352883,23.949207543356664,24.027798622606774,23.779730932719236
Hydroxylamine,0.7361935967933504,0.03942906244510973,0.21169680861896106,0.407463727010407,26.369078203868884
"Hymexazole, tert-butyldimethylsilyl ether",26.618176057480902,25.661376626707476,24.984574316554493,26.01822025160093,24.719372529194576
Hypoxanthine,27.781612179109697,27.332844915213297,26.7947297982846,27.537929114448303,25.730898198181798
